No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
2015.0,6495,7168,11,8,673,333,271,47,0,2,0.005459057071960298,0.003970223325062035,0.16526054590570718,0.1344913151364764,0.0,0.024317617866004962,6
2016.0,6498,7176,11,8,678,333,272,47,0,2,0.005456349206349206,0.003968253968253968,0.16517857142857142,0.1349206349206349,0.0,0.024305555555555556,6
2017.0,6501,7179,11,8,678,333,272,47,0,2,0.005453644025780862,0.0039662865642042635,0.1650966782350025,0.13485374318294496,0.0,0.024293505205751114,6
2018.0,6504,7179,11,8,675,333,272,47,0,2,0.005450941526263627,0.003964321110009911,0.16501486620416253,0.13478691774033696,0.0,0.024281466798810703,6
2019.0,6507,7179,11,8,672,333,273,47,0,2,0.005448241703813769,0.00396235760277365,0.1649331352154532,0.1352154531946508,0.0,0.02426944031698861,6
2020.0,6510,7182,11,8,672,333,273,47,0,2,0.005445544554455445,0.0039603960396039604,0.16485148514851486,0.13514851485148516,0.0,0.024257425742574258,6
2021.0,6513,7182,11,8,669,333,273,47,0,2,0.0054428500742206825,0.0039584364176150424,0.16476991588322612,0.1350816427511133,0.0,0.024245423057892134,6
2022.0,6516,7182,11,8,666,333,273,47,0,2,0.005440158259149357,0.003956478733926805,0.16468842729970326,0.13501483679525222,0.0,0.02423343224530168,6
2023.0,6519,7182,11,8,663,333,273,47,0,2,0.005437469105289174,0.003954522985664854,0.16460701927829954,0.13494809688581316,0.0,0.02422145328719723,6
2024.0,6522,7182,11,8,660,333,273,47,0,2,0.005434782608695652,0.003952569169960474,0.16452569169960474,0.13488142292490118,0.0,0.024209486166007904,6
2025.0,6525,7182,11,8,657,333,274,47,0,2,0.005432098765432099,0.003950617283950617,0.16444444444444445,0.13530864197530865,0.0,0.02419753086419753,6
2026.0,6528,7185,11,8,657,333,274,47,0,2,0.005429417571569595,0.003948667324777887,0.16436327739387957,0.13524185587364265,0.0,0.02418558736426456,6
2027.0,6531,7185,11,8,654,333,274,47,0,2,0.005426739023186976,0.003946719289590528,0.16428219042920572,0.13517513566847558,0.0,0.024173655648741982,6
2028.0,6534,7185,11,8,651,334,274,47,0,2,0.005424063116370809,0.0039447731755424065,0.16469428007889547,0.1351084812623274,0.0,0.024161735700197237,6
2029.0,6537,7193,11,8,656,334,275,47,0,2,0.005421389847215377,0.003942828979793002,0.1646131099063578,0.1355347461803844,0.0,0.024149827501232134,6
2030.0,6540,7196,11,8,656,334,275,47,0,2,0.00541871921182266,0.003940886699507389,0.16453201970443349,0.1354679802955665,0.0,0.02413793103448276,6
2031.0,6543,7196,11,8,653,334,276,47,0,2,0.0054160512063023145,0.003938946331856229,0.16445100935499754,0.1358936484490399,0.0,0.0241260462826194,6
2032.0,6546,7199,11,8,653,334,276,47,0,2,0.0054133858267716535,0.003937007874015748,0.1643700787401575,0.13582677165354332,0.0,0.024114173228346455,6
2033.0,6549,7199,11,8,650,334,276,47,0,2,0.0054107230693556324,0.003935071323167732,0.16428922774225282,0.13575996064928678,0.0,0.024102311854402363,6
2034.0,6552,7199,11,8,647,334,276,47,0,2,0.005408062930186824,0.003933136676499509,0.16420845624385447,0.13569321533923304,0.0,0.024090462143559487,6
2035.0,6555,7199,11,8,644,334,277,47,0,2,0.005405405405405406,0.003931203931203931,0.16412776412776411,0.13611793611793613,0.0,0.02407862407862408,6
2036.0,6558,7202,11,8,644,334,277,47,0,2,0.0054027504911591355,0.003929273084479371,0.16404715127701375,0.13605108055009824,0.0,0.02406679764243615,6
2037.0,6561,7202,11,8,641,334,277,47,0,2,0.005400098183603338,0.0039273441335297005,0.163966617574865,0.13598429062346587,0.0,0.024054982817869417,6
2038.0,6564,7202,11,8,638,334,277,47,0,2,0.005397448478900883,0.003925417075564278,0.16388616290480865,0.13591756624141316,0.0,0.02404317958783121,6
2039.0,6567,7202,11,8,635,334,277,47,0,2,0.005394801373222168,0.00392349190779794,0.16380578715056401,0.13585090730750368,0.0,0.024031387935262383,6
2040.0,6570,7202,11,8,632,334,277,47,0,2,0.005392156862745098,0.00392156862745098,0.16372549019607843,0.13578431372549019,0.0,0.024019607843137256,6
2041.0,6573,7202,11,8,629,334,277,47,0,2,0.005389514943655071,0.0039196472317491425,0.1636452719255267,0.13571778539931406,0.0,0.0240078392944635,6
2042.0,6576,7202,11,8,626,334,278,47,0,2,0.0053868756121449556,0.0039177277179236044,0.16356513222331048,0.13614103819784526,0.0,0.023996082272282077,6
2043.0,6579,7205,11,8,626,335,278,47,0,2,0.0053842388644150755,0.003915810083210965,0.16397454723445912,0.136074400391581,0.0,0.023984336759667158,6
2044.0,6582,7213,11,8,631,335,278,47,0,2,0.0053816046966731895,0.003913894324853229,0.16389432485322897,0.1360078277886497,0.0,0.023972602739726026,6
2045.0,6585,7213,11,8,628,335,278,47,0,2,0.0053789731051344745,0.003911980440097799,0.16381418092909536,0.13594132029339853,0.0,0.023960880195599023,6
2046.0,6588,7213,11,8,625,336,278,47,0,2,0.005376344086021506,0.0039100684261974585,0.16422287390029325,0.13587487781036167,0.0,0.023949169110459433,6
2047.0,6591,7221,11,8,630,337,278,47,0,2,0.00537371763556424,0.0039081582804103565,0.16463116756228627,0.1358085002442599,0.0,0.023937469467513434,6
2048.0,6594,7229,11,8,635,337,278,47,0,2,0.00537109375,0.00390625,0.16455078125,0.1357421875,0.0,0.02392578125,6
2049.0,6597,7229,11,8,632,337,278,47,0,2,0.005368472425573451,0.003904343582235237,0.16447047340165935,0.13567593948267448,0.0,0.023914104441190825,6
2050.0,6600,7229,11,8,629,337,279,47,0,2,0.005365853658536586,0.003902439024390244,0.16439024390243903,0.13609756097560977,0.0,0.023902439024390244,6
2051.0,6603,7232,11,8,629,337,279,47,0,2,0.005363237445148708,0.0039005363237445147,0.1643100926377377,0.13603120429058996,0.0,0.023890784982935155,6
2052.0,6606,7232,11,8,626,337,280,47,0,2,0.005360623781676413,0.003898635477582846,0.1642300194931774,0.1364522417153996,0.0,0.02387914230019493,6
2053.0,6609,7235,11,8,626,338,280,47,0,2,0.00535801266439357,0.003896736483195324,0.16463711641500245,0.13638577691183634,0.0,0.023867510959571358,6
2054.0,6612,7243,11,8,631,338,281,47,0,2,0.005355404089581304,0.0038948393378773127,0.16455696202531644,0.1368062317429406,0.0,0.02385589094449854,6
2055.0,6615,7246,11,8,631,338,281,48,0,2,0.00535279805352798,0.0038929440389294406,0.16447688564476887,0.1367396593673966,0.0,0.024330900243309004,6
2056.0,6618,7248,11,8,630,338,281,48,0,2,0.005350194552529183,0.0038910505836575876,0.16439688715953307,0.13667315175097275,0.0,0.024319066147859923,6
2057.0,6621,7248,11,8,627,338,281,48,0,2,0.0053475935828877,0.003889158969372873,0.16431696645600388,0.13660670879922218,0.0,0.024307243558580455,6
2058.0,6624,7248,11,8,624,339,281,48,0,2,0.005344995140913508,0.003887269193391642,0.16472303206997085,0.13654033041788144,0.0,0.024295432458697766,6
2059.0,6627,7256,11,8,629,339,282,48,0,2,0.005342399222923749,0.003885381253035454,0.16464303059737737,0.13695968916949977,0.0,0.02428363283147159,6
2060.0,6630,7259,11,8,629,340,282,48,0,2,0.005339805825242718,0.003883495145631068,0.1650485436893204,0.13689320388349516,0.0,0.024271844660194174,6
2061.0,6633,7267,11,8,634,340,282,48,0,2,0.005337214944201844,0.0038816108685104317,0.16496846191169334,0.13682678311499272,0.0,0.024260067928190198,6
2062.0,6636,7267,11,8,631,340,282,48,0,2,0.00533462657613967,0.0038797284190106693,0.16488845780795344,0.1367604267701261,0.0,0.02424830261881668,6
2063.0,6639,7267,11,8,628,340,282,48,0,2,0.005332040717401842,0.003877847794474067,0.16480853126514786,0.13669413475521086,0.0,0.024236548715462918,6
2064.0,6642,7267,11,8,625,340,282,48,0,2,0.005329457364341085,0.003875968992248062,0.16472868217054262,0.13662790697674418,0.0,0.02422480620155039,6
2065.0,6645,7267,11,8,622,340,282,48,0,2,0.005326876513317191,0.00387409200968523,0.16464891041162227,0.13656174334140436,0.0,0.024213075060532687,6
2066.0,6648,7267,11,8,619,340,282,48,0,2,0.005324298160696999,0.003872216844143272,0.16456921587608905,0.13649564375605033,0.0,0.02420135527589545,6
2067.0,6651,7267,11,8,616,340,282,48,0,2,0.005321722302854378,0.0038703434929850023,0.1644895984518626,0.13642960812772134,0.0,0.024189646831156264,6
2068.0,6654,7267,11,8,613,340,282,48,0,2,0.005319148936170213,0.0038684719535783366,0.1644100580270793,0.13636363636363635,0.0,0.024177949709864602,6
2069.0,6657,7267,11,8,610,340,283,48,0,2,0.005316578057032383,0.0038666022232962784,0.16433059449009182,0.13678105364910584,0.0,0.02416626389560174,6
2070.0,6660,7270,11,8,610,340,283,48,0,2,0.005314009661835749,0.003864734299516908,0.1642512077294686,0.13671497584541062,0.0,0.024154589371980676,6
2071.0,6663,7270,11,8,607,340,283,48,0,2,0.005311443746982134,0.00386286817962337,0.16417189763399323,0.13664896185417671,0.0,0.024142926122646065,6
2072.0,6666,7270,11,8,604,340,283,48,0,2,0.005308880308880309,0.003861003861003861,0.1640926640926641,0.1365830115830116,0.0,0.02413127413127413,6
2073.0,6669,7270,11,8,601,340,284,48,0,2,0.005306319343945972,0.003859141341051616,0.1640135069946937,0.13699951760733237,0.0,0.0241196333815726,6
2074.0,6672,7273,11,8,601,340,284,48,0,2,0.005303760848601736,0.003857280617164899,0.16393442622950818,0.1369334619093539,0.0,0.024108003857280617,6
2075.0,6675,7273,11,8,598,340,284,48,0,2,0.005301204819277108,0.0038554216867469878,0.163855421686747,0.13686746987951806,0.0,0.024096385542168676,6
2076.0,6678,7273,11,8,595,340,284,48,0,2,0.0052986512524084775,0.0038535645472061657,0.16377649325626203,0.13680154142581888,0.0,0.024084778420038536,6
2077.0,6681,7273,11,8,592,340,285,48,0,2,0.005296100144439095,0.0038517091959557053,0.16369764082811747,0.137217140105922,0.0,0.02407318247472316,6
2078.0,6684,7276,11,8,592,341,285,48,0,2,0.0052935514918190565,0.0038498556304138597,0.16410009624639077,0.13715110683349374,0.0,0.02406159769008662,6
2079.0,6687,7284,11,8,597,341,285,48,0,2,0.005291005291005291,0.003848003848003848,0.164021164021164,0.1370851370851371,0.0,0.02405002405002405,6
2080.0,6690,7284,11,8,594,341,285,48,0,2,0.005288461538461539,0.0038461538461538464,0.1639423076923077,0.13701923076923078,0.0,0.02403846153846154,6
2081.0,6693,7284,11,8,591,341,285,48,0,2,0.005285920230658337,0.0038443056222969728,0.16386352715040844,0.13695338779432964,0.0,0.024026910139356077,6
2082.0,6696,7284,11,8,588,341,285,48,0,2,0.005283381364073006,0.0038424591738712775,0.1637848222862632,0.13688760806916425,0.0,0.024015369836695485,6
2083.0,6699,7284,11,8,585,341,285,48,0,2,0.00528084493518963,0.003840614498319731,0.16370619299087855,0.13682189150264043,0.0,0.02400384061449832,6
2084.0,6702,7284,11,8,582,341,285,48,0,2,0.00527831094049904,0.003838771593090211,0.16362763915547024,0.13675623800383876,0.0,0.02399232245681382,6
2085.0,6705,7284,11,8,579,342,285,48,0,2,0.005275779376498801,0.0038369304556354917,0.16402877697841728,0.1366906474820144,0.0,0.023980815347721823,6
2086.0,6708,7292,11,8,584,342,286,48,0,2,0.0052732502396931925,0.003835091083413231,0.16395014381591563,0.137104506232023,0.0,0.023969319271332695,6
2087.0,6711,7295,11,8,584,342,286,48,0,2,0.005270723526593196,0.003833253473885961,0.1638715860086248,0.1370388116914231,0.0,0.023957834211787255,6
2088.0,6714,7295,11,8,581,342,286,48,0,2,0.005268199233716475,0.0038314176245210726,0.16379310344827586,0.13697318007662834,0.0,0.023946360153256706,6
2089.0,6717,7295,11,8,578,342,286,48,0,2,0.005265677357587362,0.003829583532790809,0.16371469602680708,0.13690761129727141,0.0,0.023934897079942556,6
2090.0,6720,7295,11,8,575,342,286,48,0,2,0.005263157894736842,0.003827751196172249,0.16363636363636364,0.1368421052631579,0.0,0.023923444976076555,6
2091.0,6723,7295,11,8,572,342,286,48,0,2,0.0052606408417025345,0.003825920612147298,0.16355810616929697,0.1367766618842659,0.0,0.02391200382592061,6
2092.0,6726,7295,11,8,569,342,286,48,0,2,0.005258126195028681,0.0038240917782026767,0.16347992351816443,0.1367112810707457,0.0,0.02390057361376673,6
2093.0,6729,7295,11,8,566,342,286,48,0,2,0.005255613951266125,0.003822264691829909,0.1634018155757286,0.13664596273291926,0.0,0.023889154323936932,6
2094.0,6732,7295,11,8,563,342,286,48,0,2,0.0052531041069723014,0.0038204393505253103,0.16332378223495703,0.13658070678127984,0.0,0.02387774594078319,6
2095.0,6735,7295,11,8,560,342,286,48,0,2,0.005250596658711217,0.0038186157517899762,0.16324582338902147,0.13651551312649166,0.0,0.02386634844868735,6
2096.0,6738,7295,11,8,557,342,286,48,0,2,0.005248091603053435,0.003816793893129771,0.16316793893129772,0.1364503816793893,0.0,0.02385496183206107,6
2097.0,6741,7295,11,8,554,343,286,48,0,2,0.005245588936576061,0.003814973772055317,0.16356700047687173,0.1363853123509776,0.0,0.023843586075345733,6
2098.0,6744,7303,11,8,559,343,286,48,0,2,0.005243088655862726,0.0038131553860819827,0.16348903717826502,0.1363203050524309,0.0,0.023832221163012392,6
2099.0,6747,7303,11,8,556,344,286,48,0,2,0.005240590757503573,0.003811338732729871,0.16388756550738448,0.1362553596950929,0.0,0.023820867079561697,6
2100.0,6750,7311,11,8,561,344,286,48,0,2,0.005238095238095238,0.0038095238095238095,0.16380952380952382,0.1361904761904762,0.0,0.023809523809523808,6
2101.0,6753,7311,11,8,558,344,286,48,0,2,0.005235602094240838,0.0038077106139933364,0.16373155640171347,0.13612565445026178,0.0,0.023798191337458353,6
2102.0,6756,7311,11,8,555,344,286,48,0,2,0.005233111322549952,0.003805899143672693,0.1636536631779258,0.13606089438629876,0.0,0.023786869647954328,6
2103.0,6759,7311,11,8,552,344,286,48,0,2,0.005230622919638612,0.0038040893961008085,0.16357584403233477,0.1359961959106039,0.0,0.02377555872563005,6
2104.0,6762,7311,11,8,549,345,286,48,0,2,0.005228136882129277,0.0038022813688212928,0.16397338403041825,0.1359315589353612,0.0,0.02376425855513308,6
2105.0,6765,7319,11,8,554,345,286,48,0,2,0.005225653206650831,0.003800475059382423,0.16389548693586697,0.1358669833729216,0.0,0.023752969121140142,6
2106.0,6768,7319,11,8,551,345,286,48,0,2,0.0052231718898385565,0.003798670465337132,0.16381766381766383,0.13580246913580246,0.0,0.023741690408357077,6
2107.0,6771,7319,11,8,548,345,287,48,0,2,0.005220692928334125,0.0037968675842429997,0.16373991457047934,0.1362126245847176,0.0,0.023730422401518746,6
2108.0,6774,7322,11,8,548,345,288,48,0,2,0.005218216318785579,0.003795066413662239,0.16366223908918406,0.1366223908918406,0.0,0.023719165085388995,6
2109.0,6777,7325,11,8,548,345,288,48,0,2,0.005215742057847321,0.003793266951161688,0.16358463726884778,0.13655761024182078,0.0,0.02370791844476055,6
2110.0,6780,7325,11,8,545,345,288,48,0,2,0.005213270142180095,0.0037914691943127963,0.16350710900473933,0.13649289099526066,0.0,0.023696682464454975,6
2111.0,6783,7325,11,8,542,345,288,48,0,2,0.005210800568450971,0.0037896731406916154,0.1634296541923259,0.13642823306489815,0.0,0.023685457129322594,6
2112.0,6786,7325,11,8,539,345,288,48,0,2,0.005208333333333333,0.003787878787878788,0.16335227272727273,0.13636363636363635,0.0,0.023674242424242424,6
2113.0,6789,7325,11,8,536,345,288,48,0,2,0.005205868433506862,0.003786086133459536,0.1632749645054425,0.1362991008045433,0.0,0.023663038334122102,6
2114.0,6792,7325,11,8,533,345,289,48,0,2,0.005203405865657522,0.003784295175023652,0.16319772942289498,0.13670766319772942,0.0,0.023651844843897825,6
2115.0,6795,7328,11,8,533,345,289,48,0,2,0.005200945626477541,0.0037825059101654845,0.16312056737588654,0.13664302600472814,0.0,0.02364066193853428,6
2116.0,6798,7328,11,8,530,345,289,48,0,2,0.005198487712665407,0.003780718336483932,0.16304347826086957,0.13657844990548204,0.0,0.023629489603024575,6
2117.0,6801,7328,11,8,527,346,289,48,0,2,0.0051960321209258385,0.003778932451582428,0.16343882853094002,0.1365139348134152,0.0,0.023618327822390175,6
2118.0,6804,7336,11,8,532,346,289,48,0,2,0.005193578847969783,0.003777148253068933,0.16336166194523136,0.1364494806421152,0.0,0.023607176581680833,6
2119.0,6807,7336,11,8,529,346,289,48,0,2,0.005191127890514393,0.0037753657385559227,0.16328456819254367,0.1363850873053327,0.0,0.023596035865974516,6
2120.0,6810,7336,11,8,526,346,289,48,0,2,0.005188679245283019,0.0037735849056603774,0.1632075471698113,0.13632075471698113,0.0,0.02358490566037736,6
2121.0,6813,7336,11,8,523,346,290,48,0,2,0.005186232909005186,0.003771805752003772,0.16313059877416314,0.13672795851013672,0.0,0.023573785950023574,6
2122.0,6816,7339,11,8,523,346,291,48,0,2,0.0051837888784165885,0.003770028275212064,0.16305372290292178,0.13713477851083883,0.0,0.0235626767200754,6
2123.0,6819,7342,11,8,523,346,291,48,0,2,0.0051813471502590676,0.0037682524729156855,0.1629769194536034,0.13707018370230806,0.0,0.023551577955723033,6
2124.0,6822,7342,11,8,520,346,291,48,0,2,0.005178907721280603,0.003766478342749529,0.16290018832391714,0.1370056497175141,0.0,0.023540489642184557,6
2125.0,6825,7342,11,8,517,346,291,48,0,2,0.0051764705882352945,0.0037647058823529413,0.1628235294117647,0.13694117647058823,0.0,0.023529411764705882,6
2126.0,6828,7342,11,8,514,346,291,48,0,2,0.0051740357478833494,0.0037629350893697085,0.1627469426152399,0.13687676387582315,0.0,0.023518344308560677,6
2127.0,6831,7342,11,8,511,346,291,48,0,2,0.005171603196991067,0.0037611659614480487,0.1626704278326281,0.1368124118476728,0.0,0.023507287259050307,6
2128.0,6834,7342,11,8,508,347,291,48,0,2,0.005169172932330827,0.0037593984962406013,0.16306390977443608,0.13674812030075187,0.0,0.023496240601503758,6
2129.0,6837,7350,11,8,513,347,291,49,0,2,0.005166744950681071,0.0037576326914044154,0.1629873179896665,0.1366838891498356,0.0,0.023954908407703146,6
2130.0,6840,7352,11,8,512,347,291,49,0,2,0.005164319248826291,0.003755868544600939,0.16291079812206571,0.13661971830985917,0.0,0.023943661971830985,6
2131.0,6843,7352,11,8,509,347,291,49,0,2,0.005161895823557016,0.003754106053496011,0.1628343500703895,0.1365556076959174,0.0,0.023932426091037073,6
2132.0,6846,7352,11,8,506,347,291,49,0,2,0.005159474671669793,0.00375234521575985,0.1627579737335835,0.13649155722326453,0.0,0.023921200750469045,6
2133.0,6849,7352,11,8,503,347,291,50,0,2,0.005157055789967183,0.003750586029067042,0.16268166901078293,0.13642756680731363,0.0,0.02437880918893577,6
2134.0,6852,7354,11,8,502,347,292,50,0,2,0.005154639175257732,0.0037488284910965324,0.1626054358013121,0.13683223992502344,0.0,0.02436738519212746,6
2135.0,6855,7357,11,8,502,347,292,50,0,2,0.005152224824355972,0.003747072599531616,0.16252927400468384,0.13676814988290398,0.0,0.024355971896955503,6
2136.0,6858,7357,11,8,499,347,292,50,0,2,0.005149812734082397,0.003745318352059925,0.16245318352059926,0.13670411985018727,0.0,0.024344569288389514,6
2137.0,6861,7357,11,8,496,347,292,50,0,2,0.005147402901263453,0.003743565746373421,0.16237716424894713,0.13664014974262986,0.0,0.024333177351427236,6
2138.0,6864,7357,11,8,493,348,292,50,0,2,0.005144995322731525,0.0037418147801683817,0.1627689429373246,0.13657623947614594,0.0,0.02432179607109448,6
2139.0,6867,7365,11,8,498,348,292,50,0,2,0.005142589995324918,0.0037400654511453952,0.16269284712482468,0.13651238896680692,0.0,0.02431042543244507,6
2140.0,6870,7365,11,8,495,348,292,50,0,2,0.0051401869158878505,0.003738317757009346,0.16261682242990655,0.13644859813084112,0.0,0.024299065420560748,6
2141.0,6873,7365,11,8,492,349,292,50,0,2,0.005137786081270434,0.0037365716954694066,0.16300794021485288,0.13638486688463336,0.0,0.024287716020551145,6
2142.0,6876,7373,11,8,497,349,292,50,0,2,0.005135387488328665,0.003734827264239029,0.16293183940242764,0.13632119514472454,0.0,0.02427637721755369,6
2143.0,6879,7373,11,8,494,349,292,50,0,2,0.005132991133924405,0.003733084461035931,0.1628558096126925,0.13625758282781147,0.0,0.02426504899673355,6
2144.0,6882,7373,11,8,491,349,292,50,0,2,0.005130597014925373,0.0037313432835820895,0.16277985074626866,0.13619402985074627,0.0,0.024253731343283583,6
2145.0,6885,7373,11,8,488,349,292,50,0,2,0.005128205128205128,0.0037296037296037296,0.1627039627039627,0.13613053613053613,0.0,0.024242424242424242,6
2146.0,6888,7373,11,8,485,350,292,50,0,2,0.005125815470643057,0.003727865796831314,0.16309412861137,0.13606710158434296,0.0,0.024231127679403542,6
2147.0,6891,7381,11,8,490,350,292,50,0,2,0.005123428039124359,0.0037261294829995344,0.1630181648812296,0.136003726129483,0.0,0.02421984163949697,6
2148.0,6894,7381,11,8,487,350,292,50,0,2,0.005121042830540037,0.0037243947858473,0.16294227188081936,0.13594040968342644,0.0,0.024208566108007448,6
2149.0,6897,7381,11,8,484,350,292,50,0,2,0.005118659841786877,0.0037226617031177293,0.16286644951140064,0.13587715216379712,0.0,0.02419730107026524,6
2150.0,6900,7381,11,8,481,350,292,50,0,2,0.0051162790697674414,0.0037209302325581397,0.16279069767441862,0.13581395348837208,0.0,0.024186046511627906,6
2151.0,6903,7381,11,8,478,350,292,50,0,2,0.005113900511390051,0.003719200371920037,0.16271501627150162,0.13575081357508137,0.0,0.02417480241748024,6
2152.0,6906,7381,11,8,475,350,293,50,0,2,0.005111524163568773,0.0037174721189591076,0.16263940520446096,0.13615241635687733,0.0,0.024163568773234202,6
2153.0,6909,7384,11,8,475,350,293,50,0,2,0.005109150023223409,0.0037157454714352067,0.1625638643752903,0.13608917789131444,0.0,0.024152345564328843,6
2154.0,6912,7384,11,8,472,350,293,50,0,2,0.00510677808727948,0.003714020427112349,0.16248839368616527,0.1360259981429898,0.0,0.02414113277623027,6
2155.0,6915,7384,11,8,469,350,294,50,0,2,0.005104408352668214,0.0037122969837587007,0.16241299303944315,0.13642691415313224,0.0,0.024129930394431554,6
2156.0,6918,7387,11,8,469,351,294,50,0,2,0.00510204081632653,0.0037105751391465678,0.16280148423005567,0.13636363636363635,0.0,0.02411873840445269,6
2157.0,6921,7395,11,8,474,351,294,50,0,2,0.005099675475197033,0.0037088548910523874,0.1627260083449235,0.13630041724617525,0.0,0.02410755679184052,6
2158.0,6924,7395,11,8,471,351,294,50,0,2,0.005097312326227989,0.0037071362372567192,0.16265060240963855,0.13623725671918444,0.0,0.024096385542168676,6
2159.0,6927,7395,11,8,468,351,294,50,0,2,0.005094951366373321,0.0037054191755442334,0.16257526632700325,0.13617415470125058,0.0,0.024085224641037517,6
2160.0,6930,7395,11,8,465,352,294,50,0,2,0.005092592592592593,0.003703703703703704,0.16296296296296298,0.1361111111111111,0.0,0.024074074074074074,6
2161.0,6933,7403,11,8,470,352,295,50,0,2,0.005090236001850995,0.0037019898195279964,0.16288755205923183,0.13651087459509487,0.0,0.024062933826931976,6
2162.0,6936,7406,11,8,470,352,296,50,0,2,0.005087881591119334,0.0037002775208140612,0.16281221091581868,0.13691026827012026,0.0,0.024051803885291396,6
2163.0,6939,7409,11,8,470,352,296,50,0,2,0.005085529357374018,0.0036985668053629217,0.16273693943596856,0.1368469717984281,0.0,0.024040684234858993,6
2164.0,6942,7409,11,8,467,352,296,50,0,2,0.005083179297597043,0.0036968576709796672,0.16266173752310537,0.1367837338262477,0.0,0.024029574861367836,6
2165.0,6945,7409,11,8,464,352,296,50,0,2,0.005080831408775982,0.003695150115473441,0.16258660508083142,0.1367205542725173,0.0,0.02401847575057737,6
2166.0,6948,7409,11,8,461,352,296,50,0,2,0.0050784856879039705,0.003693444136657433,0.16251154201292706,0.13665743305632502,0.0,0.024007386888273315,6
2167.0,6951,7409,11,8,458,352,296,51,0,2,0.005076142131979695,0.0036917397323488694,0.16243654822335024,0.13659437009690817,0.0,0.02445777572681126,6
2168.0,6954,7411,11,8,457,352,296,51,0,2,0.00507380073800738,0.0036900369003690036,0.16236162361623616,0.13653136531365315,0.0,0.024446494464944648,6
2169.0,6957,7411,11,8,454,352,296,51,0,2,0.005071461502996773,0.0036883356385431073,0.16228676809589673,0.13646841862609496,0.0,0.024435223605348087,6
2170.0,6960,7411,11,8,451,352,296,51,0,2,0.005069124423963134,0.003686635944700461,0.1622119815668203,0.13640552995391705,0.0,0.024423963133640553,6
2171.0,6963,7411,11,8,448,352,296,51,0,2,0.005066789497927222,0.0036849378166743437,0.16213726393367112,0.13634269921695072,0.0,0.024412713035467527,6
2172.0,6966,7411,11,8,445,352,297,51,0,2,0.0050644567219152855,0.003683241252302026,0.16206261510128914,0.13674033149171272,0.0,0.02440147329650092,6
2173.0,6969,7414,11,8,445,352,297,51,0,2,0.0050621260929590425,0.0036815462494247586,0.16198803497468936,0.13667740450989416,0.0,0.024390243902439025,6
2174.0,6972,7414,11,8,442,352,297,51,0,2,0.005059797608095676,0.0036798528058877645,0.16191352345906163,0.13661453541858326,0.0,0.02437902483900644,6
2175.0,6975,7414,11,8,439,352,297,51,0,2,0.005057471264367816,0.0036781609195402297,0.1618390804597701,0.13655172413793104,0.0,0.02436781609195402,6
2176.0,6978,7414,11,8,436,352,297,51,0,2,0.00505514705882353,0.003676470588235294,0.16176470588235295,0.13648897058823528,0.0,0.024356617647058824,6
2177.0,6981,7414,11,8,433,353,297,51,0,2,0.005052824988516307,0.0036747818098300414,0.16214974735875057,0.13642627468994029,0.0,0.024345429490124023,6
2178.0,6984,7422,11,8,438,353,297,51,0,2,0.005050505050505051,0.0036730945821854912,0.1620752984389348,0.13636363636363635,0.0,0.024334251606978878,6
2179.0,6987,7422,11,8,435,353,297,51,0,2,0.005048187241854061,0.0036714089031665903,0.16200091785222578,0.13630105553005967,0.0,0.02432308398347866,6
2180.0,6990,7422,11,8,432,354,297,51,0,2,0.005045871559633028,0.003669724770642202,0.16238532110091744,0.13623853211009174,0.0,0.02431192660550459,6
2181.0,6993,7430,11,8,437,354,297,51,0,2,0.0050435580009170105,0.0036680421824850985,0.1623108665749656,0.1361760660247593,0.0,0.024300779458963778,6
2182.0,6996,7430,11,8,434,354,297,51,0,2,0.005041246562786435,0.0036663611365719525,0.1622364802933089,0.13611365719523372,0.0,0.024289642529789185,6
2183.0,6999,7430,11,8,431,354,298,51,0,2,0.005038937242327073,0.0036646816307833257,0.16216216216216217,0.1365093907466789,0.0,0.024278515803939534,6
2184.0,7002,7433,11,8,431,354,299,51,0,2,0.005036630036630037,0.003663003663003663,0.1620879120879121,0.13690476190476192,0.0,0.024267399267399268,6
2185.0,7005,7436,11,8,431,355,299,51,0,2,0.005034324942791762,0.0036613272311212816,0.16247139588100687,0.1368421052631579,0.0,0.02425629290617849,6
2186.0,7008,7444,11,8,436,355,299,51,0,2,0.005032021957913998,0.0036596523330283625,0.16239707227813358,0.13677950594693505,0.0,0.0242451967063129,6
2187.0,7011,7444,11,8,433,355,299,51,0,2,0.005029721079103796,0.003657978966620942,0.1623228166438043,0.13671696387745771,0.0,0.02423411065386374,6
2188.0,7014,7444,11,8,430,355,300,51,0,2,0.005027422303473492,0.003656307129798903,0.16224862888482633,0.13711151736745886,0.0,0.024223034734917732,6
2189.0,7017,7447,11,8,430,355,300,51,0,2,0.005025125628140704,0.003654636820465966,0.16217450890817725,0.13704888076747374,0.0,0.024211968935587025,6
