No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
1688.0,5378,5365,8,5,-13,281,228,31,0,0,0.004739336492890996,0.002962085308056872,0.16646919431279622,0.13507109004739337,0.0,0.018364928909952605,3
1689.0,5381,5368,8,5,-13,281,228,31,0,0,0.004736530491415038,0.002960331557134399,0.16637063351095321,0.1349911190053286,0.0,0.018354055654233273,3
1690.0,5384,5368,8,5,-16,281,229,31,0,0,0.004733727810650888,0.0029585798816568047,0.16627218934911242,0.13550295857988165,0.0,0.018343195266272188,3
1691.0,5387,5371,8,5,-16,282,229,31,0,0,0.004730928444707274,0.0029568302779420462,0.1667652276759314,0.1354228267297457,0.0,0.018332347723240685,3
1692.0,5390,5379,8,5,-11,282,229,31,0,0,0.004728132387706856,0.002955082742316785,0.16666666666666666,0.13534278959810875,0.0,0.018321513002364065,3
1693.0,5393,5379,8,5,-14,282,229,31,0,0,0.004725339633786178,0.0029533372711163615,0.16656822209096278,0.13526284701712935,0.0,0.01831069108092144,3
1694.0,5396,5379,8,5,-17,282,229,31,0,0,0.004722550177095631,0.0029515938606847697,0.16646989374262103,0.13518299881936247,0.0,0.01829988193624557,3
1695.0,5399,5379,8,5,-20,282,230,31,0,0,0.00471976401179941,0.0029498525073746312,0.1663716814159292,0.13569321533923304,0.0,0.018289085545722714,3
1696.0,5402,5382,8,5,-20,282,230,31,0,0,0.0047169811320754715,0.00294811320754717,0.16627358490566038,0.13561320754716982,0.0,0.018278301886792452,3
1697.0,5405,5382,8,5,-23,282,230,31,0,0,0.004714201532115498,0.0029463759575721863,0.1661756040070713,0.13553329404832057,0.0,0.018267530936947555,3
1698.0,5408,5382,8,5,-26,282,230,31,0,0,0.004711425206124852,0.002944640753828033,0.16607773851590105,0.1354534746760895,0.0,0.018256772673733806,3
1699.0,5411,5382,8,5,-29,282,230,31,0,0,0.004708652148322542,0.002942907592701589,0.16597998822836962,0.1353737492642731,0.0,0.018246027074749854,3
1700.0,5414,5382,8,5,-32,282,230,31,0,0,0.004705882352941176,0.0029411764705882353,0.16588235294117648,0.13529411764705881,0.0,0.018235294117647058,3
1701.0,5417,5382,8,5,-35,282,230,31,0,0,0.004703115814226925,0.0029394473838918285,0.1657848324514991,0.13521457965902411,0.0,0.018224573780129337,3
1702.0,5420,5382,8,5,-38,283,230,31,0,0,0.004700352526439483,0.002937720329024677,0.1662749706227967,0.13513513513513514,0.0,0.018213866039952998,3
1703.0,5423,5390,8,5,-33,283,230,31,0,0,0.004697592483852026,0.002935995302407516,0.16617733411626542,0.13505578391074574,0.0,0.0182031708749266,3
1704.0,5426,5390,8,5,-36,283,230,31,0,0,0.004694835680751174,0.0029342723004694834,0.16607981220657278,0.13497652582159625,0.0,0.018192488262910797,3
1705.0,5429,5390,8,5,-39,283,230,31,0,0,0.00469208211143695,0.002932551319648094,0.16598240469208211,0.1348973607038123,0.0,0.01818181818181818,3
1706.0,5432,5390,8,5,-42,283,230,31,0,0,0.004689331770222743,0.0029308323563892145,0.16588511137162953,0.13481828839390386,0.0,0.01817116060961313,3
1707.0,5435,5390,8,5,-45,283,230,31,0,0,0.0046865846514352666,0.0029291154071470417,0.16578793204452255,0.1347393087287639,0.0,0.01816051552431166,3
1708.0,5438,5390,8,5,-48,283,230,31,0,0,0.00468384074941452,0.002927400468384075,0.16569086651053863,0.13466042154566746,0.0,0.018149882903981264,3
1709.0,5441,5390,8,6,-51,283,230,31,0,0,0.004681100058513751,0.003510825043885313,0.16559391456992392,0.13458162668227033,0.0,0.018139262726740785,3
1710.0,5486,5684,8,6,198,284,230,31,0,0,0.004678362573099415,0.0035087719298245615,0.16608187134502925,0.13450292397660818,0.0,0.018128654970760234,3
1711.0,5489,5692,8,6,203,285,230,31,0,0,0.004675628287551139,0.0035067212156633548,0.16656925774400935,0.13442431326709525,0.0,0.018118059614260665,3
1712.0,5492,5700,8,6,208,286,230,31,0,0,0.004672897196261682,0.0035046728971962616,0.16705607476635514,0.13434579439252337,0.0,0.018107476635514017,3
1713.0,5495,5708,8,6,213,286,230,31,0,0,0.004670169293636894,0.0035026269702276708,0.16695855224751896,0.1342673671920607,0.0,0.018096906012842966,3
1714.0,5498,5708,8,6,210,286,230,31,0,0,0.004667444574095682,0.003500583430571762,0.16686114352392065,0.13418903150525088,0.0,0.01808634772462077,3
1715.0,5501,5708,8,6,207,286,230,31,0,0,0.004664723032069971,0.003498542274052478,0.16676384839650146,0.13411078717201166,0.0,0.018075801749271137,3
1716.0,5504,5708,8,6,204,286,230,31,0,0,0.004662004662004662,0.0034965034965034965,0.16666666666666666,0.13403263403263405,0.0,0.018065268065268064,3
1717.0,5507,5708,8,6,201,286,230,31,0,0,0.004659289458357601,0.0034944670937682005,0.16656959813628422,0.133954571927781,0.0,0.0180547466511357,3
1718.0,5510,5708,8,6,198,286,230,31,0,0,0.004656577415599534,0.0034924330616996507,0.16647264260768335,0.13387660069848661,0.0,0.018044237485448197,3
1719.0,5513,5708,8,6,195,286,230,31,0,0,0.004653868528214078,0.0034904013961605585,0.16637579988365328,0.13379872018615474,0.0,0.018033740546829553,3
1720.0,5516,5708,8,6,192,287,230,31,0,0,0.004651162790697674,0.0034883720930232558,0.16686046511627908,0.13372093023255813,0.0,0.01802325581395349,3
1721.0,5519,5716,8,6,197,287,230,31,0,0,0.004648460197559558,0.003486345148169669,0.16676350958744915,0.1336432306798373,0.0,0.01801278326554329,3
1722.0,5522,5716,8,6,194,287,230,31,0,0,0.004645760743321719,0.003484320557491289,0.16666666666666666,0.13356562137049943,0.0,0.018002322880371662,3
1723.0,5525,5716,8,6,191,287,230,31,0,0,0.0046430644225188625,0.003482298316889147,0.1665699361578642,0.1334881021474173,0.0,0.017991874637260593,3
1724.0,5528,5716,8,6,188,287,230,31,0,0,0.004640371229698376,0.0034802784222737818,0.16647331786542924,0.1334106728538283,0.0,0.017981438515081206,3
1725.0,5531,5716,8,6,185,288,230,31,0,0,0.00463768115942029,0.0034782608695652175,0.16695652173913045,0.13333333333333333,0.0,0.017971014492753623,3
1726.0,5534,5724,8,6,190,288,230,31,0,0,0.004634994206257242,0.0034762456546929316,0.16685979142526072,0.1332560834298957,0.0,0.017960602549246814,3
1727.0,5537,5724,8,6,187,289,230,31,0,0,0.004632310364794441,0.003474232773595831,0.1673422119281992,0.13317892298784018,0.0,0.01795020266357846,3
1728.0,5540,5732,8,6,192,289,230,31,0,0,0.004629629629629629,0.003472222222222222,0.16724537037037038,0.13310185185185186,0.0,0.017939814814814815,3
1729.0,5543,5732,8,6,189,289,230,31,0,0,0.004626951995373048,0.003470213996529786,0.16714864083285136,0.13302486986697512,0.0,0.017929438982070563,3
1730.0,5546,5732,8,6,186,290,230,31,0,0,0.004624277456647399,0.003468208092485549,0.1676300578034682,0.1329479768786127,0.0,0.017919075144508672,3
1731.0,5549,5740,8,6,191,290,230,31,0,0,0.00462160600808781,0.0034662045060658577,0.16753321779318314,0.13287117273252455,0.0,0.017908723281340265,3
1732.0,5552,5740,8,6,188,291,230,31,0,0,0.004618937644341801,0.003464203233256351,0.16801385681293302,0.13279445727482678,0.0,0.01789838337182448,3
1733.0,5555,5748,8,6,193,291,230,31,0,0,0.004616272360069244,0.003462204270051933,0.16791690709751875,0.13271783035199078,0.0,0.01788805539526832,3
1734.0,5558,5748,8,6,190,291,230,31,0,0,0.00461361014994233,0.0034602076124567475,0.16782006920415224,0.13264129181084197,0.0,0.01787773933102653,3
1735.0,5561,5748,8,6,187,291,230,31,0,0,0.004610951008645533,0.00345821325648415,0.16772334293948127,0.13256484149855907,0.0,0.017867435158501442,3
1736.0,5564,5748,8,6,184,291,230,31,0,0,0.004608294930875576,0.0034562211981566822,0.1676267281105991,0.13248847926267282,0.0,0.017857142857142856,3
1737.0,5567,5748,8,6,181,292,230,31,0,0,0.004605641911341394,0.0034542314335060447,0.16810592976396085,0.13241220495106507,0.0,0.017846862406447898,3
1738.0,5570,5756,8,6,186,293,230,31,0,0,0.004602991944764097,0.0034522439585730723,0.16858457997698503,0.1323360184119678,0.0,0.017836593785960874,3
1739.0,5571,5764,8,6,193,293,230,31,0,0,0.004600345025876941,0.0034502587694077054,0.16848763657274296,0.13225991949396204,0.0,0.017826336975273145,3
1740.0,5572,5764,8,7,192,293,230,31,0,0,0.004597701149425287,0.004022988505747126,0.16839080459770114,0.13218390804597702,0.0,0.017816091954022988,3
1741.0,5617,6058,8,7,441,293,230,31,0,0,0.004595060310166571,0.00402067777139575,0.16829408385985067,0.13210798391728892,0.0,0.017805858701895463,3
1742.0,5620,6058,8,7,438,293,230,31,0,0,0.004592422502870264,0.004018369690011481,0.16819747416762343,0.13203214695752008,0.0,0.017795637198622274,3
1743.0,5623,6058,8,7,435,294,230,31,0,0,0.004589787722317842,0.004016064257028112,0.1686746987951807,0.13195639701663797,0.0,0.01778542742398164,3
1744.0,5626,6066,8,7,440,294,230,31,0,0,0.0045871559633027525,0.0040137614678899085,0.16857798165137614,0.13188073394495411,0.0,0.017775229357798166,3
1745.0,5629,6066,8,7,437,295,230,31,0,0,0.004584527220630372,0.0040114613180515755,0.16905444126074498,0.1318051575931232,0.0,0.017765042979942695,3
1746.0,5632,6074,8,7,442,296,230,31,0,0,0.004581901489117984,0.004009163802978236,0.16953035509736541,0.13172966781214204,0.0,0.017754868270332187,3
1747.0,5635,6082,8,7,447,296,230,31,0,0,0.0045792787635947334,0.004006868918145392,0.16943331425300515,0.1316542644533486,0.0,0.017744705208929592,3
1748.0,5638,6082,8,7,444,296,231,31,0,0,0.004576659038901602,0.004004576659038902,0.16933638443935928,0.13215102974828374,0.0,0.017734553775743706,3
1749.0,5641,6085,8,7,444,296,231,31,0,0,0.004574042309891366,0.004002287021154946,0.16923956546598057,0.1320754716981132,0.0,0.017724413950829045,3
1750.0,5644,6085,8,7,441,296,231,31,0,0,0.004571428571428572,0.004,0.16914285714285715,0.132,0.0,0.017714285714285714,3
1751.0,5647,6085,8,7,438,296,231,31,0,0,0.004568817818389492,0.003997715591090805,0.1690462592804112,0.13192461450599657,0.0,0.01770416904625928,3
1752.0,5650,6085,8,7,435,296,231,31,0,0,0.0045662100456621,0.003995433789954338,0.1689497716894977,0.13184931506849315,0.0,0.01769406392694064,3
1753.0,5653,6085,8,7,432,296,231,31,0,0,0.004563605248146035,0.003993154592127781,0.1688533941814033,0.13177410154021676,0.0,0.017683970336565887,3
1754.0,5656,6085,8,7,429,296,231,31,0,0,0.004561003420752566,0.003990877993158495,0.16875712656784492,0.13169897377423034,0.0,0.01767388825541619,3
1755.0,5659,6085,8,7,426,296,231,31,0,0,0.004558404558404558,0.003988603988603989,0.16866096866096866,0.13162393162393163,0.0,0.017663817663817662,3
1756.0,5662,6085,8,7,423,296,231,31,0,0,0.004555808656036446,0.003986332574031891,0.16856492027334852,0.1315489749430524,0.0,0.01765375854214123,3
1757.0,5665,6085,8,7,420,296,231,32,0,0,0.004553215708594195,0.00398406374501992,0.1684689812179852,0.13147410358565736,0.0,0.01821286283437678,3
1758.0,5668,6087,8,7,419,296,231,32,0,0,0.004550625711035267,0.003981797497155859,0.16837315130830488,0.13139931740614336,0.0,0.01820250284414107,3
1759.0,5671,6087,8,7,416,296,232,32,0,0,0.0045480386583285955,0.003979533826037522,0.16827743035815804,0.1318931210915293,0.0,0.018192154633314382,3
1760.0,5674,6090,8,7,416,296,232,32,0,0,0.004545454545454545,0.003977272727272727,0.16818181818181818,0.1318181818181818,0.0,0.01818181818181818,3
1761.0,5677,6090,8,7,413,296,232,32,0,0,0.004542873367404884,0.003975014196479273,0.16808631459398068,0.13174332765474162,0.0,0.018171493469619535,3
1762.0,5680,6090,8,7,410,296,232,32,0,0,0.004540295119182747,0.003972758229284903,0.16799091940976163,0.13166855845629966,0.0,0.018161180476730987,3
1763.0,5683,6090,8,7,407,296,232,33,0,0,0.0045377197958026095,0.003970504821327283,0.16789563244469655,0.13159387407827566,0.0,0.01871809415768576,3
1764.0,5686,6092,8,7,406,296,232,33,0,0,0.0045351473922902496,0.003968253968253968,0.16780045351473924,0.13151927437641722,0.0,0.01870748299319728,3
1765.0,5689,6092,8,7,403,296,232,33,0,0,0.004532577903682719,0.00396600566572238,0.16770538243626062,0.13144475920679888,0.0,0.018696883852691217,3
1766.0,5692,6092,8,7,400,296,232,33,0,0,0.004530011325028313,0.003963759909399773,0.16761041902604756,0.13137032842582105,0.0,0.01868629671574179,3
1767.0,5695,6092,8,7,397,296,232,33,0,0,0.004527447651386531,0.003961516694963215,0.16751556310130164,0.13129598189020938,0.0,0.01867572156196944,3
1768.0,5698,6092,8,7,394,297,232,33,0,0,0.004524886877828055,0.003959276018099547,0.16798642533936653,0.13122171945701358,0.0,0.018665158371040724,3
1769.0,5701,6100,8,7,399,297,232,33,0,0,0.0045223289994347085,0.00395703787450537,0.16789146410401357,0.13114754098360656,0.0,0.018654607122668174,3
1770.0,5704,6100,8,7,396,298,232,33,0,0,0.004519774011299435,0.0039548022598870055,0.16836158192090395,0.1310734463276836,0.0,0.01864406779661017,3
1771.0,5707,6108,8,7,401,298,232,33,0,0,0.004517221908526256,0.003952569169960474,0.16826651609260304,0.13099943534726144,0.0,0.018633540372670808,3
1772.0,5710,6108,8,7,398,299,232,33,0,0,0.004514672686230248,0.0039503386004514675,0.16873589164785552,0.1309255079006772,0.0,0.018623024830699775,3
1773.0,5713,6116,8,7,403,299,232,33,0,0,0.0045121263395375075,0.003948110547095319,0.16864072194021432,0.1308516638465877,0.0,0.018612521150592216,3
1774.0,5716,6116,8,7,400,299,232,33,0,0,0.004509582863585118,0.003945885005636978,0.1685456595264938,0.13077790304396844,0.0,0.018602029312288614,3
1775.0,5719,6116,8,7,397,299,232,33,0,0,0.004507042253521127,0.003943661971830986,0.1684507042253521,0.13070422535211268,0.0,0.018591549295774647,3
1776.0,5722,6116,8,7,394,299,233,33,0,0,0.0045045045045045045,0.003941441441441441,0.16835585585585586,0.13119369369369369,0.0,0.018581081081081082,3
1777.0,5725,6119,8,7,394,299,233,33,0,0,0.004501969611705121,0.0039392234102419805,0.1682611142374789,0.13111986494091166,0.0,0.018570624648283626,3
1778.0,5728,6119,8,7,391,299,233,33,0,0,0.0044994375703037125,0.003937007874015748,0.16816647919010125,0.13104611923509563,0.0,0.01856017997750281,3
1779.0,5731,6119,8,7,388,299,233,33,0,0,0.004496908375491849,0.0039347948285553686,0.16807195053400786,0.13097245643620012,0.0,0.01854974704890388,3
1780.0,5734,6119,8,7,385,300,233,33,0,0,0.0044943820224719105,0.003932584269662922,0.16853932584269662,0.13089887640449438,0.0,0.01853932584269663,3
1781.0,5737,6127,8,7,390,300,233,33,0,0,0.004491858506457047,0.0039303761931499155,0.16844469399213924,0.1308253790005615,0.0,0.018528916339135316,3
1782.0,5740,6127,8,7,387,300,233,33,0,0,0.004489337822671156,0.003928170594837262,0.16835016835016836,0.1307519640852974,0.0,0.018518518518518517,3
1783.0,5743,6127,8,7,384,300,233,33,0,0,0.00448681996634885,0.003925967470555244,0.16825574873808188,0.13067863151991027,0.0,0.018508132361189006,3
1784.0,5746,6127,8,7,381,301,233,33,0,0,0.004484304932735426,0.003923766816143498,0.1687219730941704,0.13060538116591927,0.0,0.018497757847533634,3
1785.0,5749,6135,8,7,386,301,233,33,0,0,0.004481792717086834,0.00392156862745098,0.16862745098039217,0.13053221288515407,0.0,0.018487394957983194,3
1786.0,5752,6135,8,7,383,301,233,33,0,0,0.004479283314669653,0.003919372900335946,0.1685330347144457,0.13045912653975364,0.0,0.018477043673012318,3
1787.0,5755,6135,8,7,380,301,233,33,0,0,0.004476776720761052,0.00391717963066592,0.1684387241186346,0.13038612199216565,0.0,0.01846670397313934,3
1788.0,5758,6135,8,7,377,301,234,33,0,0,0.0044742729306487695,0.0039149888143176735,0.16834451901565994,0.13087248322147652,0.0,0.018456375838926176,3
1789.0,5761,6138,8,7,377,302,234,33,0,0,0.004471771939631079,0.003912800447177194,0.16880939072107323,0.13079932923420906,0.0,0.0184460592509782,3
1790.0,5764,6146,8,7,382,302,234,33,0,0,0.004469273743016759,0.003910614525139665,0.16871508379888267,0.13072625698324022,0.0,0.018435754189944135,3
1791.0,5767,6146,8,7,379,302,234,33,0,0,0.00446677833612507,0.003908431044109436,0.16862088218872137,0.1306532663316583,0.0,0.018425460636515914,3
1792.0,5770,6146,8,7,376,302,234,33,0,0,0.004464285714285714,0.00390625,0.16852678571428573,0.13058035714285715,0.0,0.018415178571428572,3
1793.0,5773,6146,8,7,373,302,234,33,0,0,0.004461795872838818,0.0039040713887339654,0.16843279419966536,0.1305075292805354,0.0,0.018404907975460124,3
1794.0,5776,6146,8,7,370,302,234,33,0,0,0.004459308807134894,0.0039018952062430325,0.16833890746934224,0.13043478260869565,0.0,0.01839464882943144,3
1795.0,5779,6146,8,7,367,302,234,33,0,0,0.004456824512534819,0.0038997214484679664,0.16824512534818942,0.13036211699164346,0.0,0.01838440111420613,3
1796.0,5782,6146,8,7,364,302,234,33,0,0,0.004454342984409799,0.0038975501113585748,0.16815144766146994,0.13028953229398663,0.0,0.018374164810690423,3
1797.0,5785,6146,8,7,361,302,234,33,0,0,0.004451864218141347,0.0038953811908736783,0.16805787423483584,0.1302170283806344,0.0,0.018363939899833055,3
1798.0,5788,6146,8,7,358,303,234,33,0,0,0.004449388209121246,0.00389321468298109,0.1685205784204672,0.13014460511679643,0.0,0.01835372636262514,3
1799.0,5791,6154,8,7,363,303,234,33,0,0,0.0044469149527515284,0.0038910505836575876,0.16842690383546416,0.13007226236798222,0.0,0.018343524180100056,3
1800.0,5794,6154,8,7,360,304,234,33,0,0,0.0044444444444444444,0.0038888888888888888,0.1688888888888889,0.13,0.0,0.018333333333333333,3
1801.0,5797,6162,8,7,365,305,234,33,0,0,0.004441976679622432,0.003886729594669628,0.1693503609106052,0.12992781787895613,0.0,0.018323153803442533,3
1802.0,5800,6170,8,7,370,305,234,33,0,0,0.004439511653718091,0.00388457269700333,0.16925638179800223,0.12985571587125416,0.0,0.018312985571587125,3
1803.0,5803,6170,8,7,367,305,234,33,0,0,0.004437049362174155,0.003882418191902385,0.16916250693288962,0.129783693843594,0.0,0.018302828618968387,3
1804.0,5806,6170,8,7,364,305,234,33,0,0,0.004434589800443459,0.003880266075388027,0.16906873614190687,0.12971175166297116,0.0,0.018292682926829267,3
1805.0,5809,6170,8,7,361,305,234,33,0,0,0.00443213296398892,0.003878116343490305,0.16897506925207756,0.1296398891966759,0.0,0.018282548476454295,3
1806.0,5812,6170,8,7,358,305,234,33,0,0,0.004429678848283499,0.003875968992248062,0.1688815060908084,0.12956810631229235,0.0,0.018272425249169437,3
1807.0,5815,6170,8,7,355,305,234,33,0,0,0.004427227448810182,0.00387382401770891,0.16878804648588822,0.12949640287769784,0.0,0.018262313226342003,3
1808.0,5818,6170,8,7,352,305,234,33,0,0,0.004424778761061947,0.0038716814159292035,0.16869469026548672,0.12942477876106195,0.0,0.01825221238938053,3
1809.0,5821,6170,8,7,349,305,234,33,0,0,0.004422332780541736,0.003869541182974019,0.16860143725815369,0.12935323383084577,0.0,0.01824212271973466,3
1810.0,5824,6170,8,7,346,305,234,34,0,0,0.004419889502762431,0.0038674033149171273,0.1685082872928177,0.1292817679558011,0.0,0.01878453038674033,3
1811.0,5827,6172,8,7,345,305,234,34,0,0,0.004417448923246825,0.003865267807840972,0.1684152401987852,0.12921038100496962,0.0,0.018774157923799006,3
1812.0,5830,6172,8,7,342,305,234,34,0,0,0.004415011037527594,0.003863134657836645,0.1683222958057395,0.1291390728476821,0.0,0.018763796909492272,3
1813.0,5833,6172,8,7,339,305,234,34,0,0,0.00441257584114727,0.003861003861003861,0.16822945394373967,0.12906784335355764,0.0,0.018753447324875896,3
1814.0,5836,6172,8,7,336,305,234,35,0,0,0.004410143329658214,0.003858875413450937,0.1681367144432194,0.12899669239250275,0.0,0.019294377067254686,3
1815.0,5839,6174,8,7,335,306,234,35,0,0,0.004407713498622589,0.003856749311294766,0.16859504132231404,0.12892561983471074,0.0,0.01928374655647383,3
1816.0,5842,6182,8,7,340,306,234,35,0,0,0.004405286343612335,0.003854625550660793,0.1685022026431718,0.1288546255506608,0.0,0.019273127753303965,3
1817.0,5845,6182,8,7,337,306,234,35,0,0,0.004402861860209136,0.003852504127682994,0.16840946615299945,0.12878370941111722,0.0,0.01926252063841497,3
1818.0,5848,6182,8,7,334,306,234,35,0,0,0.0044004400440044,0.0038503850385038503,0.16831683168316833,0.12871287128712872,0.0,0.019251925192519254,3
1819.0,5851,6182,8,7,331,306,234,35,0,0,0.0043980208905992305,0.0038482682792743265,0.16822429906542055,0.12864211105002749,0.0,0.019241341396371632,3
1820.0,5854,6182,8,7,328,306,235,35,0,0,0.004395604395604396,0.0038461538461538464,0.16813186813186815,0.12912087912087913,0.0,0.019230769230769232,3
1821.0,5857,6185,8,7,328,306,236,35,0,0,0.004393190554640308,0.003844041735310269,0.16803953871499178,0.12959912136188906,0.0,0.019220208676551345,3
1822.0,5860,6188,8,7,328,306,236,35,0,0,0.0043907793633369925,0.0038419319429198683,0.16794731064763996,0.12952799121844127,0.0,0.019209659714599342,3
1823.0,5863,6188,8,7,325,306,236,35,0,0,0.004388370817334065,0.0038398244651673065,0.16785518376302797,0.12945693911135492,0.0,0.019199122325836534,3
1824.0,5866,6188,8,7,322,306,236,35,0,0,0.0043859649122807015,0.003837719298245614,0.16776315789473684,0.12938596491228072,0.0,0.01918859649122807,3
1825.0,5869,6188,8,7,319,306,236,35,0,0,0.004383561643835616,0.0038356164383561643,0.16767123287671232,0.1293150684931507,0.0,0.019178082191780823,3
1826.0,5872,6188,8,7,316,306,237,35,0,0,0.004381161007667032,0.0038335158817086527,0.16757940854326397,0.12979189485213583,0.0,0.019167579408543262,3
1827.0,5875,6191,8,7,316,306,237,35,0,0,0.004378762999452655,0.0038314176245210726,0.16748768472906403,0.1297208538587849,0.0,0.019157088122605363,3
1828.0,5878,6191,8,7,313,307,237,35,0,0,0.00437636761487965,0.0038293216630196935,0.16794310722100655,0.12964989059080964,0.0,0.019146608315098467,3
1829.0,5881,6199,8,7,318,307,237,35,0,0,0.004373974849644614,0.0038272279934390375,0.16785128485511208,0.12957900492072172,0.0,0.01913613996719519,3
1830.0,5884,6199,8,7,315,307,237,35,0,0,0.004371584699453552,0.003825136612021858,0.16775956284153004,0.12950819672131147,0.0,0.01912568306010929,3
1831.0,5887,6199,8,7,312,307,238,35,0,0,0.004369197160021846,0.0038230475150191155,0.16766794101583835,0.1299836155106499,0.0,0.019115237575095576,3
1832.0,5890,6202,8,7,312,307,238,35,0,0,0.004366812227074236,0.003820960698689956,0.1675764192139738,0.1299126637554585,0.0,0.01910480349344978,3
1833.0,5893,6202,8,7,309,307,238,35,0,0,0.00436442989634479,0.0038188761593016913,0.16748499727223132,0.1298417894162575,0.0,0.019094380796508457,3
1834.0,5896,6202,8,7,306,307,239,35,0,0,0.004362050163576881,0.003816793893129771,0.16739367502726282,0.1303162486368593,0.0,0.019083969465648856,3
1835.0,5899,6205,8,7,306,307,239,35,0,0,0.004359673024523161,0.0038147138964577656,0.1673024523160763,0.13024523160762944,0.0,0.01907356948228883,3
1836.0,5902,6205,8,7,303,308,239,35,0,0,0.004357298474945534,0.003812636165577342,0.16775599128540306,0.13017429193899782,0.0,0.01906318082788671,3
1837.0,5905,6213,8,7,308,308,239,35,0,0,0.004354926510615134,0.003810560696788242,0.16766467065868262,0.1301034295046271,0.0,0.01905280348394121,3
1838.0,5908,6213,8,7,305,308,239,35,0,0,0.004352557127312296,0.003808487486398259,0.16757344940152338,0.13003264417845484,0.0,0.019042437431991296,3
1839.0,5911,6213,8,7,302,308,239,35,0,0,0.004350190320826536,0.0038064165307232192,0.16748232735182164,0.12996193583469276,0.0,0.019032082653616094,3
1840.0,5914,6213,8,7,299,308,239,35,0,0,0.004347826086956522,0.0038043478260869567,0.1673913043478261,0.1298913043478261,0.0,0.019021739130434784,3
1841.0,5917,6213,8,7,296,308,239,35,0,0,0.0043454644215100485,0.0038022813688212928,0.16730038022813687,0.12982074959261272,0.0,0.019011406844106463,3
1842.0,5920,6213,8,7,293,309,239,35,0,0,0.004343105320304018,0.003800217155266015,0.16775244299674266,0.12975027144408252,0.0,0.019001085776330078,3
1843.0,5923,6221,8,7,298,309,239,35,0,0,0.004340748779164406,0.0037981551817688553,0.16766142159522518,0.12967986977753662,0.0,0.018990775908844276,3
1844.0,5926,6221,8,7,295,309,239,35,0,0,0.004338394793926247,0.003796095444685466,0.1675704989154013,0.12960954446854664,0.0,0.01898047722342733,3
1845.0,5929,6221,8,7,292,309,239,35,0,0,0.004336043360433604,0.003794037940379404,0.16747967479674797,0.12953929539295392,0.0,0.018970189701897018,3
1846.0,5932,6221,8,7,289,309,239,36,0,0,0.004333694474539545,0.003791982665222102,0.1673889490790899,0.1294691224268689,0.0,0.01950162513542795,3
1847.0,5935,6223,8,7,288,309,239,36,0,0,0.004331348132106118,0.003789929615592853,0.1672983216025988,0.12939902544667028,0.0,0.01949106659447753,3
1848.0,5938,6223,8,7,285,309,239,36,0,0,0.004329004329004329,0.003787878787878788,0.1672077922077922,0.12932900432900432,0.0,0.01948051948051948,3
1849.0,5941,6223,8,7,282,309,239,36,0,0,0.004326663061114116,0.0037858301784748512,0.1671173607355327,0.1292590589507842,0.0,0.019469983775013522,3
1850.0,5944,6223,8,7,279,309,239,36,0,0,0.004324324324324324,0.0037837837837837837,0.16702702702702701,0.1291891891891892,0.0,0.01945945945945946,3
1851.0,5947,6223,8,7,276,310,239,36,0,0,0.004321988114532685,0.0037817396002160996,0.16747703943814155,0.12911939492166397,0.0,0.019448946515397084,3
1852.0,5950,6231,8,7,281,310,239,36,0,0,0.004319654427645789,0.003779697624190065,0.1673866090712743,0.12904967602591794,0.0,0.019438444924406047,3
1853.0,5953,6231,8,7,278,310,239,36,0,0,0.004317323259579061,0.0037776578521316784,0.16729627630868862,0.12898003237992445,0.0,0.019427954668105773,3
1854.0,5956,6231,8,7,275,310,240,36,0,0,0.004314994606256742,0.0037756202804746495,0.16720604099244876,0.12944983818770225,0.0,0.019417475728155338,3
1855.0,5959,6234,8,7,275,310,240,36,0,0,0.00431266846361186,0.0037735849056603774,0.16711590296495957,0.1293800539083558,0.0,0.01940700808625337,3
1856.0,5962,6234,8,7,272,310,240,36,0,0,0.004310344827586207,0.003771551724137931,0.16702586206896552,0.12931034482758622,0.0,0.01939655172413793,3
1857.0,5965,6234,8,7,269,310,240,36,0,0,0.004308023694130318,0.003769520732364028,0.16693591814754982,0.12924071082390953,0.0,0.01938610662358643,3
1858.0,5968,6234,8,7,266,311,240,36,0,0,0.004305705059203444,0.003767491926803014,0.16738428417653392,0.12917115177610333,0.0,0.0193756727664155,3
1859.0,5971,6242,8,7,271,312,240,36,0,0,0.004303388918773534,0.0037654653039268424,0.16783216783216784,0.129101667563206,0.0,0.019365250134480903,3
1860.0,5974,6250,8,7,276,312,240,36,0,0,0.004301075268817204,0.003763440860215054,0.16774193548387098,0.12903225806451613,0.0,0.01935483870967742,3
1861.0,5977,6250,8,7,273,312,241,36,0,0,0.004298764105319721,0.0037614185921547557,0.1676518001074691,0.12950026867275657,0.0,0.01934443847393874,3
1862.0,5980,6253,8,7,273,312,241,36,0,0,0.004296455424274973,0.0037593984962406013,0.16756176154672395,0.12943071965628355,0.0,0.01933404940923738,3
