"店舗コード","企業名","店舗名","機番号","備考","売上集計日","売上連番","売上時間","削除フラグ","チケット種類","購入方法","電子マネー","売上金額","品目名","グループ名","枚数","税率"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3542","2022-06-05 12:29:09","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3543","2022-06-05 12:31:07","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3544","2022-06-05 12:31:19","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3545","2022-06-05 12:33:10","通常売上","通常券","店内／現金","","250","牛めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3546","2022-06-05 12:35:00","通常売上","通常券","店内／現金","","350","煮豚卵","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3547","2022-06-05 12:35:00","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3548","2022-06-05 12:35:00","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3549","2022-06-05 12:35:32","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3550","2022-06-05 12:35:32","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3551","2022-06-05 12:37:26","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3552","2022-06-05 12:37:26","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3553","2022-06-05 12:37:26","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3554","2022-06-05 12:37:26","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3555","2022-06-05 12:37:26","通常売上","通常券","店内／現金","","250","豚丼","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3556","2022-06-05 12:41:38","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3557","2022-06-05 12:45:25","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3558","2022-06-05 12:45:47","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3559","2022-06-05 12:46:46","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3560","2022-06-05 12:46:46","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3561","2022-06-05 12:46:46","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3562","2022-06-05 12:49:55","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3563","2022-06-05 12:49:55","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3564","2022-06-05 12:49:55","通常売上","複数券","店内／現金","","100","麺大盛","トッピング","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3565","2022-06-05 12:55:50","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3566","2022-06-05 12:57:16","通常売上","通常券","店内／現金","","250","牛めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3567","2022-06-05 12:59:18","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3568","2022-06-05 12:59:18","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3569","2022-06-05 12:59:18","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3570","2022-06-05 12:59:18","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3571","2022-06-05 13:00:26","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3572","2022-06-05 13:00:26","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3573","2022-06-05 13:00:26","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3574","2022-06-05 13:02:06","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3575","2022-06-05 13:06:36","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3576","2022-06-05 13:08:30","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3577","2022-06-05 13:08:43","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3578","2022-06-05 13:10:14","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3579","2022-06-05 13:10:14","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3580","2022-06-05 13:11:44","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3581","2022-06-05 13:11:44","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3582","2022-06-05 13:11:44","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3583","2022-06-05 13:12:11","通常売上","通常券","店内／現金","","250","牛めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3584","2022-06-05 13:24:23","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3585","2022-06-05 13:24:23","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3586","2022-06-05 13:24:56","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3587","2022-06-05 13:25:24","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3588","2022-06-05 13:25:52","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3589","2022-06-05 13:27:06","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3590","2022-06-05 13:27:06","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3591","2022-06-05 13:27:56","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3592","2022-06-05 13:27:56","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3593","2022-06-05 13:27:56","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3594","2022-06-05 13:29:16","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3595","2022-06-05 13:34:27","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3596","2022-06-05 13:34:27","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3597","2022-06-05 13:35:08","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3598","2022-06-05 13:35:08","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3599","2022-06-05 13:40:22","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3600","2022-06-05 13:40:22","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3601","2022-06-05 13:40:22","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3602","2022-06-05 13:40:22","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3603","2022-06-05 13:40:22","通常売上","通常券","店内／現金","","250","牛めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3604","2022-06-05 13:40:38","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3605","2022-06-05 13:40:38","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3606","2022-06-05 13:40:38","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3607","2022-06-05 13:42:34","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3608","2022-06-05 13:43:37","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3609","2022-06-05 13:43:37","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3610","2022-06-05 13:44:53","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3611","2022-06-05 13:45:31","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3612","2022-06-05 13:45:31","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3613","2022-06-05 13:45:31","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3614","2022-06-05 13:46:31","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3615","2022-06-05 13:47:05","通常売上","通常券","店内／現金","","250","豚丼","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3616","2022-06-05 13:50:42","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3617","2022-06-05 13:54:09","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3618","2022-06-05 13:55:59","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3619","2022-06-05 13:55:59","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3620","2022-06-05 13:55:59","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3621","2022-06-05 13:57:22","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3622","2022-06-05 13:57:22","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3623","2022-06-05 13:57:22","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3624","2022-06-05 13:58:21","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3625","2022-06-05 13:58:21","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3626","2022-06-05 13:58:56","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3627","2022-06-05 13:58:56","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3628","2022-06-05 14:01:29","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3629","2022-06-05 14:01:55","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3630","2022-06-05 14:07:27","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3631","2022-06-05 14:15:03","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3632","2022-06-05 14:25:29","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3633","2022-06-05 14:25:29","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3634","2022-06-05 14:26:54","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3635","2022-06-05 14:26:54","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3636","2022-06-05 14:26:54","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3637","2022-06-05 14:38:38","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3638","2022-06-05 14:38:38","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3639","2022-06-05 14:46:00","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3640","2022-06-05 14:51:52","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3641","2022-06-05 14:51:52","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3642","2022-06-05 15:00:31","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3643","2022-06-05 15:00:31","通常売上","通常券","店内／現金","","350","チャーシュー盛り合わせ","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3644","2022-06-05 15:00:31","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3645","2022-06-05 15:49:10","通常売上","複数券","店内／現金","","100","煮卵","トッピング","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3646","2022-06-05 17:14:26","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3647","2022-06-05 17:14:49","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3648","2022-06-05 17:29:30","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3649","2022-06-05 17:29:30","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3650","2022-06-05 17:29:30","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3651","2022-06-05 17:31:29","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3652","2022-06-05 17:31:29","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3653","2022-06-05 17:31:29","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3654","2022-06-05 17:32:17","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3655","2022-06-05 17:32:17","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3656","2022-06-05 17:32:17","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3657","2022-06-05 17:50:28","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3658","2022-06-05 17:50:28","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3659","2022-06-05 17:50:28","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3660","2022-06-05 17:50:28","通常売上","通常券","店内／現金","","350","煮豚卵","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3661","2022-06-05 18:01:01","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3662","2022-06-05 18:01:01","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3663","2022-06-05 18:02:16","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3664","2022-06-05 18:02:16","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3665","2022-06-05 18:02:16","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3666","2022-06-05 18:02:16","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3667","2022-06-05 18:08:12","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3668","2022-06-05 18:10:22","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3669","2022-06-05 18:10:44","通常売上","通常券","店内／現金","","250","豚丼","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3670","2022-06-05 18:30:03","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3671","2022-06-05 18:30:03","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3672","2022-06-05 18:30:03","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3673","2022-06-05 18:30:03","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3674","2022-06-05 18:30:03","通常売上","通常券","店内／現金","","350","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3675","2022-06-05 18:30:58","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3676","2022-06-05 19:06:22","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3677","2022-06-05 19:06:45","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3678","2022-06-05 19:27:35","通常売上","通常券","店内／現金","","500","お子様鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3679","2022-06-05 19:27:35","通常売上","複数券","店内／現金","","880","熟成醤油鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3680","2022-06-05 19:27:35","通常売上","複数券","店内／現金","","100","麺大盛","トッピング","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3681","2022-06-05 19:27:35","通常売上","複数券","店内／現金","","200","チャーシュー増し","トッピング","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3682","2022-06-05 19:27:35","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3683","2022-06-05 19:28:03","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3684","2022-06-05 19:28:03","通常売上","通常券","店内／現金","","200","ご飯もの大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3685","2022-06-05 19:28:17","通常売上","複数券","店内／現金","","150","とり天","一品","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3686","2022-06-05 19:36:47","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3687","2022-06-05 19:36:47","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3688","2022-06-05 19:42:57","通常売上","通常券","店内／現金","","880","熟成醤油鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3689","2022-06-05 19:52:48","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3690","2022-06-05 20:00:08","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3691","2022-06-05 20:00:08","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3692","2022-06-05 20:00:08","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3693","2022-06-05 20:06:03","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3694","2022-06-05 20:06:39","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3695","2022-06-05 20:07:55","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3696","2022-06-05 20:07:55","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3697","2022-06-05 20:48:30","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3698","2022-06-05 20:50:03","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3699","2022-06-05 20:50:27","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3700","2022-06-05 20:50:50","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3701","2022-06-05 21:01:46","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3702","2022-06-05 21:01:46","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3703","2022-06-05 21:01:46","通常売上","通常券","店内／現金","","350","手羽餃子","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3704","2022-06-05 21:02:09","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-06-05","3705","2022-06-05 21:02:53","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
