No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
1501.0,4891,5559,5,8,244,208,27,0,1,3
1502.0,4894,5559,5,8,244,208,27,0,1,3
1503.0,4897,5559,5,8,244,208,27,0,1,3
1504.0,4900,5559,5,8,244,208,27,0,1,3
1505.0,4903,5559,5,8,244,208,27,0,1,3
1506.0,4906,5559,5,8,244,208,27,0,1,3
1507.0,4909,5559,5,8,244,208,27,0,1,3
1508.0,4912,5559,5,8,244,208,27,0,1,3
1509.0,4915,5559,5,8,245,208,27,0,1,3
1510.0,4918,5567,5,8,245,208,27,0,1,3
1511.0,4921,5567,5,8,245,209,27,0,1,3
1512.0,4924,5570,5,8,245,209,27,0,1,3
1513.0,4927,5570,5,8,246,209,27,0,1,3
1514.0,4930,5578,5,8,246,209,27,0,1,3
1515.0,4933,5578,5,8,246,209,27,0,1,3
1516.0,4936,5578,5,8,247,209,27,0,1,3
1517.0,4939,5586,5,8,247,209,27,0,1,3
1518.0,4942,5586,5,8,247,210,27,0,1,3
1519.0,4945,5589,5,8,247,210,27,0,1,3
1520.0,4948,5589,5,8,247,210,27,0,1,3
1521.0,4951,5589,5,8,247,210,27,0,1,3
1522.0,4954,5589,5,8,247,210,27,0,1,3
1523.0,4957,5589,5,8,247,210,27,0,1,3
1524.0,4960,5589,5,8,247,210,27,0,1,3
1525.0,4963,5589,5,8,247,210,27,0,1,3
1526.0,4966,5589,5,8,247,210,27,0,1,3
1527.0,4969,5589,5,8,247,210,27,0,1,3
1528.0,4972,5589,5,8,247,211,27,0,1,3
1529.0,4975,5592,5,8,248,211,27,0,1,3
1530.0,4978,5600,5,8,248,211,27,0,1,3
1531.0,4981,5600,5,8,249,211,27,0,1,3
1532.0,4984,5608,5,8,249,211,27,0,1,3
1533.0,4987,5608,5,8,249,211,27,0,1,3
1534.0,4990,5608,5,8,250,211,27,0,1,3
1535.0,4993,5616,5,8,250,211,27,0,1,3
1536.0,4996,5616,5,8,250,211,27,0,1,3
1537.0,4999,5616,5,8,250,211,27,0,1,3
1538.0,5002,5616,5,8,251,211,27,0,1,3
1539.0,5005,5624,5,8,252,211,27,0,1,3
1540.0,5008,5632,5,8,252,211,27,0,1,3
1541.0,5011,5632,5,8,252,211,27,0,1,3
1542.0,5014,5632,5,8,253,211,27,0,1,3
1543.0,5017,5640,5,8,253,211,27,0,1,3
1544.0,5020,5640,5,8,253,211,27,0,1,3
1545.0,5023,5640,5,8,253,211,27,0,1,3
1546.0,5026,5640,5,8,253,211,27,0,1,3
1547.0,5029,5640,5,8,253,211,27,0,1,3
1548.0,5032,5640,5,8,253,211,27,0,1,3
1549.0,5035,5640,5,8,254,211,27,0,1,3
1550.0,5038,5648,5,8,255,211,27,0,1,3
1551.0,5041,5656,5,8,256,211,27,0,1,3
1552.0,5044,5664,5,8,256,211,27,0,1,3
1553.0,5047,5664,5,8,256,211,27,0,1,3
1554.0,5050,5664,5,8,256,211,27,0,1,3
1555.0,5051,5664,5,8,256,211,27,0,1,3
1556.0,5052,5664,5,9,256,211,27,0,1,3
1557.0,5097,5958,5,9,256,211,28,0,1,3
1558.0,5100,5960,5,9,257,211,28,0,1,3
1559.0,5103,5968,5,9,258,211,28,0,1,3
1560.0,5106,5976,5,9,258,211,28,0,1,3
1561.0,5109,5976,5,9,259,211,28,0,1,3
1562.0,5112,5984,5,9,259,212,28,0,1,3
1563.0,5115,5987,5,9,260,212,28,0,1,3
1564.0,5118,5995,5,9,261,212,28,0,1,3
1565.0,5121,6003,5,9,262,212,28,0,1,3
1566.0,5124,6011,5,9,262,212,28,0,1,3
1567.0,5127,6011,5,9,262,212,28,0,1,3
1568.0,5130,6011,5,9,262,213,28,0,1,3
1569.0,5133,6014,5,9,262,213,28,0,1,3
1570.0,5136,6014,5,9,262,213,28,0,1,3
1571.0,5139,6014,5,9,262,213,28,0,1,3
1572.0,5142,6014,5,9,262,213,28,0,1,3
1573.0,5145,6014,5,9,262,214,28,0,1,3
1574.0,5148,6017,5,9,263,214,28,0,1,3
1575.0,5151,6025,5,9,264,214,28,0,1,3
1576.0,5154,6033,5,9,264,214,28,0,1,3
1577.0,5157,6033,5,9,264,214,28,0,1,3
1578.0,5160,6033,5,9,264,214,28,0,1,3
1579.0,5163,6033,5,9,264,215,28,0,1,3
1580.0,5166,6036,5,9,264,215,28,0,1,3
1581.0,5169,6036,5,9,264,215,28,0,1,3
1582.0,5172,6036,5,9,264,215,28,0,1,3
1583.0,5175,6036,5,9,265,215,28,0,1,3
1584.0,5178,6044,5,9,266,215,28,0,1,3
1585.0,5181,6052,5,9,267,215,28,0,1,3
1586.0,5184,6060,5,9,267,215,28,0,1,3
1587.0,5187,6060,5,9,267,215,29,0,1,3
1588.0,5190,6062,5,9,267,215,29,0,1,3
1589.0,5193,6062,5,9,267,215,29,0,1,3
1590.0,5196,6062,5,9,267,215,29,0,1,3
1591.0,5199,6062,5,9,267,215,29,0,1,3
1592.0,5202,6062,5,9,267,215,29,0,1,3
1593.0,5205,6076,5,9,267,215,29,0,1,3
1594.0,5208,6076,5,9,267,216,29,0,1,3
1595.0,5211,6079,5,9,267,217,29,0,1,3
1596.0,5214,6082,5,9,267,217,29,0,1,3
1597.0,5217,6082,5,9,267,218,29,0,1,3
1598.0,5220,6085,5,9,267,218,30,0,1,3
1599.0,5223,6087,5,9,267,218,30,0,1,3
1600.0,5226,6087,5,9,267,218,30,0,1,3
1601.0,5229,6087,5,9,268,218,30,0,1,3
1602.0,5232,6095,5,9,268,218,30,0,1,3
1603.0,5235,6095,5,9,268,218,30,0,1,3
1604.0,5238,6095,5,9,269,218,30,0,1,3
1605.0,5241,6103,5,9,269,218,30,0,1,3
1606.0,5244,6103,5,9,270,218,30,0,1,3
1607.0,5247,6111,5,9,270,219,30,0,1,3
1608.0,5250,6114,5,9,271,219,30,0,1,3
1609.0,5253,6122,5,9,272,219,30,0,1,3
1610.0,5256,6130,5,9,272,220,30,0,1,3
1611.0,5259,6133,5,9,272,220,30,0,1,3
1612.0,5262,6133,5,9,272,220,30,0,1,3
1613.0,5265,6133,5,9,272,220,30,0,1,3
1614.0,5268,6133,5,9,272,220,31,0,1,3
1615.0,5271,6135,5,9,273,220,31,0,1,3
1616.0,5274,6143,5,9,273,220,31,0,1,3
1617.0,5277,6143,5,9,273,220,31,0,1,3
1618.0,5280,6143,5,9,273,220,31,0,1,3
1619.0,5283,6143,5,9,273,220,31,0,1,3
1620.0,5286,6143,5,9,273,220,31,0,1,3
1621.0,5289,6143,5,9,273,220,32,0,1,3
1622.0,5292,6145,5,9,273,221,32,0,1,3
1623.0,5295,6148,5,9,274,221,32,0,1,3
1624.0,5298,6156,5,9,274,221,32,0,1,3
1625.0,5301,6156,5,9,274,222,32,0,1,3
1626.0,5304,6159,5,9,274,222,32,0,1,3
1627.0,5307,6159,5,9,274,222,32,0,1,3
1628.0,5310,6159,5,9,274,222,33,0,1,3
1629.0,5313,6161,5,9,274,222,33,0,1,3
1630.0,5316,6161,5,9,274,223,33,0,1,3
1631.0,5319,6164,5,9,274,223,33,0,1,3
1632.0,5322,6164,5,9,274,224,33,0,1,3
1633.0,5325,6167,5,9,274,224,33,0,1,3
1634.0,5328,6167,5,9,275,224,33,0,1,3
1635.0,5331,6175,5,9,275,224,33,0,1,3
1636.0,5334,6175,5,9,275,224,33,0,1,3
1637.0,5337,6175,5,9,275,224,33,0,1,3
1638.0,5340,6175,5,9,275,224,33,0,1,3
1639.0,5343,6175,5,9,275,224,33,0,1,3
1640.0,5346,6175,5,9,275,224,33,0,1,3
1641.0,5349,6175,5,9,276,224,33,0,1,3
1642.0,5352,6183,5,9,276,224,33,0,1,3
1643.0,5355,6183,5,9,276,224,33,0,1,3
1644.0,5358,6183,5,9,276,224,33,0,1,3
1645.0,5361,6183,5,9,276,224,33,0,1,3
1646.0,5364,6183,5,9,276,224,33,0,1,3
1647.0,5367,6183,5,9,276,224,33,0,1,3
1648.0,5370,6183,5,9,276,224,33,0,1,3
1649.0,5373,6183,5,9,277,224,33,0,1,3
1650.0,5376,6191,5,9,277,225,33,0,1,3
1651.0,5379,6194,5,9,277,225,33,0,1,3
1652.0,5382,6194,5,9,277,226,33,0,1,3
1653.0,5385,6197,5,9,277,226,33,0,1,3
1654.0,5388,6197,5,9,277,226,33,0,1,3
1655.0,5391,6197,5,9,277,226,33,0,1,3
1656.0,5394,6197,5,9,277,226,33,0,1,3
1657.0,5397,6197,5,9,277,227,33,0,1,3
1658.0,5400,6200,5,9,277,227,33,0,1,3
1659.0,5403,6200,5,9,277,227,33,0,1,3
1660.0,5406,6200,5,9,277,227,33,0,1,3
1661.0,5409,6200,5,9,278,227,33,0,1,3
1662.0,5412,6208,5,9,278,227,33,0,1,3
1663.0,5415,6208,5,9,278,228,33,0,1,3
1664.0,5418,6211,5,9,278,228,33,0,1,3
1665.0,5421,6211,5,9,278,229,33,0,1,3
1666.0,5424,6214,5,9,278,230,33,0,1,3
1667.0,5427,6217,5,9,278,230,33,0,1,3
1668.0,5430,6217,5,9,278,230,33,0,1,3
1669.0,5433,6217,5,9,278,230,33,0,1,3
1670.0,5436,6217,5,9,278,230,33,0,1,3
1671.0,5439,6217,5,9,278,230,33,0,1,3
1672.0,5442,6217,5,9,278,230,33,0,1,3
1673.0,5445,6217,5,9,278,230,33,0,1,3
1674.0,5448,6217,5,9,279,230,33,0,1,3
1675.0,5451,6225,5,9,279,230,33,0,1,3
1676.0,5454,6225,5,9,280,230,33,0,1,3
1677.0,5457,6233,5,9,280,230,33,0,1,3
1678.0,5460,6233,5,9,280,230,33,0,1,3
1679.0,5463,6233,5,9,281,230,33,0,1,3
1680.0,5466,6241,5,9,281,230,33,0,1,3
1681.0,5469,6241,5,9,281,230,33,0,1,3
1682.0,5472,6241,5,9,282,230,33,0,1,3
1683.0,5475,6249,5,9,282,231,33,0,1,3
1684.0,5478,6252,5,9,282,231,33,0,1,3
1685.0,5481,6252,5,9,282,231,33,0,1,3
1686.0,5484,6252,5,9,282,231,33,0,1,3
1687.0,5487,6252,5,9,282,231,33,0,1,3
1688.0,5490,6252,6,9,282,231,33,0,1,3
1689.0,5509,6364,6,9,283,231,33,0,1,3
1690.0,5512,6372,6,9,283,231,33,0,1,3
1691.0,5515,6372,6,9,283,231,33,0,1,3
1692.0,5518,6372,6,9,283,231,33,0,1,3
1693.0,5521,6372,6,9,283,231,33,0,1,3
1694.0,5524,6372,6,9,284,231,33,0,1,3
1695.0,5527,6380,6,9,284,231,33,0,1,3
1696.0,5530,6380,6,9,284,231,33,0,1,3
1697.0,5533,6380,6,9,284,231,33,0,1,3
1698.0,5536,6380,6,9,284,231,33,0,1,3
1699.0,5539,6380,6,9,285,231,33,0,1,3
1700.0,5542,6388,6,9,285,231,33,0,1,3
1701.0,5545,6388,6,9,285,231,33,0,1,3
1702.0,5548,6388,6,9,285,231,33,0,1,3
1703.0,5551,6388,6,9,285,231,33,0,1,3
1704.0,5554,6388,6,9,285,231,33,0,1,3
1705.0,5557,6388,6,9,286,231,33,0,1,3
1706.0,5560,6396,6,9,287,231,33,0,1,3
1707.0,5563,6404,6,9,287,231,33,0,1,3
1708.0,5566,6404,6,9,287,231,33,0,1,3
1709.0,5569,6404,6,9,287,231,33,0,1,3
1710.0,5572,6404,6,9,287,231,33,0,1,3
1711.0,5575,6404,6,9,287,231,33,0,1,3
1712.0,5578,6404,6,9,287,232,33,0,1,3
1713.0,5581,6407,6,9,287,232,33,0,1,3
1714.0,5584,6407,6,9,287,232,33,0,1,3
1715.0,5587,6407,6,9,288,232,33,0,1,3
1716.0,5590,6415,6,9,288,232,33,0,1,3
1717.0,5593,6415,6,9,288,232,33,0,1,3
1718.0,5596,6415,6,9,288,233,33,0,1,3
1719.0,5599,6418,6,9,288,233,33,0,1,3
1720.0,5602,6418,6,9,288,233,33,0,1,3
1721.0,5605,6418,6,9,288,234,33,0,1,3
1722.0,5608,6421,6,9,289,234,33,0,1,3
1723.0,5611,6429,6,9,289,234,33,0,1,3
1724.0,5614,6429,6,9,289,234,33,0,1,3
1725.0,5617,6429,6,9,289,234,33,0,1,3
1726.0,5620,6429,6,9,290,234,33,0,1,3
1727.0,5623,6437,6,9,291,234,33,0,1,3
1728.0,5626,6445,6,9,291,234,33,0,1,3
1729.0,5629,6445,6,9,291,234,33,0,1,3
1730.0,5632,6445,6,9,291,235,33,0,1,3
1731.0,5635,6448,6,9,291,235,33,0,1,3
1732.0,5638,6448,6,9,291,235,33,0,1,3
1733.0,5641,6448,6,9,291,235,33,0,1,3
1734.0,5644,6448,6,9,291,235,33,0,1,3
1735.0,5647,6448,6,9,291,235,33,0,1,3
1736.0,5650,6448,6,9,291,235,33,0,1,3
1737.0,5653,6448,6,9,291,235,33,0,1,3
1738.0,5656,6448,6,9,291,236,33,0,1,3
1739.0,5659,6451,6,9,291,236,33,0,1,3
1740.0,5662,6451,6,9,291,237,33,0,1,3
1741.0,5665,6454,6,9,291,237,33,0,1,3
1742.0,5668,6454,6,9,291,237,33,0,1,3
1743.0,5671,6454,6,9,291,237,33,0,1,3
1744.0,5674,6454,6,9,291,237,33,0,1,3
1745.0,5677,6454,6,9,291,238,33,0,1,3
1746.0,5680,6457,6,9,291,238,33,0,1,3
1747.0,5683,6457,6,9,291,238,33,0,1,3
1748.0,5686,6457,6,9,291,238,33,0,1,3
1749.0,5689,6457,6,9,291,238,33,0,1,3
1750.0,5692,6457,6,9,291,238,33,0,1,3
1751.0,5695,6457,6,9,291,239,33,0,1,3
1752.0,5698,6460,6,9,291,239,33,0,1,3
1753.0,5701,6460,6,9,292,239,33,0,1,3
1754.0,5704,6468,6,9,292,239,33,0,1,3
1755.0,5707,6468,6,9,293,239,33,0,1,3
1756.0,5710,6476,6,9,293,239,33,0,1,3
1757.0,5713,6476,6,9,293,239,33,0,1,3
1758.0,5716,6476,6,9,293,239,33,0,1,3
1759.0,5719,6476,6,9,293,239,33,0,1,3
1760.0,5722,6476,6,9,294,239,33,0,1,3
1761.0,5725,6484,6,9,294,239,33,0,1,3
1762.0,5728,6484,6,9,294,239,33,0,1,3
1763.0,5731,6484,6,9,294,239,33,0,1,3
1764.0,5734,6484,6,9,294,239,33,0,1,3
1765.0,5737,6484,6,9,294,239,33,0,1,3
1766.0,5740,6484,6,9,294,239,33,0,1,3
1767.0,5743,6484,6,9,294,239,33,0,1,3
1768.0,5746,6484,6,9,294,240,33,0,1,3
1769.0,5749,6487,6,9,294,240,33,0,1,3
1770.0,5752,6487,6,9,294,240,33,0,1,3
1771.0,5755,6487,6,9,294,240,33,0,1,3
1772.0,5756,6487,6,10,294,240,33,0,1,3
1773.0,5801,6781,6,10,294,240,33,0,1,3
1774.0,5804,6781,6,10,294,240,33,0,1,3
1775.0,5807,6781,6,10,294,240,33,0,1,3
1776.0,5810,6781,6,10,294,241,33,0,1,3
1777.0,5813,6784,6,10,294,241,33,0,1,3
1778.0,5816,6784,6,10,294,241,33,0,1,3
1779.0,5819,6784,6,10,294,241,33,0,1,3
1780.0,5822,6784,6,10,295,241,33,0,1,3
1781.0,5825,6792,6,10,296,241,33,0,1,3
1782.0,5828,6800,6,10,296,241,33,0,1,3
1783.0,5831,6800,6,10,296,241,33,0,1,3
1784.0,5834,6800,6,10,297,241,33,0,1,3
1785.0,5837,6808,6,10,298,241,33,0,1,3
1786.0,5840,6816,6,10,298,241,33,0,1,3
1787.0,5843,6816,6,10,298,241,33,0,1,3
1788.0,5846,6816,6,10,298,241,33,0,1,3
1789.0,5849,6816,6,10,298,241,33,0,1,3
1790.0,5852,6816,6,10,299,241,33,0,1,3
1791.0,5855,6824,6,10,299,241,33,0,1,3
1792.0,5858,6824,6,10,299,241,33,0,1,3
1793.0,5861,6824,6,10,300,241,33,0,1,3
1794.0,5864,6832,6,10,300,241,33,0,1,3
1795.0,5867,6832,6,10,300,241,33,0,1,3
1796.0,5870,6832,6,10,301,241,33,0,1,3
1797.0,5873,6840,6,10,301,241,33,0,1,3
1798.0,5876,6840,6,10,301,241,33,0,1,3
1799.0,5879,6840,6,10,302,241,33,0,1,3
1800.0,5882,6848,6,10,302,242,33,0,1,3
1801.0,5885,6851,6,10,302,243,33,0,1,3
1802.0,5888,6854,6,10,303,243,33,0,1,3
1803.0,5891,6862,6,10,303,243,33,0,1,3
1804.0,5894,6862,6,10,303,244,33,0,1,3
1805.0,5897,6865,6,10,303,244,33,0,1,3
1806.0,5900,6865,6,10,303,244,33,0,1,3
1807.0,5903,6865,6,10,303,245,33,0,1,3
1808.0,5906,6868,6,10,303,245,33,0,1,3
1809.0,5909,6868,6,10,303,245,33,0,1,3
1810.0,5912,6868,6,10,303,245,33,0,1,3
1811.0,5915,6868,6,10,303,245,33,0,1,3
1812.0,5918,6868,6,10,303,245,33,0,1,3
1813.0,5921,6868,6,10,303,245,33,0,1,3
1814.0,5924,6868,6,10,303,245,33,0,1,3
1815.0,5927,6868,6,10,303,245,33,0,1,3
1816.0,5928,6868,7,10,303,245,33,0,1,3
1817.0,5947,6980,7,10,303,245,33,0,1,3
1818.0,5950,6980,7,10,303,245,33,0,1,3
1819.0,5953,6980,7,10,304,245,33,0,1,3
1820.0,5956,6988,7,10,304,245,33,0,1,3
1821.0,5959,6988,7,10,304,245,33,0,1,3
1822.0,5962,6988,7,10,304,245,33,0,1,3
1823.0,5965,6988,7,10,304,245,33,0,1,3
1824.0,5968,6988,7,10,305,245,33,0,1,3
1825.0,5971,6996,7,10,306,245,33,0,1,3
1826.0,5974,7004,7,10,306,245,33,0,1,3
1827.0,5977,7004,7,10,306,245,33,0,1,3
1828.0,5980,7004,7,10,307,245,33,0,1,3
1829.0,5983,7012,7,10,307,245,33,0,1,3
1830.0,5986,7012,7,10,307,245,33,0,1,3
1831.0,5989,7012,7,10,307,245,33,0,1,3
1832.0,5992,7012,7,10,307,245,33,0,1,3
1833.0,5995,7012,7,10,308,245,33,0,1,3
1834.0,5998,7020,7,10,308,245,33,0,1,3
1835.0,6001,7020,7,10,308,245,33,0,1,3
1836.0,6004,7020,7,10,308,245,33,0,1,3
1837.0,6007,7020,7,10,309,245,33,0,1,3
1838.0,6010,7028,7,10,309,245,33,0,1,3
1839.0,6013,7028,7,10,309,245,33,0,1,3
1840.0,6016,7028,7,10,309,245,33,0,1,3
1841.0,6019,7028,7,10,309,245,33,0,1,3
1842.0,6022,7028,7,10,309,245,33,0,1,3
1843.0,6025,7028,7,10,309,245,33,0,1,3
1844.0,6028,7028,7,10,309,246,33,0,1,3
1845.0,6031,7031,7,10,309,246,33,0,1,3
1846.0,6034,7031,7,10,309,246,33,0,1,3
1847.0,6037,7031,7,10,309,246,33,0,1,3
1848.0,6040,7031,7,10,310,246,33,0,1,3
1849.0,6043,7039,7,10,310,246,33,0,1,3
1850.0,6046,7039,7,10,310,246,33,0,1,3
1851.0,6049,7039,7,10,310,246,33,0,1,3
1852.0,6052,7039,7,10,310,246,33,0,1,3
1853.0,6055,7039,7,10,310,246,33,0,1,3
1854.0,6058,7039,7,10,310,246,33,0,1,3
1855.0,6061,7039,7,10,310,247,33,0,1,3
1856.0,6064,7042,7,10,310,248,33,0,1,3
1857.0,6067,7045,7,10,310,248,33,0,1,3
1858.0,6070,7045,7,10,310,248,33,0,1,3
1859.0,6073,7045,7,10,310,249,33,0,1,3
1860.0,6076,7048,7,10,310,249,33,0,1,3
1861.0,6079,7048,7,10,310,249,33,0,1,3
1862.0,6082,7048,7,10,310,250,33,0,1,3
1863.0,6085,7051,7,10,310,250,34,0,1,3
1864.0,6088,7053,7,10,310,251,34,0,1,3
1865.0,6091,7056,7,10,311,251,34,0,1,3
1866.0,6094,7064,7,10,311,251,34,0,1,3
1867.0,6097,7064,7,10,312,251,34,0,1,3
1868.0,6100,7072,7,10,312,251,34,0,1,3
1869.0,6103,7072,8,10,312,251,34,0,1,3
1870.0,6122,7184,8,10,312,251,34,0,1,3
1871.0,6125,7184,8,10,313,251,34,0,1,3
1872.0,6128,7192,8,10,313,251,34,0,1,3
1873.0,6131,7192,8,10,313,251,34,0,1,3
1874.0,6134,7192,8,10,314,251,34,0,1,3
1875.0,6137,7200,8,10,314,251,34,0,1,3
1876.0,6140,7200,8,10,315,251,34,0,1,3
1877.0,6143,7208,8,10,316,251,34,0,1,3
1878.0,6146,7216,8,10,316,251,34,0,1,3
1879.0,6149,7216,8,10,316,252,34,0,1,3
1880.0,6152,7219,8,10,316,252,34,0,1,3
1881.0,6155,7219,8,10,316,252,34,0,1,3
1882.0,6158,7219,8,10,316,252,34,0,1,3
1883.0,6161,7219,8,10,316,252,34,0,1,3
1884.0,6164,7219,8,10,316,252,34,0,1,3
1885.0,6167,7219,8,10,316,252,34,0,1,3
1886.0,6170,7219,8,10,316,253,34,0,1,3
1887.0,6173,7222,8,10,316,253,34,0,1,3
1888.0,6176,7222,8,10,316,253,34,0,1,3
1889.0,6179,7222,8,10,316,253,34,0,1,3
1890.0,6182,7222,8,10,316,253,34,0,1,3
1891.0,6185,7222,8,10,316,253,34,0,1,3
1892.0,6188,7222,8,10,316,253,35,0,1,3
1893.0,6191,7224,8,10,317,253,35,0,1,3
1894.0,6194,7232,8,10,317,253,35,0,1,3
1895.0,6197,7232,8,10,317,253,35,0,1,3
1896.0,6200,7232,8,10,317,254,35,0,1,3
1897.0,6203,7235,8,10,318,254,35,0,1,3
1898.0,6206,7243,8,10,318,254,35,0,1,3
1899.0,6209,7243,8,10,318,254,35,0,1,3
1900.0,6212,7243,8,10,318,254,35,0,1,3
1901.0,6215,7243,8,10,318,254,35,0,1,3
1902.0,6218,7243,8,10,318,254,35,0,1,3
1903.0,6221,7243,8,10,318,254,35,0,1,3
1904.0,6224,7243,8,10,318,254,35,0,1,3
1905.0,6227,7243,8,10,318,255,35,0,1,3
1906.0,6230,7246,8,10,318,256,35,0,1,3
1907.0,6233,7249,8,10,318,256,35,0,1,3
1908.0,6236,7249,8,10,318,256,35,0,1,3
1909.0,6239,7249,8,10,318,257,35,0,1,3
1910.0,6242,7252,8,10,318,258,35,0,1,3
1911.0,6245,7255,8,10,318,258,35,0,1,3
1912.0,6248,7255,8,10,318,258,35,0,1,3
1913.0,6251,7255,8,10,318,258,35,0,1,3
1914.0,6254,7255,8,10,318,258,35,0,1,3
1915.0,6257,7255,8,10,318,258,35,0,1,3
1916.0,6260,7255,8,10,319,258,35,0,1,3
1917.0,6263,7263,8,10,319,258,35,0,1,3
1918.0,6266,7263,8,10,320,258,35,0,1,3
1919.0,6269,7271,8,10,320,258,35,0,1,3
1920.0,6272,7271,8,10,320,258,35,0,1,3
1921.0,6273,7271,8,11,320,258,35,0,1,3
1922.0,6318,7565,8,11,320,259,35,0,1,3
1923.0,6321,7568,8,11,320,260,35,0,1,3
1924.0,6324,7571,8,11,320,260,35,0,1,3
1925.0,6327,7571,8,11,320,260,35,0,1,3
1926.0,6330,7571,8,11,320,261,35,0,1,3
1927.0,6333,7574,8,11,320,261,35,0,1,3
1928.0,6336,7574,8,11,320,262,35,0,1,3
1929.0,6339,7577,8,11,321,262,35,0,1,3
1930.0,6342,7585,8,11,321,263,35,0,1,3
1931.0,6345,7588,8,11,321,263,35,0,1,3
1932.0,6348,7588,8,11,321,263,35,0,1,3
1933.0,6351,7588,8,11,322,263,35,0,1,3
1934.0,6354,7596,8,11,323,263,35,0,1,3
1935.0,6357,7604,8,11,323,263,35,0,1,3
1936.0,6360,7604,8,11,323,263,35,0,1,3
1937.0,6363,7604,8,11,323,263,35,0,1,3
1938.0,6366,7604,8,11,323,263,35,0,1,3
1939.0,6369,7604,8,11,323,263,35,0,1,3
1940.0,6372,7604,8,11,324,263,35,0,1,3
1941.0,6375,7612,8,11,325,263,35,0,1,3
1942.0,6378,7620,8,11,325,263,35,0,1,3
1943.0,6381,7620,8,11,325,264,35,0,1,3
1944.0,6384,7623,8,11,325,264,35,0,1,3
1945.0,6387,7623,8,11,325,265,35,0,1,3
1946.0,6390,7626,8,11,326,265,35,0,1,3
1947.0,6393,7634,8,11,326,265,35,0,1,3
1948.0,6396,7634,8,12,326,265,35,0,1,3
1949.0,6441,7928,8,12,326,265,35,0,1,3
1950.0,6444,7928,8,12,326,266,35,0,1,3
1951.0,6447,7931,8,12,326,266,35,0,1,3
1952.0,6450,7931,8,12,326,266,35,0,1,3
1953.0,6453,7931,8,12,327,266,35,0,1,3
1954.0,6456,7939,8,12,327,266,35,0,1,3
1955.0,6459,7939,8,12,327,266,35,0,1,3
1956.0,6462,7939,8,12,327,266,35,0,1,3
1957.0,6465,7939,8,12,327,266,35,0,1,3
1958.0,6468,7939,8,12,327,267,35,0,1,3
1959.0,6471,7942,8,12,327,268,35,0,1,3
1960.0,6474,7945,8,12,327,269,35,0,1,3
1961.0,6477,7948,8,12,327,269,35,0,1,3
1962.0,6480,7948,8,12,327,269,35,0,1,3
1963.0,6483,7948,8,12,327,270,35,0,1,3
1964.0,6486,7951,8,12,327,270,35,0,1,3
1965.0,6489,7951,8,12,327,270,35,0,1,3
1966.0,6492,7951,8,12,328,270,35,0,1,3
1967.0,6495,7959,8,12,328,270,35,0,1,3
1968.0,6498,7959,8,12,328,271,35,0,1,3
1969.0,6501,7962,8,12,329,271,35,0,1,3
1970.0,6504,7970,8,12,329,271,35,0,1,3
1971.0,6507,7970,8,12,329,271,35,0,1,3
1972.0,6510,7970,8,12,329,271,35,0,1,3
1973.0,6513,7970,8,12,329,272,35,0,1,3
1974.0,6516,7973,8,12,329,272,35,0,1,3
1975.0,6519,7973,8,12,329,272,35,0,1,3
1976.0,6522,7973,8,12,329,272,35,0,1,3
1977.0,6525,7973,8,12,329,272,35,0,1,3
1978.0,6528,7973,8,12,329,272,35,0,1,3
1979.0,6531,7973,8,12,329,272,35,0,1,3
1980.0,6534,7973,8,12,329,273,35,0,1,3
1981.0,6537,7976,8,12,329,273,35,0,1,3
1982.0,6540,7976,8,12,329,273,35,0,1,3
1983.0,6543,7976,8,12,329,273,35,0,1,3
1984.0,6546,7976,8,12,329,273,35,0,1,3
1985.0,6549,7976,8,12,329,273,35,0,1,3
1986.0,6552,7976,8,12,329,273,35,0,1,3
1987.0,6555,7976,8,12,329,273,35,0,1,3
1988.0,6558,7976,8,12,330,273,35,0,1,3
1989.0,6561,7984,8,12,330,274,35,0,1,3
1990.0,6564,7987,8,12,330,274,35,0,1,3
1991.0,6567,7987,8,12,330,274,35,0,1,3
1992.0,6570,7987,8,12,330,274,35,0,1,3
1993.0,6573,7987,8,12,330,275,35,0,1,3
1994.0,6576,7990,8,12,330,275,35,0,1,3
1995.0,6579,7990,8,12,330,276,35,0,1,3
1996.0,6582,7993,8,12,330,277,35,0,1,3
1997.0,6585,7996,8,12,330,277,35,0,1,3
1998.0,6588,7996,8,12,330,277,35,0,1,3
1999.0,6591,7996,8,12,330,277,35,0,1,3
2000.0,6594,7996,8,12,330,277,35,0,1,3
2001.0,6597,7996,8,12,330,277,35,0,1,3
2002.0,6600,7996,8,12,330,277,35,0,1,3
2003.0,6603,7996,8,12,330,277,35,0,1,3
2004.0,6606,7996,8,12,330,277,35,0,1,3
2005.0,6609,7996,8,12,330,277,35,0,1,3
2006.0,6612,7996,8,12,330,277,35,0,1,3
2007.0,6615,7996,8,12,331,277,35,0,1,3
2008.0,6618,8004,8,12,331,277,35,0,1,3
2009.0,6621,8004,8,12,331,277,35,0,1,3
2010.0,6624,8004,8,12,331,277,35,0,1,3
2011.0,6627,8004,8,12,331,278,35,0,1,3
2012.0,6630,8007,8,12,331,278,35,0,1,3
2013.0,6633,8007,8,12,331,279,35,0,1,3
