No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
1332.0,4346,4915,5,7,210,184,23,0,1,3
1333.0,4349,4917,5,7,211,184,23,0,1,3
1334.0,4352,4925,5,7,211,184,23,0,1,3
1335.0,4355,4925,5,7,211,184,23,0,1,3
1336.0,4358,4925,5,7,212,184,23,0,1,3
1337.0,4361,4933,5,7,212,184,24,0,1,3
1338.0,4364,4935,5,7,213,184,24,0,1,3
1339.0,4367,4943,5,7,213,184,24,0,1,3
1340.0,4370,4943,5,7,214,184,24,0,1,3
1341.0,4373,4951,5,7,214,184,24,0,1,3
1342.0,4376,4951,5,7,214,184,24,0,1,3
1343.0,4379,4951,5,7,214,184,24,0,1,3
1344.0,4382,4951,5,7,214,184,24,0,1,3
1345.0,4385,4951,5,7,214,185,24,0,1,3
1346.0,4388,4954,5,7,214,185,24,0,1,3
1347.0,4391,4954,5,7,214,185,24,0,1,3
1348.0,4394,4954,5,7,215,185,24,0,1,3
1349.0,4397,4962,5,7,215,185,24,0,1,3
1350.0,4400,4962,5,7,215,185,24,0,1,3
1351.0,4403,4962,5,7,215,185,25,0,1,3
1352.0,4406,4964,5,7,215,185,25,0,1,3
1353.0,4409,4964,5,7,215,185,25,0,1,3
1354.0,4412,4964,5,7,216,185,25,0,1,3
1355.0,4415,4972,5,7,217,185,25,0,1,3
1356.0,4418,4980,5,7,217,186,25,0,1,3
1357.0,4421,4983,5,7,217,186,25,0,1,3
1358.0,4424,4983,5,7,217,186,25,0,1,3
1359.0,4427,4983,5,7,218,186,25,0,1,3
1360.0,4430,4991,5,7,219,186,25,0,1,3
1361.0,4433,4999,5,7,219,187,25,0,1,3
1362.0,4436,5002,5,7,219,187,25,0,1,3
1363.0,4439,5002,5,7,219,187,25,0,1,3
1364.0,4442,5002,5,7,219,187,25,0,1,3
1365.0,4445,5002,5,7,219,188,25,0,1,3
1366.0,4448,5005,5,7,219,189,25,0,1,3
1367.0,4451,5008,5,7,219,189,25,0,1,3
1368.0,4454,5008,5,7,219,190,25,0,1,3
1369.0,4457,5011,5,7,219,190,25,0,1,3
1370.0,4460,5011,5,7,219,190,25,0,1,3
1371.0,4463,5011,5,7,219,190,25,0,1,3
1372.0,4466,5011,5,7,219,190,25,0,1,3
1373.0,4469,5011,5,7,219,190,25,0,1,3
1374.0,4472,5011,5,7,220,190,25,0,1,3
1375.0,4475,5019,5,7,220,191,25,0,1,3
1376.0,4478,5022,5,7,220,191,25,0,1,3
1377.0,4481,5022,5,7,220,191,25,0,1,3
1378.0,4484,5022,5,7,220,192,25,0,1,3
1379.0,4487,5025,5,7,220,192,25,0,1,3
1380.0,4490,5025,5,7,220,193,25,0,1,3
1381.0,4493,5028,5,7,220,193,25,0,1,3
1382.0,4496,5028,5,7,220,193,25,0,1,3
1383.0,4499,5028,5,7,220,194,25,0,1,3
1384.0,4502,5031,5,7,220,194,25,0,1,3
1385.0,4505,5031,5,7,220,194,25,0,1,3
1386.0,4508,5031,5,7,220,195,25,0,1,3
1387.0,4511,5034,5,7,220,195,25,0,1,3
1388.0,4514,5034,5,7,221,195,25,0,1,3
1389.0,4517,5042,5,7,222,195,25,0,1,3
1390.0,4520,5050,5,7,222,195,25,0,1,3
1391.0,4523,5050,5,7,222,195,25,0,1,3
1392.0,4526,5050,5,7,222,195,25,0,1,3
1393.0,4529,5050,5,7,222,195,25,0,1,3
1394.0,4532,5050,5,7,222,195,25,0,1,3
1395.0,4535,5050,5,7,222,196,25,0,1,3
1396.0,4538,5053,5,7,222,196,25,0,1,3
1397.0,4541,5053,5,7,222,196,25,0,1,3
1398.0,4544,5053,5,7,222,196,25,0,1,3
1399.0,4547,5053,5,7,222,196,25,0,1,3
1400.0,4550,5053,5,7,222,196,25,0,1,3
1401.0,4553,5067,5,7,222,196,25,0,1,3
1402.0,4556,5067,5,7,222,197,25,0,1,3
1403.0,4559,5070,5,7,223,197,25,0,1,3
1404.0,4562,5078,5,7,223,197,25,0,1,3
1405.0,4565,5078,5,7,223,197,25,0,1,3
1406.0,4568,5078,5,7,223,197,25,0,1,3
1407.0,4571,5078,5,7,224,197,25,0,1,3
1408.0,4574,5086,5,7,225,197,25,0,1,3
1409.0,4577,5094,5,7,225,197,25,0,1,3
1410.0,4580,5094,5,7,225,197,25,0,1,3
1411.0,4583,5094,5,7,226,197,25,0,1,3
1412.0,4586,5102,5,7,227,197,25,0,1,3
1413.0,4589,5110,5,7,227,197,25,0,1,3
1414.0,4592,5110,5,7,227,197,25,0,1,3
1415.0,4595,5110,5,7,227,197,25,0,1,3
1416.0,4598,5110,5,7,228,197,25,0,1,3
1417.0,4601,5118,5,7,228,197,25,0,1,3
1418.0,4604,5118,5,7,228,197,25,0,1,3
1419.0,4607,5118,5,7,228,197,25,0,1,3
1420.0,4610,5118,5,7,228,197,25,0,1,3
1421.0,4613,5118,5,7,228,197,25,0,1,3
1422.0,4616,5118,5,7,228,197,25,0,1,3
1423.0,4619,5118,5,7,228,198,25,0,1,3
1424.0,4622,5121,5,7,228,198,25,0,1,3
1425.0,4625,5121,5,7,228,199,25,0,1,3
1426.0,4628,5124,5,7,229,199,25,0,1,3
1427.0,4631,5132,5,7,229,199,25,0,1,3
1428.0,4634,5132,5,7,229,199,25,0,1,3
1429.0,4635,5132,6,7,229,199,25,0,1,3
1430.0,4654,5244,6,7,229,199,25,0,1,3
1431.0,4657,5244,6,7,229,200,25,0,1,3
1432.0,4660,5247,6,7,229,200,25,0,1,3
1433.0,4663,5247,6,7,230,200,25,0,1,3
1434.0,4666,5255,6,7,230,200,25,0,1,3
1435.0,4669,5255,6,7,230,201,25,0,1,3
1436.0,4672,5258,6,7,230,201,25,0,1,3
1437.0,4675,5258,6,7,231,201,25,0,1,3
1438.0,4678,5266,6,7,231,201,25,0,1,3
1439.0,4681,5266,6,7,231,202,25,0,1,3
1440.0,4684,5269,6,7,231,202,25,0,1,3
1441.0,4687,5269,6,7,231,202,25,0,1,3
1442.0,4690,5269,6,7,231,202,25,0,1,3
1443.0,4693,5269,6,7,232,202,25,0,1,3
1444.0,4696,5277,6,7,232,202,25,0,1,3
1445.0,4699,5277,6,7,232,202,25,0,1,3
1446.0,4702,5277,6,7,233,202,25,0,1,3
1447.0,4705,5285,6,7,233,203,25,0,1,3
1448.0,4708,5288,6,7,233,203,25,0,1,3
1449.0,4711,5288,6,7,233,204,25,0,1,3
1450.0,4714,5291,6,7,233,204,25,0,1,3
1451.0,4717,5291,6,7,234,204,25,0,1,3
1452.0,4720,5299,6,7,234,204,25,0,1,3
1453.0,4723,5299,6,7,234,204,25,0,1,3
1454.0,4726,5299,6,7,234,204,25,0,1,3
1455.0,4729,5299,6,7,235,204,25,0,1,3
1456.0,4732,5307,6,7,235,204,26,0,1,3
1457.0,4735,5309,6,7,235,204,26,0,1,3
1458.0,4738,5309,6,7,235,204,26,0,1,3
1459.0,4741,5309,6,7,235,205,26,0,1,3
1460.0,4744,5312,6,7,236,205,26,0,1,3
1461.0,4747,5320,6,7,236,206,26,0,1,3
1462.0,4750,5323,6,7,237,206,26,0,1,3
1463.0,4753,5331,6,7,237,206,26,0,1,3
1464.0,4756,5331,6,7,237,206,26,0,1,3
1465.0,4759,5331,6,7,238,206,26,0,1,3
1466.0,4762,5339,6,7,238,207,26,0,1,3
1467.0,4765,5342,6,7,238,207,26,0,1,3
1468.0,4768,5342,6,7,239,207,26,0,1,3
1469.0,4771,5350,6,7,239,208,26,0,1,3
1470.0,4774,5353,6,7,239,208,26,0,1,3
1471.0,4777,5353,6,7,239,208,26,0,1,3
1472.0,4780,5353,6,7,239,208,26,0,1,3
1473.0,4783,5353,6,7,239,208,26,0,1,3
1474.0,4786,5353,6,7,239,208,26,0,1,3
1475.0,4789,5353,6,7,239,208,26,0,1,3
1476.0,4792,5353,6,7,239,209,26,0,1,3
1477.0,4795,5356,6,7,240,209,26,0,1,3
1478.0,4798,5364,6,7,240,209,26,0,1,3
1479.0,4801,5378,6,7,240,209,26,0,1,3
1480.0,4804,5378,6,7,240,209,26,0,1,3
1481.0,4807,5378,6,7,241,209,26,0,1,3
1482.0,4810,5386,6,7,241,209,26,0,1,3
1483.0,4813,5386,6,7,241,209,27,0,1,3
1484.0,4816,5388,6,7,241,209,27,0,1,3
1485.0,4819,5388,6,7,241,209,27,0,1,3
1486.0,4822,5388,6,7,241,209,27,0,1,3
1487.0,4825,5388,6,7,241,209,27,0,1,3
1488.0,4828,5388,6,7,241,209,27,0,1,3
1489.0,4831,5388,6,7,242,209,27,0,1,3
1490.0,4834,5396,6,7,242,209,27,0,1,3
1491.0,4837,5396,6,7,242,209,27,0,1,3
1492.0,4840,5396,6,7,242,209,27,0,1,3
1493.0,4843,5396,6,7,242,209,28,0,1,3
1494.0,4846,5398,6,7,242,209,28,0,1,3
1495.0,4849,5398,6,7,242,209,28,0,1,3
1496.0,4852,5398,6,7,242,210,28,0,1,3
1497.0,4855,5401,6,7,242,210,28,0,1,3
1498.0,4858,5401,6,7,243,210,28,0,1,3
1499.0,4861,5409,6,7,243,210,28,0,1,3
1500.0,4864,5409,6,7,243,210,28,0,1,3
1501.0,4867,5409,6,7,243,210,28,0,1,3
1502.0,4870,5409,6,7,243,210,28,0,1,3
1503.0,4873,5409,6,7,243,211,28,0,1,3
1504.0,4876,5412,6,7,244,211,28,0,1,3
1505.0,4879,5420,6,7,244,211,28,0,1,3
1506.0,4882,5420,6,7,244,211,28,0,1,3
1507.0,4885,5420,6,7,244,211,28,0,1,3
1508.0,4888,5420,6,7,244,211,28,0,1,3
1509.0,4891,5420,6,7,244,212,28,0,1,3
1510.0,4894,5423,6,7,244,212,28,0,1,3
1511.0,4897,5423,6,7,244,212,28,0,1,3
1512.0,4900,5423,6,7,244,212,28,0,1,3
1513.0,4903,5423,6,7,244,212,28,0,1,3
1514.0,4906,5423,6,7,245,212,28,0,1,3
1515.0,4909,5431,6,7,245,212,28,0,1,3
1516.0,4910,5431,6,7,245,212,28,0,1,3
1517.0,4911,5431,7,7,245,212,28,0,1,3
1518.0,4930,5543,7,7,246,212,28,0,1,3
1519.0,4933,5551,7,7,246,212,28,0,1,3
1520.0,4936,5551,7,7,247,212,28,0,1,3
1521.0,4939,5559,7,7,247,212,28,0,1,3
1522.0,4942,5559,7,7,247,212,29,0,1,3
1523.0,4945,5561,7,7,247,213,29,0,1,3
1524.0,4948,5564,7,7,247,213,29,0,1,3
1525.0,4951,5564,7,7,247,214,29,0,1,3
1526.0,4954,5567,7,7,247,214,29,0,1,3
1527.0,4957,5567,7,7,247,214,29,0,1,3
1528.0,4960,5567,7,7,247,214,29,0,1,3
1529.0,4963,5567,7,7,247,214,29,0,1,3
1530.0,4966,5567,7,7,247,214,29,0,1,3
1531.0,4969,5567,7,7,247,214,29,0,1,3
1532.0,4972,5567,7,7,247,214,29,0,1,3
1533.0,4975,5567,7,7,247,214,29,0,1,3
1534.0,4978,5567,7,7,247,214,29,0,1,3
1535.0,4981,5567,7,7,248,214,29,0,1,3
1536.0,4984,5575,7,7,249,214,29,0,1,3
1537.0,4987,5583,7,7,249,214,29,0,1,3
1538.0,4990,5583,7,7,249,214,29,0,1,3
1539.0,4993,5583,7,7,249,214,29,0,1,3
1540.0,4996,5583,7,7,249,215,29,0,1,3
1541.0,4999,5586,7,7,250,215,29,0,1,3
1542.0,5002,5594,7,7,250,215,29,0,1,3
1543.0,5005,5594,7,7,250,216,29,0,1,3
1544.0,5008,5597,7,7,251,216,29,0,1,3
1545.0,5011,5605,7,7,251,216,29,0,1,3
1546.0,5014,5605,7,7,252,216,29,0,1,3
1547.0,5017,5613,7,7,252,216,29,0,1,3
1548.0,5020,5613,7,7,252,216,29,0,1,3
1549.0,5023,5613,7,7,252,217,29,0,1,3
1550.0,5026,5616,7,7,252,217,29,0,1,3
1551.0,5029,5616,7,7,253,217,29,0,1,3
1552.0,5032,5624,7,7,253,217,29,0,1,3
1553.0,5035,5624,7,7,253,217,29,0,1,3
1554.0,5038,5624,7,7,254,217,29,0,1,3
1555.0,5041,5632,7,7,254,218,29,0,1,3
1556.0,5044,5635,7,7,254,218,29,0,1,3
1557.0,5047,5635,7,7,255,218,29,0,1,3
1558.0,5050,5643,7,7,256,218,29,0,1,3
1559.0,5053,5651,7,7,257,218,29,0,1,3
1560.0,5056,5659,7,7,257,218,29,0,1,3
1561.0,5059,5659,7,7,257,218,29,0,1,3
1562.0,5062,5659,7,7,258,218,29,0,1,3
1563.0,5065,5667,7,7,258,218,29,0,1,3
1564.0,5068,5667,7,7,258,218,29,0,1,3
1565.0,5071,5667,7,7,258,218,29,0,1,3
1566.0,5074,5667,7,7,258,218,29,0,1,3
1567.0,5077,5667,7,7,258,218,29,0,1,3
1568.0,5080,5667,7,7,258,218,29,0,1,3
1569.0,5083,5667,7,7,258,218,29,0,1,3
1570.0,5086,5667,7,7,258,218,29,0,1,3
1571.0,5089,5667,7,7,258,219,29,0,1,3
1572.0,5092,5670,7,7,258,219,29,0,1,3
1573.0,5095,5670,7,7,258,219,29,0,1,3
1574.0,5098,5670,7,7,258,219,29,0,1,3
1575.0,5101,5670,7,7,259,219,29,0,1,3
1576.0,5104,5678,7,7,260,219,29,0,1,3
1577.0,5107,5686,7,7,260,220,29,0,1,3
1578.0,5110,5689,7,7,260,221,29,0,1,3
1579.0,5113,5692,7,7,260,221,29,0,1,3
1580.0,5116,5692,7,7,261,221,29,0,1,3
1581.0,5119,5700,7,7,261,221,29,0,1,3
1582.0,5122,5700,7,7,261,222,29,0,1,3
1583.0,5125,5703,7,7,262,222,29,0,1,3
1584.0,5128,5711,7,7,263,222,29,0,1,3
1585.0,5131,5719,7,7,263,222,29,0,1,3
1586.0,5134,5719,7,7,263,223,29,0,1,3
1587.0,5137,5722,7,7,263,223,29,0,1,3
1588.0,5140,5722,7,7,263,223,29,0,1,3
1589.0,5143,5722,7,7,263,223,29,0,1,3
1590.0,5146,5722,7,7,264,223,29,0,1,3
1591.0,5149,5730,7,7,265,223,29,0,1,3
1592.0,5152,5738,7,7,265,223,29,0,1,3
1593.0,5155,5738,7,7,266,223,29,0,1,3
1594.0,5158,5746,7,7,266,223,29,0,1,3
1595.0,5161,5746,7,7,266,223,29,0,1,3
1596.0,5164,5746,7,7,266,223,29,0,1,3
1597.0,5167,5746,7,7,266,223,29,0,1,3
1598.0,5170,5746,7,7,266,224,29,0,1,3
1599.0,5173,5749,7,7,266,224,29,0,1,3
1600.0,5176,5749,7,7,266,224,29,0,1,3
1601.0,5179,5749,7,7,266,224,29,0,1,3
1602.0,5182,5749,7,7,266,224,29,0,1,3
1603.0,5185,5749,7,7,266,224,29,0,1,3
1604.0,5188,5749,7,7,266,224,29,0,1,3
1605.0,5191,5749,7,7,266,224,29,0,1,3
1606.0,5194,5749,7,7,266,224,29,0,1,3
1607.0,5197,5749,7,7,266,224,29,0,1,3
1608.0,5200,5749,7,7,266,224,29,0,1,3
1609.0,5203,5749,7,7,267,224,29,0,1,3
1610.0,5206,5757,7,7,267,224,29,0,1,3
1611.0,5209,5757,7,7,267,224,29,0,1,3
1612.0,5212,5757,7,7,267,224,29,0,1,3
1613.0,5215,5757,7,7,268,224,29,0,1,3
1614.0,5218,5765,7,7,268,224,29,0,1,3
1615.0,5221,5765,7,7,268,224,29,0,1,3
1616.0,5224,5765,7,7,268,224,29,0,1,3
1617.0,5227,5765,7,7,268,224,29,0,1,3
1618.0,5230,5765,7,7,268,224,29,0,1,3
1619.0,5233,5765,7,7,268,224,29,0,1,3
1620.0,5236,5765,7,7,268,224,30,0,1,3
1621.0,5239,5767,7,7,269,224,30,0,1,3
1622.0,5242,5775,7,7,269,224,30,0,1,3
1623.0,5245,5775,7,7,269,225,30,0,1,3
1624.0,5248,5778,7,7,269,225,30,0,1,3
1625.0,5251,5778,7,7,270,225,30,0,1,3
1626.0,5254,5786,7,7,270,225,30,0,1,3
1627.0,5257,5786,7,7,270,226,30,0,1,3
1628.0,5260,5789,7,7,270,226,30,0,1,3
1629.0,5263,5789,7,7,270,226,30,0,1,3
1630.0,5266,5789,7,7,270,227,30,0,1,3
1631.0,5269,5792,7,7,270,227,30,0,1,3
1632.0,5272,5792,7,7,270,227,30,0,1,3
1633.0,5275,5792,7,7,270,228,30,0,1,3
1634.0,5278,5795,7,7,270,228,30,0,1,3
1635.0,5281,5795,7,7,270,228,30,0,1,3
1636.0,5284,5795,7,7,270,228,30,0,1,3
1637.0,5287,5795,7,7,270,229,30,0,1,3
1638.0,5290,5798,7,7,270,229,30,0,1,3
1639.0,5293,5798,7,7,270,229,30,0,1,3
1640.0,5296,5798,7,7,270,229,30,0,1,3
1641.0,5299,5798,7,7,270,229,30,0,1,3
1642.0,5302,5798,7,7,271,229,30,0,1,3
1643.0,5305,5806,7,7,271,229,30,0,1,3
1644.0,5308,5806,7,7,271,229,30,0,1,3
1645.0,5311,5806,7,7,271,229,30,0,1,3
1646.0,5314,5806,7,7,271,229,30,0,1,3
1647.0,5317,5806,7,7,271,229,30,0,1,3
1648.0,5320,5806,7,7,271,229,30,0,1,3
1649.0,5323,5806,7,7,271,230,30,0,1,3
1650.0,5326,5809,7,7,271,230,30,0,1,3
1651.0,5329,5809,7,7,272,230,30,0,1,3
1652.0,5332,5817,7,7,272,231,30,0,1,3
1653.0,5335,5820,7,7,272,231,30,0,1,3
1654.0,5338,5820,7,7,272,232,30,0,1,3
1655.0,5341,5823,7,7,272,232,30,0,1,3
1656.0,5344,5823,7,7,272,233,30,0,1,3
1657.0,5347,5826,7,7,272,233,30,0,1,3
1658.0,5350,5826,7,7,272,233,30,0,1,3
1659.0,5353,5826,7,7,273,233,30,0,1,3
1660.0,5356,5834,7,7,273,233,30,0,1,3
1661.0,5359,5834,7,7,273,234,30,0,1,3
1662.0,5362,5837,7,7,273,234,30,0,1,3
1663.0,5365,5837,7,7,273,235,30,0,1,3
1664.0,5368,5840,7,7,273,235,30,0,1,3
1665.0,5371,5840,7,7,273,235,30,0,1,3
1666.0,5374,5840,7,7,273,235,30,0,1,3
1667.0,5377,5840,7,7,273,235,30,0,1,3
1668.0,5380,5840,7,7,273,235,30,0,1,3
1669.0,5383,5840,7,7,273,235,30,0,1,3
1670.0,5386,5840,7,7,273,235,30,0,1,3
1671.0,5389,5840,7,7,273,235,30,0,1,3
1672.0,5392,5840,7,7,274,235,30,0,1,3
1673.0,5395,5848,7,7,274,235,30,0,1,3
1674.0,5398,5848,7,7,274,235,30,0,1,3
1675.0,5401,5848,7,7,274,235,30,0,1,3
1676.0,5404,5848,7,7,275,235,30,0,1,3
1677.0,5407,5856,7,7,275,235,30,0,1,3
1678.0,5410,5856,7,7,275,235,30,0,1,3
1679.0,5413,5856,7,7,276,235,30,0,1,3
1680.0,5416,5864,7,7,276,235,30,0,1,3
1681.0,5419,5864,7,7,276,235,30,0,1,3
1682.0,5422,5864,7,7,276,235,30,0,1,3
1683.0,5425,5864,7,7,276,236,30,0,1,3
1684.0,5428,5867,7,7,276,237,30,0,1,3
1685.0,5431,5870,7,7,276,238,30,0,1,3
1686.0,5434,5873,7,7,276,238,30,0,1,3
1687.0,5437,5873,7,7,276,238,30,0,1,3
1688.0,5440,5873,7,7,277,238,30,0,1,3
1689.0,5443,5881,7,7,277,238,30,0,1,3
1690.0,5446,5881,7,7,277,238,30,0,1,3
1691.0,5449,5881,7,7,277,238,30,0,1,3
1692.0,5452,5881,7,7,277,238,30,0,1,3
1693.0,5455,5881,7,7,277,238,30,0,1,3
1694.0,5458,5881,7,7,277,238,30,0,1,3
1695.0,5461,5881,7,7,277,238,30,0,1,3
1696.0,5464,5881,7,7,277,238,30,0,1,3
1697.0,5467,5881,7,7,277,238,30,0,1,3
1698.0,5470,5881,7,7,277,238,30,0,1,3
1699.0,5473,5881,7,7,277,238,30,0,1,3
1700.0,5476,5881,7,7,277,238,30,0,1,3
1701.0,5479,5881,7,7,278,238,30,0,1,3
1702.0,5482,5889,7,7,278,238,30,0,1,3
1703.0,5485,5889,7,7,278,238,30,0,1,3
1704.0,5488,5889,7,7,278,238,30,0,1,3
1705.0,5491,5889,7,7,279,238,30,0,1,3
1706.0,5494,5897,7,7,280,238,30,0,1,3
1707.0,5497,5905,7,7,280,238,30,0,1,3
1708.0,5500,5905,7,7,280,238,30,0,1,3
1709.0,5503,5905,7,7,280,238,30,0,1,3
1710.0,5506,5905,7,7,280,238,30,0,1,3
1711.0,5509,5905,7,7,280,238,30,0,1,3
1712.0,5512,5905,7,7,280,239,30,0,1,3
1713.0,5515,5908,7,7,280,239,30,0,1,3
1714.0,5518,5908,7,7,281,239,30,0,1,3
1715.0,5521,5916,7,7,281,239,30,0,1,3
1716.0,5524,5916,7,7,281,239,30,0,1,3
1717.0,5527,5916,7,7,282,239,30,0,1,3
1718.0,5530,5924,7,7,282,239,30,0,1,3
1719.0,5533,5924,7,7,282,239,30,0,1,3
1720.0,5536,5924,7,7,282,239,30,0,1,3
1721.0,5539,5924,7,7,282,239,30,0,1,3
1722.0,5542,5924,7,7,283,239,30,0,1,3
1723.0,5545,5932,7,7,283,240,30,0,1,3
1724.0,5548,5935,7,7,283,240,30,0,1,3
1725.0,5551,5935,7,7,284,240,30,0,1,3
1726.0,5554,5943,7,7,284,240,30,0,1,3
1727.0,5557,5943,7,7,284,240,30,0,1,3
1728.0,5560,5943,7,7,284,240,30,0,1,3
1729.0,5563,5943,7,7,284,240,30,0,1,3
1730.0,5566,5943,7,7,284,240,30,0,1,3
1731.0,5569,5943,7,7,285,240,30,0,1,3
1732.0,5572,5951,7,7,285,240,30,0,1,3
1733.0,5575,5951,7,7,285,240,30,0,1,3
1734.0,5578,5951,7,7,285,240,30,0,1,3
1735.0,5581,5951,7,7,285,240,30,0,1,3
1736.0,5584,5951,7,7,285,240,30,0,1,3
1737.0,5587,5951,7,7,285,240,30,0,1,3
1738.0,5590,5951,7,7,285,240,31,0,1,3
1739.0,5593,5953,7,7,285,240,31,0,1,3
1740.0,5596,5953,7,7,286,240,31,0,1,3
1741.0,5599,5961,7,7,286,240,31,0,1,3
1742.0,5600,5961,8,7,286,240,31,0,1,3
1743.0,5619,6073,8,7,286,240,31,0,1,3
1744.0,5622,6073,8,7,286,240,31,0,1,3
1745.0,5625,6073,8,7,286,240,31,0,1,3
1746.0,5628,6073,8,7,286,240,31,0,1,3
1747.0,5631,6073,8,7,286,240,31,0,1,3
1748.0,5634,6073,8,7,286,240,31,0,1,3
1749.0,5637,6073,8,7,286,240,31,0,1,3
1750.0,5640,6073,8,7,286,241,31,0,1,3
1751.0,5643,6076,8,7,286,241,31,0,1,3
1752.0,5646,6076,8,7,286,241,31,0,1,3
1753.0,5649,6076,8,7,287,241,31,0,1,3
1754.0,5652,6084,8,7,288,241,31,0,1,3
1755.0,5655,6092,8,7,288,241,31,0,1,3
1756.0,5658,6092,8,7,289,241,31,0,1,3
1757.0,5661,6100,8,7,289,241,31,0,1,3
1758.0,5664,6100,8,7,289,241,31,0,1,3
1759.0,5667,6100,8,7,290,241,31,0,1,3
1760.0,5670,6108,8,7,290,242,31,0,1,3
1761.0,5673,6111,8,7,290,242,31,0,1,3
1762.0,5676,6111,8,7,290,242,31,0,1,3
1763.0,5679,6111,8,7,290,242,31,0,1,3
1764.0,5682,6111,8,7,290,242,31,0,1,3
1765.0,5685,6111,8,7,290,242,31,0,1,3
1766.0,5688,6111,8,7,290,242,31,0,1,3
1767.0,5691,6111,8,7,291,242,31,0,1,3
1768.0,5694,6119,8,7,291,242,31,0,1,3
1769.0,5697,6119,8,7,291,243,31,0,1,3
1770.0,5700,6122,8,7,292,243,31,0,1,3
1771.0,5703,6130,8,7,292,243,31,0,1,3
1772.0,5706,6130,8,7,293,243,31,0,1,3
1773.0,5709,6138,8,7,293,244,31,0,1,3
1774.0,5712,6141,8,7,293,244,31,0,1,3
1775.0,5715,6141,8,7,293,244,31,0,1,3
1776.0,5718,6141,8,7,294,244,31,0,1,3
1777.0,5721,6149,8,7,294,244,31,0,1,3
1778.0,5724,6149,8,7,294,244,31,0,1,3
1779.0,5727,6149,8,7,294,244,31,0,1,3
1780.0,5730,6149,8,7,294,244,31,0,1,3
1781.0,5733,6149,8,7,294,244,31,0,1,3
1782.0,5736,6149,8,7,294,244,31,0,1,3
1783.0,5739,6149,8,7,294,244,31,0,1,3
1784.0,5742,6149,8,7,294,244,31,0,1,3
1785.0,5745,6149,8,7,294,245,31,0,1,3
1786.0,5748,6152,8,7,294,245,31,0,1,3
1787.0,5751,6152,8,7,294,245,31,0,1,3
1788.0,5752,6152,8,7,294,245,31,0,2,3
1789.0,5753,6153,8,7,294,245,31,0,2,3
1790.0,5754,6153,8,7,294,245,31,0,2,3
1791.0,5755,6153,8,7,294,245,31,0,2,3
1792.0,5756,6153,8,8,294,245,31,0,2,3
1793.0,5801,6447,8,8,294,245,31,0,2,3
1794.0,5804,6447,8,8,295,245,31,0,2,3
1795.0,5807,6455,8,8,295,245,31,0,2,3
1796.0,5810,6455,8,8,295,245,31,0,2,3
1797.0,5813,6455,8,8,295,245,31,0,2,3
1798.0,5816,6455,8,8,295,245,31,0,2,3
1799.0,5819,6455,8,8,295,245,31,0,2,3
1800.0,5822,6455,8,8,295,245,31,0,2,3
1801.0,5825,6455,8,8,295,245,31,0,2,3
1802.0,5828,6455,8,8,295,245,31,0,2,3
1803.0,5831,6455,8,8,296,245,31,0,2,3
1804.0,5834,6463,8,8,297,245,31,0,2,3
1805.0,5837,6471,8,8,297,246,31,0,2,3
1806.0,5840,6474,8,8,297,246,31,0,2,3
1807.0,5843,6474,8,8,297,246,31,0,2,3
1808.0,5846,6474,8,8,297,246,31,0,2,3
1809.0,5849,6474,8,8,298,246,31,0,2,3
1810.0,5852,6482,8,8,298,246,31,0,2,3
1811.0,5855,6482,8,8,299,246,31,0,2,3
1812.0,5858,6490,8,8,299,246,31,0,2,3
1813.0,5861,6490,8,8,299,246,31,0,2,3
1814.0,5864,6490,8,8,299,247,31,0,2,3
1815.0,5867,6493,8,8,299,247,31,0,2,3
1816.0,5870,6493,8,8,300,247,31,0,2,3
1817.0,5873,6501,8,8,300,247,31,0,2,3
1818.0,5876,6501,8,8,300,247,31,0,2,3
1819.0,5879,6501,8,8,300,247,31,0,2,3
1820.0,5882,6501,8,8,300,247,31,0,2,3
1821.0,5885,6501,8,8,300,247,31,0,2,3
1822.0,5888,6501,8,8,300,247,31,0,2,3
1823.0,5891,6501,8,8,300,248,31,0,2,3
1824.0,5894,6504,8,8,300,248,31,0,2,3
1825.0,5897,6504,8,8,300,248,31,0,2,3
1826.0,5900,6504,8,8,300,248,31,0,2,3
1827.0,5903,6504,8,8,300,248,31,0,2,3
1828.0,5906,6504,8,8,301,248,31,0,2,3
1829.0,5909,6512,8,8,301,248,31,0,2,3
1830.0,5912,6512,8,8,301,248,31,0,2,3
1831.0,5915,6512,8,8,301,248,31,0,2,3
1832.0,5918,6512,8,8,302,248,31,0,2,3
1833.0,5921,6520,8,8,302,248,31,0,2,3
1834.0,5924,6520,8,8,302,248,31,0,2,3
1835.0,5927,6520,8,8,303,248,31,0,2,3
1836.0,5930,6528,8,8,303,249,31,0,2,3
1837.0,5933,6531,8,8,303,249,31,0,2,3
1838.0,5936,6531,8,8,303,249,31,0,2,3
1839.0,5939,6531,8,8,304,249,31,0,2,3
1840.0,5942,6539,8,8,305,249,31,0,2,3
1841.0,5945,6547,8,8,305,249,31,0,2,3
1842.0,5948,6547,8,8,305,249,31,0,2,3
1843.0,5951,6547,8,8,305,249,31,0,2,3
1844.0,5954,6547,8,8,306,249,31,0,2,3
