No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
2224.0,7104,7426,12,7,369,312,49,0,3,3
2225.0,7107,7429,12,7,369,312,49,0,3,3
2226.0,7110,7429,12,7,369,312,49,0,3,3
2227.0,7113,7429,12,7,369,312,49,0,3,3
2228.0,7116,7429,12,7,370,312,49,0,3,3
2229.0,7119,7437,12,7,370,312,49,0,3,3
2230.0,7122,7437,12,7,370,312,49,0,3,3
2231.0,7125,7437,12,7,371,312,49,0,3,3
2232.0,7128,7445,12,7,371,312,49,0,3,3
2233.0,7131,7445,12,7,371,312,49,0,3,3
2234.0,7134,7445,12,7,371,312,49,0,3,3
2235.0,7137,7445,12,7,372,312,49,0,3,3
2236.0,7140,7453,12,7,372,312,49,0,3,3
2237.0,7143,7453,12,7,372,312,49,0,3,3
2238.0,7146,7453,12,7,372,312,49,0,3,3
2239.0,7149,7453,12,7,372,312,49,0,3,3
2240.0,7152,7453,12,7,372,312,49,0,3,3
2241.0,7155,7453,12,7,372,313,49,0,3,3
2242.0,7158,7456,12,7,372,313,49,0,3,3
2243.0,7161,7456,12,7,372,313,49,0,3,3
2244.0,7164,7456,12,7,372,313,49,0,3,3
2245.0,7165,7456,12,8,372,313,49,0,3,3
2246.0,7210,7750,12,8,372,314,49,0,3,3
2247.0,7213,7753,12,8,372,314,49,0,3,3
2248.0,7216,7753,12,8,372,314,49,0,3,3
2249.0,7219,7753,12,8,372,314,49,0,3,3
2250.0,7222,7753,12,8,372,314,49,0,3,3
2251.0,7225,7753,12,8,373,314,49,0,3,3
2252.0,7228,7761,12,8,373,315,49,0,3,3
2253.0,7231,7764,12,8,373,316,49,0,3,3
2254.0,7234,7767,12,8,373,316,49,0,3,3
2255.0,7237,7767,12,8,374,316,49,0,3,3
2256.0,7240,7775,12,8,374,316,49,0,3,3
2257.0,7243,7775,12,8,374,316,49,0,3,3
2258.0,7246,7775,12,8,374,317,49,0,3,3
2259.0,7249,7778,12,8,374,317,49,0,3,3
2260.0,7252,7778,12,8,374,317,49,0,3,3
2261.0,7255,7778,12,8,374,318,49,0,3,3
2262.0,7258,7781,12,8,374,319,49,0,3,3
2263.0,7261,7784,12,8,374,319,49,0,3,3
2264.0,7264,7784,12,8,375,319,49,0,3,3
2265.0,7267,7792,12,8,375,319,49,0,3,3
2266.0,7270,7792,12,8,375,320,49,0,3,3
2267.0,7273,7795,12,8,375,320,49,0,3,3
2268.0,7276,7795,12,8,375,321,49,0,3,3
2269.0,7279,7798,12,8,375,322,49,0,3,3
2270.0,7282,7801,12,8,375,322,49,0,3,3
2271.0,7285,7801,12,8,375,322,49,0,3,3
2272.0,7288,7801,12,8,375,322,49,0,3,3
2273.0,7291,7801,12,8,375,322,49,0,3,3
2274.0,7294,7801,12,8,375,322,49,0,3,3
2275.0,7297,7801,12,8,375,322,49,0,3,3
2276.0,7300,7801,12,8,375,322,49,0,3,3
2277.0,7303,7801,12,8,375,322,49,0,3,3
2278.0,7306,7801,12,8,375,322,49,0,3,3
2279.0,7309,7801,12,8,376,322,49,0,3,3
2280.0,7312,7809,12,8,377,322,49,0,3,3
2281.0,7315,7817,12,8,377,322,49,0,3,3
2282.0,7318,7817,12,8,378,322,49,0,3,3
2283.0,7321,7825,12,8,378,322,49,0,3,3
2284.0,7324,7825,12,8,378,322,49,0,3,3
2285.0,7327,7825,12,8,378,322,49,0,3,3
2286.0,7330,7825,12,8,378,323,49,0,3,3
2287.0,7333,7828,12,8,378,323,49,0,3,3
2288.0,7336,7828,12,8,378,323,49,0,3,3
2289.0,7339,7828,12,8,378,324,49,0,3,3
2290.0,7342,7831,12,8,378,325,49,0,3,3
2291.0,7345,7834,12,8,379,325,49,0,3,3
2292.0,7348,7842,12,8,379,325,49,0,3,3
2293.0,7351,7842,12,8,380,325,49,0,3,3
2294.0,7354,7850,12,8,380,325,49,0,3,3
2295.0,7357,7850,12,8,380,325,49,0,3,3
2296.0,7360,7850,12,8,381,325,49,0,3,3
2297.0,7363,7858,12,8,381,325,49,0,3,3
2298.0,7366,7858,12,8,381,325,49,0,3,3
2299.0,7369,7858,12,8,382,325,49,0,3,3
2300.0,7372,7866,12,8,382,325,49,0,3,3
2301.0,7375,7866,12,8,382,325,49,0,3,3
2302.0,7378,7866,12,8,382,325,49,0,3,3
2303.0,7381,7866,12,8,382,325,49,0,3,3
2304.0,7384,7866,12,8,382,325,49,0,3,3
2305.0,7387,7866,12,8,383,325,49,0,3,3
2306.0,7390,7874,12,8,383,325,50,0,3,3
2307.0,7393,7876,12,8,383,325,50,0,3,3
2308.0,7396,7876,12,8,383,325,50,0,3,3
2309.0,7399,7876,12,8,383,325,50,0,3,3
2310.0,7402,7876,12,8,383,325,50,0,3,3
2311.0,7405,7876,12,8,383,326,50,0,3,3
2312.0,7408,7879,12,8,383,326,50,0,3,3
2313.0,7411,7879,12,8,383,326,50,0,3,3
2314.0,7414,7879,12,8,383,326,50,0,3,3
2315.0,7417,7879,12,8,383,326,50,0,3,3
2316.0,7420,7879,12,8,383,326,50,0,3,3
2317.0,7423,7879,12,8,383,327,50,0,3,3
2318.0,7426,7882,12,8,383,327,50,0,3,3
2319.0,7429,7882,12,8,383,327,50,0,3,3
2320.0,7432,7882,12,8,383,327,50,0,3,3
2321.0,7435,7882,12,8,383,327,50,0,3,3
2322.0,7438,7882,12,8,383,327,50,0,3,3
2323.0,7441,7882,12,8,383,327,50,0,3,3
2324.0,7444,7882,12,8,383,327,50,0,3,3
2325.0,7447,7882,12,8,384,327,50,0,3,3
2326.0,7450,7890,12,8,384,328,50,0,3,3
2327.0,7453,7893,12,8,384,328,50,0,3,3
2328.0,7456,7893,12,8,385,328,50,0,3,3
2329.0,7459,7901,12,8,385,328,50,0,3,3
2330.0,7462,7901,12,8,385,328,50,0,3,3
2331.0,7465,7901,12,8,385,328,50,0,3,3
2332.0,7468,7901,12,8,386,328,50,0,3,3
2333.0,7471,7909,12,8,386,328,50,0,3,3
2334.0,7474,7909,12,8,386,328,50,0,3,3
2335.0,7477,7909,12,8,386,328,50,0,3,3
2336.0,7480,7909,12,8,386,328,50,0,3,3
2337.0,7483,7909,12,8,386,328,50,0,3,3
2338.0,7486,7909,12,8,386,328,50,0,3,3
2339.0,7489,7909,12,8,386,328,50,0,3,3
2340.0,7492,7909,12,8,386,328,50,0,3,3
2341.0,7495,7909,12,8,386,328,50,0,3,3
2342.0,7498,7909,12,8,386,328,50,0,3,3
2343.0,7501,7909,12,8,387,328,50,0,3,3
2344.0,7504,7917,12,8,388,328,50,0,3,3
2345.0,7507,7925,12,8,388,328,50,0,3,3
2346.0,7510,7925,12,8,388,328,50,0,3,3
2347.0,7513,7925,12,8,389,328,50,0,3,3
2348.0,7516,7933,12,8,390,328,50,0,3,3
2349.0,7519,7941,12,8,390,328,50,0,3,3
2350.0,7522,7941,12,8,390,329,50,0,3,3
2351.0,7525,7944,12,8,390,329,50,0,3,3
2352.0,7528,7944,12,8,390,329,50,0,3,3
2353.0,7531,7944,12,8,390,329,50,0,3,3
2354.0,7534,7944,12,8,390,329,50,0,3,3
2355.0,7537,7944,12,8,391,329,50,0,3,3
2356.0,7540,7952,12,8,391,330,50,0,3,3
2357.0,7543,7955,12,8,391,330,50,0,3,3
2358.0,7546,7955,12,8,391,330,50,0,3,3
2359.0,7549,7955,12,8,391,331,50,0,3,3
2360.0,7552,7958,12,8,391,331,50,0,3,3
2361.0,7555,7958,12,8,392,331,50,0,3,3
2362.0,7558,7966,12,8,392,331,50,0,3,3
2363.0,7561,7966,12,8,392,331,50,0,3,3
2364.0,7564,7966,12,8,392,331,50,0,3,3
2365.0,7567,7966,12,8,392,332,50,0,3,3
2366.0,7570,7969,12,8,393,332,50,0,3,3
2367.0,7573,7977,12,8,393,332,50,0,3,3
2368.0,7576,7977,12,8,393,332,51,0,3,3
2369.0,7579,7979,12,8,393,332,51,0,3,3
2370.0,7582,7979,12,8,393,332,51,0,3,3
2371.0,7585,7979,12,8,394,332,51,0,3,3
2372.0,7588,7987,12,8,394,332,51,0,3,3
2373.0,7591,7987,12,8,394,333,51,0,3,3
2374.0,7594,7990,12,8,394,333,51,0,3,3
2375.0,7597,7990,12,8,394,334,51,0,3,3
2376.0,7600,7993,12,8,394,334,51,0,3,3
2377.0,7603,7993,12,8,394,334,51,0,3,3
2378.0,7606,7993,12,8,394,334,51,0,3,3
2379.0,7609,7993,12,8,395,334,51,0,3,3
2380.0,7612,8001,12,8,395,334,51,0,3,3
2381.0,7615,8001,12,8,395,334,51,0,3,3
2382.0,7618,8001,12,8,395,335,51,0,3,3
2383.0,7621,8004,12,8,395,336,51,0,3,3
2384.0,7624,8007,12,8,395,337,51,0,3,3
2385.0,7627,8010,12,8,395,337,51,0,3,3
2386.0,7630,8010,13,8,395,337,51,0,3,3
2387.0,7649,8122,13,8,395,338,51,0,3,3
2388.0,7652,8125,13,8,395,338,51,0,3,3
2389.0,7655,8125,13,8,395,339,51,0,3,3
2390.0,7658,8128,13,8,395,339,52,0,3,3
2391.0,7661,8130,13,8,395,339,52,0,3,3
2392.0,7664,8130,13,8,395,339,52,0,3,3
2393.0,7667,8130,13,8,395,339,52,0,3,3
2394.0,7670,8130,13,8,395,339,52,0,3,3
2395.0,7673,8130,13,8,395,339,52,0,3,3
2396.0,7676,8130,13,8,395,340,52,0,3,3
2397.0,7679,8133,13,8,395,340,52,0,3,3
2398.0,7682,8133,13,8,395,341,52,0,3,3
2399.0,7685,8136,13,8,395,341,52,0,3,3
2400.0,7688,8136,13,8,395,341,52,0,3,3
2401.0,7691,8136,13,8,395,341,52,0,3,3
2402.0,7694,8136,13,8,395,342,52,0,3,3
2403.0,7697,8139,13,8,395,342,52,0,3,3
2404.0,7700,8139,13,8,396,342,52,0,3,3
2405.0,7703,8147,13,8,396,342,52,0,3,3
2406.0,7706,8147,13,8,396,342,52,0,3,3
2407.0,7709,8147,13,8,397,342,52,0,3,3
2408.0,7712,8155,13,8,397,343,52,0,3,3
2409.0,7715,8158,13,8,397,343,52,0,3,3
2410.0,7718,8158,13,8,397,343,52,0,3,3
2411.0,7721,8158,13,8,397,344,52,0,3,3
2412.0,7724,8161,13,8,397,344,52,0,3,3
2413.0,7727,8161,13,8,397,344,52,0,3,3
2414.0,7730,8161,13,8,397,344,52,0,3,3
2415.0,7733,8161,13,8,397,344,52,0,3,3
2416.0,7736,8161,13,8,397,344,52,0,3,3
2417.0,7739,8161,13,8,397,344,52,0,3,3
2418.0,7742,8161,13,8,397,344,52,0,3,3
2419.0,7745,8161,13,8,397,344,52,0,3,3
2420.0,7748,8161,13,8,397,344,53,0,3,3
2421.0,7751,8163,13,8,397,344,53,0,3,3
2422.0,7754,8163,13,8,397,344,53,0,3,3
2423.0,7757,8163,13,8,398,344,53,0,3,3
2424.0,7760,8171,13,8,398,344,53,0,3,3
2425.0,7763,8171,13,8,398,344,53,0,3,3
2426.0,7766,8171,13,8,399,344,53,0,3,3
2427.0,7769,8179,13,8,400,344,53,0,3,3
2428.0,7772,8187,13,8,400,344,53,0,3,3
2429.0,7775,8187,13,8,400,344,53,0,3,3
2430.0,7778,8187,13,8,400,345,53,0,3,3
2431.0,7781,8190,13,8,400,346,53,0,3,3
2432.0,7784,8193,13,8,400,346,53,0,3,3
2433.0,7787,8193,13,8,400,346,53,0,3,3
2434.0,7790,8193,13,8,400,346,53,0,3,3
2435.0,7793,8193,13,8,401,346,53,0,3,3
2436.0,7796,8201,13,8,401,346,53,0,3,3
2437.0,7799,8201,13,8,401,346,53,0,3,3
2438.0,7802,8201,13,8,401,346,53,0,3,3
2439.0,7805,8201,13,8,401,346,53,0,3,3
2440.0,7808,8201,13,8,401,346,53,0,3,3
2441.0,7811,8201,13,8,402,346,53,0,3,3
2442.0,7814,8209,13,8,402,347,53,0,3,3
2443.0,7817,8212,13,8,402,347,53,0,3,3
2444.0,7820,8212,13,8,402,347,53,0,3,3
2445.0,7823,8212,13,8,402,347,53,0,3,3
2446.0,7826,8212,13,8,402,347,53,0,3,3
2447.0,7829,8212,13,8,402,347,53,0,3,3
2448.0,7832,8212,13,8,402,347,53,0,3,3
2449.0,7835,8212,13,8,402,347,53,0,3,3
2450.0,7838,8212,13,8,402,347,53,0,3,3
2451.0,7841,8212,13,8,402,347,53,0,3,3
2452.0,7844,8212,13,8,403,347,53,0,3,3
2453.0,7847,8220,13,8,403,347,53,0,3,3
2454.0,7850,8220,13,8,403,347,53,0,3,3
2455.0,7853,8220,13,8,403,348,53,0,3,3
2456.0,7856,8223,13,8,403,348,53,0,3,3
2457.0,7859,8223,13,8,403,348,54,0,3,3
2458.0,7862,8225,13,8,404,348,54,0,3,3
2459.0,7865,8233,13,8,404,348,54,0,3,3
2460.0,7868,8233,13,8,405,348,54,0,3,3
2461.0,7871,8241,13,8,405,348,54,0,3,3
2462.0,7874,8241,13,8,405,348,55,0,3,3
2463.0,7877,8243,13,8,405,348,55,0,3,3
2464.0,7880,8243,13,8,406,348,55,0,3,3
2465.0,7883,8251,13,8,406,348,55,0,3,3
2466.0,7886,8251,13,8,406,348,55,0,3,3
2467.0,7889,8251,13,8,407,348,55,0,3,3
2468.0,7892,8259,13,8,407,348,55,0,3,3
2469.0,7895,8259,13,8,407,349,55,0,3,3
2470.0,7898,8262,13,8,407,349,55,0,3,3
2471.0,7901,8262,13,8,407,349,55,0,3,3
2472.0,7904,8262,13,8,407,349,55,0,3,3
2473.0,7907,8262,13,8,407,349,55,0,3,3
2474.0,7910,8262,13,8,407,349,55,0,3,3
2475.0,7913,8262,13,8,407,349,55,0,3,3
2476.0,7916,8262,13,8,407,349,55,0,3,3
2477.0,7919,8262,13,8,407,349,55,0,3,3
2478.0,7922,8262,13,8,407,349,55,0,3,3
2479.0,7925,8262,13,8,407,349,55,0,3,3
2480.0,7926,8262,13,9,407,349,55,0,3,3
2481.0,7971,8556,13,9,407,349,55,0,3,3
2482.0,7974,8556,13,9,407,349,55,0,3,3
2483.0,7977,8556,13,9,407,349,55,0,3,3
2484.0,7980,8556,13,9,407,349,55,0,3,3
2485.0,7983,8556,13,9,408,349,55,0,3,3
2486.0,7986,8564,13,9,408,350,55,0,3,3
2487.0,7989,8567,13,9,408,350,55,0,3,3
2488.0,7992,8567,13,9,408,350,55,0,3,3
2489.0,7995,8567,13,9,408,350,55,0,3,3
2490.0,7998,8567,13,9,408,350,55,0,3,3
2491.0,8001,8567,13,9,408,350,55,0,3,3
2492.0,8004,8567,13,9,408,350,55,0,3,3
2493.0,8007,8567,13,9,408,350,55,0,3,3
2494.0,8010,8567,13,9,409,350,55,0,3,3
2495.0,8013,8575,13,9,410,350,55,0,3,3
2496.0,8016,8583,13,9,410,350,55,0,3,3
2497.0,8019,8583,13,9,410,351,55,0,3,3
2498.0,8022,8586,13,9,410,351,55,0,3,3
2499.0,8025,8586,13,9,410,351,55,0,3,3
2500.0,8028,8586,13,9,410,352,55,0,3,3
2501.0,8031,8589,13,9,410,353,55,0,3,3
2502.0,8034,8592,13,9,410,353,55,0,3,3
2503.0,8037,8592,13,9,410,353,55,0,3,3
2504.0,8040,8592,13,9,410,353,55,0,3,3
2505.0,8043,8592,13,9,410,353,55,0,3,3
2506.0,8046,8592,13,9,410,353,55,0,3,3
2507.0,8049,8592,13,9,410,353,55,0,3,3
2508.0,8052,8592,13,9,410,353,55,0,3,3
2509.0,8055,8592,13,9,410,353,55,0,3,3
2510.0,8058,8592,13,9,410,353,55,0,3,3
2511.0,8061,8592,13,9,410,353,55,0,3,3
2512.0,8064,8592,13,9,410,353,55,0,3,3
2513.0,8067,8592,13,9,411,353,55,0,3,3
2514.0,8070,8600,13,9,411,353,55,0,3,3
2515.0,8073,8600,13,9,412,353,55,0,3,3
2516.0,8076,8608,13,9,412,353,55,0,3,3
2517.0,8079,8608,13,9,413,353,55,0,3,3
2518.0,8082,8616,13,9,414,353,55,0,3,3
2519.0,8085,8624,13,9,414,353,55,0,3,3
2520.0,8088,8624,13,9,414,353,55,0,3,3
2521.0,8091,8624,13,9,414,353,55,0,3,3
2522.0,8094,8624,13,9,414,353,55,0,3,3
2523.0,8097,8624,13,9,414,353,55,0,3,3
2524.0,8100,8624,13,9,415,353,55,0,3,3
2525.0,8103,8632,13,9,415,353,55,0,3,3
2526.0,8106,8632,13,9,415,353,55,0,3,3
2527.0,8109,8632,13,9,415,353,55,0,3,3
2528.0,8112,8632,13,9,415,354,55,0,3,3
2529.0,8115,8635,13,9,415,355,55,0,3,3
2530.0,8118,8638,13,9,415,355,55,0,3,3
2531.0,8121,8638,13,9,415,355,55,0,3,3
2532.0,8124,8638,13,9,415,355,55,0,3,3
2533.0,8127,8638,13,9,415,355,55,0,3,3
2534.0,8130,8638,13,9,415,356,55,0,3,3
2535.0,8133,8641,13,9,415,356,55,0,3,3
2536.0,8136,8641,13,9,415,356,55,0,3,3
2537.0,8139,8641,13,9,415,356,55,0,3,3
2538.0,8142,8641,13,9,415,356,55,0,3,3
2539.0,8145,8641,13,9,415,356,55,0,3,3
2540.0,8148,8641,13,9,415,356,55,0,3,3
2541.0,8151,8641,13,9,415,356,55,0,3,3
2542.0,8154,8641,13,9,415,356,55,0,3,3
2543.0,8157,8641,13,9,415,356,55,0,3,3
2544.0,8160,8641,13,9,415,356,55,0,3,3
2545.0,8163,8641,13,9,415,356,55,0,3,3
2546.0,8166,8641,13,9,415,356,55,0,3,3
2547.0,8169,8641,13,9,415,356,55,0,3,3
2548.0,8172,8641,13,9,415,357,55,0,3,3
2549.0,8175,8644,13,9,415,357,55,0,3,3
2550.0,8178,8644,13,9,415,357,55,0,3,3
2551.0,8181,8644,13,9,415,357,55,0,3,3
2552.0,8184,8644,13,9,415,357,55,0,3,3
2553.0,8187,8644,13,9,415,358,55,0,3,3
2554.0,8190,8647,13,9,415,358,55,0,3,3
2555.0,8193,8647,13,9,415,358,55,0,3,3
2556.0,8196,8647,13,9,415,358,55,0,3,3
2557.0,8199,8647,13,9,415,358,55,0,3,3
2558.0,8202,8647,13,9,416,358,55,0,3,3
2559.0,8205,8655,13,9,416,358,55,0,3,3
2560.0,8208,8655,13,9,417,358,55,0,3,3
2561.0,8211,8663,13,9,417,358,55,0,3,3
2562.0,8214,8663,13,9,418,358,55,0,3,3
2563.0,8217,8671,13,9,418,358,55,0,3,3
2564.0,8220,8671,13,9,418,358,55,0,3,3
2565.0,8223,8671,13,9,418,359,55,0,3,3
2566.0,8226,8674,13,9,418,359,55,0,3,3
2567.0,8229,8674,13,9,418,359,55,0,3,3
2568.0,8232,8674,13,9,418,359,55,0,3,3
2569.0,8235,8674,13,9,418,359,55,0,3,3
2570.0,8238,8674,13,9,418,359,55,0,3,3
2571.0,8241,8674,13,9,418,359,55,0,3,3
2572.0,8244,8674,13,9,418,359,55,0,3,3
2573.0,8247,8674,13,9,418,359,55,0,3,3
2574.0,8250,8674,13,9,419,359,55,0,3,3
2575.0,8253,8682,13,9,420,359,55,0,3,3
2576.0,8256,8690,13,9,420,359,55,0,3,3
2577.0,8259,8690,13,9,420,359,55,0,3,3
2578.0,8262,8690,13,9,420,359,55,0,3,3
2579.0,8265,8690,13,9,420,359,55,0,3,3
2580.0,8268,8690,13,9,420,359,55,0,3,3
2581.0,8271,8690,13,9,420,359,55,0,3,3
2582.0,8274,8690,13,9,420,359,55,0,3,3
2583.0,8277,8690,13,9,420,359,55,0,3,3
2584.0,8280,8690,13,9,420,359,55,0,3,3
2585.0,8283,8690,13,9,420,359,55,0,3,3
2586.0,8286,8690,13,9,421,359,55,0,3,3
2587.0,8289,8698,13,9,421,359,55,0,3,3
2588.0,8292,8698,13,9,421,359,55,0,3,3
2589.0,8295,8698,13,9,422,359,55,0,3,3
2590.0,8298,8706,13,9,422,360,55,0,3,3
2591.0,8301,8709,13,9,422,361,55,0,3,3
2592.0,8304,8712,13,9,422,362,55,0,3,3
2593.0,8307,8715,13,9,423,362,55,0,3,3
2594.0,8310,8723,13,9,423,362,55,0,3,3
2595.0,8313,8723,13,9,423,362,55,0,3,3
2596.0,8316,8723,13,9,423,362,55,0,3,3
2597.0,8319,8723,13,9,423,362,55,0,3,3
2598.0,8322,8723,13,9,424,362,55,0,3,3
2599.0,8325,8731,13,9,424,362,55,0,3,3
2600.0,8328,8731,13,9,424,362,55,0,3,3
2601.0,8331,8731,13,9,425,362,55,0,3,3
2602.0,8334,8739,13,9,426,362,55,0,3,3
2603.0,8337,8747,13,9,427,362,55,0,3,3
2604.0,8340,8755,13,9,427,362,55,0,3,3
2605.0,8343,8755,13,9,428,362,55,0,3,3
2606.0,8346,8763,13,9,428,362,55,0,3,3
2607.0,8349,8763,13,9,429,362,55,0,3,3
2608.0,8352,8771,13,9,429,363,55,0,3,3
2609.0,8355,8774,13,9,429,363,55,0,3,3
2610.0,8358,8774,13,9,430,363,55,0,3,3
2611.0,8361,8782,13,9,430,363,55,0,3,3
2612.0,8364,8782,13,9,430,363,55,0,3,3
2613.0,8367,8782,13,9,430,363,55,0,3,3
2614.0,8370,8782,13,9,430,363,55,0,3,3
2615.0,8373,8782,13,9,430,363,55,0,3,3
2616.0,8376,8782,13,9,430,363,55,0,3,3
2617.0,8379,8782,13,9,430,363,55,0,3,3
2618.0,8382,8782,13,9,430,363,55,0,3,3
2619.0,8385,8782,13,9,430,363,55,0,3,3
2620.0,8388,8782,13,9,431,363,55,0,3,3
2621.0,8391,8790,13,9,431,363,55,0,3,3
2622.0,8394,8790,13,9,431,363,55,0,3,3
2623.0,8397,8790,13,9,431,364,55,0,3,3
2624.0,8400,8793,13,9,432,364,55,0,3,3
2625.0,8403,8801,13,9,432,364,55,0,3,3
2626.0,8406,8801,13,9,432,364,55,0,3,3
2627.0,8409,8801,13,9,432,364,55,0,3,3
2628.0,8412,8801,13,9,433,364,55,0,3,3
2629.0,8415,8809,13,9,434,364,55,0,3,3
2630.0,8418,8817,13,9,434,364,55,0,3,3
2631.0,8421,8817,13,9,434,364,55,0,3,3
2632.0,8424,8817,13,9,434,364,55,0,3,3
2633.0,8427,8817,13,9,434,364,55,0,3,3
2634.0,8430,8817,13,9,434,365,55,0,3,3
2635.0,8433,8820,13,9,434,365,55,0,3,3
2636.0,8436,8820,13,9,434,365,55,0,3,3
2637.0,8439,8820,13,9,434,365,55,0,3,3
2638.0,8442,8820,13,9,434,365,55,0,3,3
2639.0,8445,8820,13,9,434,365,55,0,3,3
2640.0,8448,8820,13,9,434,365,55,0,3,3
2641.0,8451,8820,13,9,434,365,55,0,3,3
2642.0,8454,8820,13,9,434,365,55,0,3,3
2643.0,8457,8820,13,9,434,365,55,0,3,3
2644.0,8460,8820,13,9,435,365,55,0,3,3
2645.0,8463,8828,13,9,435,365,55,0,3,3
2646.0,8466,8828,13,9,436,365,55,0,3,3
2647.0,8469,8836,13,9,437,365,55,0,3,3
2648.0,8472,8844,13,9,437,365,55,0,3,3
2649.0,8475,8844,13,9,437,365,55,0,3,3
2650.0,8478,8844,13,9,437,365,55,0,3,3
2651.0,8481,8844,13,9,437,366,55,0,3,3
2652.0,8484,8847,13,9,437,366,55,0,3,3
2653.0,8487,8847,13,9,438,366,55,0,3,3
2654.0,8490,8855,13,9,438,366,55,0,3,3
2655.0,8493,8855,13,9,438,366,55,0,3,3
2656.0,8496,8855,13,9,438,366,55,0,3,3
2657.0,8499,8855,13,9,438,366,55,0,3,3
2658.0,8502,8855,13,9,438,366,55,0,3,3
2659.0,8505,8855,13,9,438,366,55,0,3,3
2660.0,8508,8855,13,9,438,366,55,0,3,3
2661.0,8511,8855,13,9,439,366,55,0,3,3
2662.0,8514,8863,13,9,439,366,55,0,3,3
2663.0,8517,8863,13,9,439,366,55,0,3,3
2664.0,8520,8863,13,9,439,367,55,0,3,3
2665.0,8523,8866,13,9,439,367,55,0,3,3
2666.0,8526,8866,13,9,439,367,55,0,3,3
2667.0,8529,8866,13,9,439,367,55,0,3,3
2668.0,8532,8866,13,9,439,367,56,0,3,3
2669.0,8535,8868,13,9,439,367,56,0,3,3
2670.0,8538,8868,13,9,439,367,56,0,3,3
2671.0,8541,8868,13,9,439,367,56,0,3,3
2672.0,8544,8868,13,9,440,367,56,0,3,3
2673.0,8547,8876,13,9,440,368,56,0,3,3
2674.0,8550,8879,13,9,440,368,56,0,3,3
2675.0,8553,8879,13,9,440,368,56,0,3,3
2676.0,8556,8879,13,9,440,368,56,0,3,3
2677.0,8559,8879,13,9,440,368,56,0,3,3
2678.0,8562,8879,13,9,440,368,56,0,3,3
2679.0,8565,8879,13,9,440,368,56,0,3,3
2680.0,8568,8879,13,9,440,368,56,0,3,3
2681.0,8571,8879,13,9,440,368,56,0,3,3
2682.0,8574,8879,13,9,440,368,56,0,3,3
2683.0,8577,8879,13,9,440,368,56,0,3,3
2684.0,8580,8879,13,9,440,368,56,0,3,3
2685.0,8583,8879,13,9,440,368,56,0,3,3
2686.0,8586,8879,13,9,440,368,56,0,3,3
2687.0,8589,8879,13,9,440,368,56,0,3,3
2688.0,8592,8879,13,9,440,368,56,0,3,3
2689.0,8595,8879,13,9,440,368,56,0,3,3
2690.0,8598,8879,13,9,440,368,56,0,3,3
2691.0,8599,8879,13,10,440,368,56,0,3,3
2692.0,8644,9176,13,10,441,368,56,0,3,3
2693.0,8647,9184,13,10,441,368,56,0,3,3
2694.0,8650,9184,13,10,442,368,56,0,3,3
2695.0,8653,9192,13,10,442,368,56,0,3,3
2696.0,8656,9192,13,10,442,368,56,0,3,3
2697.0,8659,9192,13,10,442,368,56,0,3,3
2698.0,8662,9192,13,10,442,368,56,0,3,3
2699.0,8665,9192,13,10,442,368,56,0,3,3
2700.0,8668,9192,13,10,443,368,56,0,3,3
2701.0,8671,9200,13,10,444,368,56,0,3,3
2702.0,8674,9208,13,10,445,368,56,0,3,3
2703.0,8677,9216,13,10,446,368,56,0,3,3
2704.0,8680,9224,13,10,446,369,56,0,3,3
2705.0,8683,9227,13,10,446,370,56,0,3,3
2706.0,8686,9230,13,10,446,370,56,0,3,3
2707.0,8689,9230,13,10,446,370,56,0,3,3
2708.0,8692,9230,13,10,446,370,56,0,3,3
2709.0,8695,9230,13,10,446,370,56,0,3,3
2710.0,8698,9230,13,10,446,370,56,0,3,3
2711.0,8701,9230,13,10,446,370,56,0,3,3
2712.0,8704,9230,13,10,447,370,56,0,3,3
2713.0,8707,9238,13,10,447,371,56,0,3,3
2714.0,8710,9241,13,10,447,371,56,0,3,3
2715.0,8713,9241,13,10,447,371,56,0,3,3
2716.0,8716,9241,13,10,447,371,56,0,3,3
2717.0,8719,9241,13,10,447,371,56,0,3,3
2718.0,8722,9241,13,10,447,371,56,0,3,3
2719.0,8725,9241,13,10,448,371,56,0,3,3
2720.0,8728,9249,13,10,448,371,56,0,3,3
2721.0,8731,9249,13,10,448,371,56,0,3,3
2722.0,8734,9249,13,10,448,371,57,0,3,3
2723.0,8737,9251,13,10,448,372,57,0,3,3
2724.0,8740,9254,13,10,448,372,57,0,3,3
2725.0,8743,9254,13,10,448,373,57,0,3,3
2726.0,8746,9257,13,10,448,373,57,0,3,3
2727.0,8749,9257,13,11,448,373,57,0,3,3
2728.0,8794,9551,13,11,448,373,57,0,3,3
2729.0,8797,9551,13,11,449,373,57,0,3,3
2730.0,8800,9559,13,11,449,373,57,0,3,3
2731.0,8803,9559,13,11,450,373,57,0,3,3
2732.0,8806,9567,13,11,450,373,57,0,3,3
2733.0,8809,9567,13,11,450,373,57,0,3,3
2734.0,8812,9567,13,11,450,374,57,0,3,3
2735.0,8815,9570,13,11,450,374,57,0,3,3
2736.0,8818,9570,13,11,450,374,57,0,3,3
