No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
2153.0,6946,7965,6,11,330,319,45,0,3,2
2154.0,6949,7965,6,11,330,319,45,0,3,2
2155.0,6952,7965,6,11,330,319,45,0,3,2
2156.0,6955,7965,6,11,330,319,45,0,3,2
2157.0,6958,7965,6,11,330,319,45,0,3,2
2158.0,6961,7965,6,11,330,319,45,0,3,2
2159.0,6964,7965,6,11,330,319,45,0,3,2
2160.0,6967,7965,6,11,330,320,45,0,3,2
2161.0,6970,7968,6,11,331,320,45,0,3,2
2162.0,6973,7976,6,11,331,320,45,0,3,2
2163.0,6976,7976,6,11,332,320,45,0,3,2
2164.0,6979,7984,6,11,332,321,45,0,3,2
2165.0,6982,7987,6,11,332,321,46,0,3,2
2166.0,6985,7989,6,11,332,321,46,0,3,2
2167.0,6988,7989,6,11,332,321,46,0,3,2
2168.0,6991,7989,6,11,332,322,46,0,3,2
2169.0,6994,7992,6,11,332,322,46,0,3,2
2170.0,6997,7992,6,11,332,322,46,0,3,2
2171.0,7000,7992,6,11,332,322,46,0,3,2
2172.0,7003,7992,6,11,332,322,46,0,3,2
2173.0,7006,7992,6,11,332,323,46,0,3,2
2174.0,7009,7995,6,11,332,323,46,0,3,2
2175.0,7012,7995,6,11,332,323,46,0,3,2
2176.0,7015,7995,6,11,332,323,46,0,3,2
2177.0,7018,7995,6,11,332,323,46,0,3,2
2178.0,7021,7995,6,11,332,323,46,0,3,2
2179.0,7024,7995,6,11,333,323,46,0,3,2
2180.0,7027,8003,6,11,333,323,46,0,3,2
2181.0,7030,8003,6,11,333,323,47,0,3,2
2182.0,7033,8005,6,11,333,323,47,0,3,2
2183.0,7036,8005,6,11,333,323,47,0,3,2
2184.0,7039,8005,6,11,333,323,47,0,3,2
2185.0,7042,8005,6,11,333,323,47,0,3,2
2186.0,7045,8005,6,11,333,323,47,0,3,2
2187.0,7048,8005,6,11,333,323,47,0,3,2
2188.0,7051,8005,6,11,333,323,47,0,3,2
2189.0,7054,8005,6,11,333,323,47,0,3,2
2190.0,7057,8005,6,11,333,323,47,0,3,2
2191.0,7060,8005,6,11,333,323,47,0,3,2
2192.0,7063,8005,6,11,333,323,47,0,3,2
2193.0,7066,8005,6,11,334,323,47,0,3,2
2194.0,7069,8013,6,11,335,323,47,0,3,2
2195.0,7072,8021,6,11,335,323,47,0,3,2
2196.0,7075,8021,6,11,335,323,47,0,3,2
2197.0,7078,8021,6,11,335,323,47,0,3,2
2198.0,7081,8021,6,11,335,324,47,0,3,2
2199.0,7084,8024,6,11,335,324,47,0,3,2
2200.0,7087,8024,6,11,335,324,47,0,3,2
2201.0,7090,8024,6,11,336,324,47,0,3,2
2202.0,7093,8032,6,11,336,324,47,0,3,2
2203.0,7096,8032,6,11,336,324,47,0,3,2
2204.0,7099,8032,6,11,336,324,47,0,3,2
2205.0,7102,8032,6,11,337,324,47,0,3,2
2206.0,7105,8040,6,11,338,324,47,0,3,2
2207.0,7108,8048,6,11,338,325,47,0,3,2
2208.0,7111,8051,6,11,338,325,47,0,3,2
2209.0,7114,8051,6,11,338,325,47,0,3,2
2210.0,7117,8051,6,11,338,325,47,0,3,2
2211.0,7120,8051,6,11,338,325,48,0,3,2
2212.0,7123,8053,6,11,338,325,48,0,3,2
2213.0,7126,8053,6,11,339,325,48,0,3,2
2214.0,7129,8061,6,11,339,325,48,0,3,2
2215.0,7132,8061,6,11,340,325,48,0,3,2
2216.0,7135,8069,6,11,340,325,48,0,3,2
2217.0,7138,8069,6,11,340,325,48,0,3,2
2218.0,7141,8069,6,11,340,325,48,0,3,2
2219.0,7144,8069,6,11,340,325,48,0,3,2
2220.0,7147,8069,6,11,340,325,48,0,3,2
2221.0,7150,8069,6,11,340,325,48,0,3,2
2222.0,7151,8069,6,11,340,326,48,0,3,2
2223.0,7154,8072,6,11,340,326,48,0,3,2
2224.0,7157,8072,6,12,340,326,48,0,3,2
2225.0,7202,8374,6,12,340,326,48,0,3,2
2226.0,7205,8374,6,12,340,326,48,0,3,2
2227.0,7208,8374,6,12,340,326,48,0,3,2
2228.0,7211,8374,6,12,340,326,48,0,3,2
2229.0,7214,8374,6,12,341,326,48,0,3,2
2230.0,7217,8382,6,12,341,326,48,0,3,2
2231.0,7220,8382,6,12,341,326,48,0,3,2
2232.0,7223,8382,6,12,341,326,48,0,3,2
2233.0,7226,8382,6,12,341,326,48,0,3,2
2234.0,7229,8382,6,12,342,326,48,0,3,2
2235.0,7232,8390,6,12,342,326,48,0,3,2
2236.0,7235,8390,6,12,343,326,48,0,3,2
2237.0,7238,8398,6,12,344,326,48,0,3,2
2238.0,7241,8406,6,12,344,326,48,0,3,2
2239.0,7244,8406,6,12,344,327,48,0,3,2
2240.0,7247,8409,6,12,344,327,48,0,3,2
2241.0,7250,8409,6,12,344,328,48,0,3,2
2242.0,7253,8412,6,12,344,328,48,0,3,2
2243.0,7256,8412,6,12,345,328,48,0,3,2
2244.0,7259,8420,6,12,345,329,48,0,3,2
2245.0,7262,8423,6,12,345,329,48,0,3,2
2246.0,7265,8423,6,12,345,330,48,0,3,2
2247.0,7268,8426,6,12,345,331,48,0,3,2
2248.0,7271,8429,6,12,345,332,48,0,3,2
2249.0,7274,8432,6,12,345,332,48,0,3,2
2250.0,7277,8432,6,12,345,332,48,0,3,2
2251.0,7280,8432,6,12,345,332,48,0,3,2
2252.0,7283,8432,6,12,345,332,48,0,3,2
2253.0,7286,8432,6,12,345,332,48,0,3,2
2254.0,7289,8432,6,12,346,332,48,0,3,2
2255.0,7292,8440,6,12,346,332,48,0,3,2
2256.0,7295,8440,6,12,346,332,48,0,3,2
2257.0,7298,8440,6,12,346,332,48,0,3,2
2258.0,7301,8440,6,12,346,332,48,0,3,2
2259.0,7304,8440,6,12,346,332,48,0,3,2
2260.0,7307,8440,6,12,346,332,48,0,3,2
2261.0,7310,8440,6,12,346,332,48,0,3,2
2262.0,7313,8440,6,12,346,332,48,0,3,2
2263.0,7316,8440,6,12,346,332,48,0,3,2
2264.0,7319,8440,6,12,346,333,48,0,3,2
2265.0,7322,8443,6,12,346,333,48,0,3,2
2266.0,7325,8443,6,12,346,333,48,0,3,2
2267.0,7328,8443,6,12,346,334,48,0,3,2
2268.0,7331,8446,6,12,346,334,48,0,3,2
2269.0,7334,8446,6,12,347,334,48,0,3,2
2270.0,7337,8454,6,12,347,334,48,0,3,2
2271.0,7340,8454,6,12,347,334,48,0,3,2
2272.0,7341,8454,6,12,347,334,48,0,3,2
2273.0,7342,8454,6,13,347,334,48,0,3,2
2274.0,7387,8751,6,13,347,334,48,0,3,2
2275.0,7390,8751,6,13,347,334,48,0,3,2
2276.0,7393,8751,6,13,347,335,48,0,3,2
2277.0,7396,8754,6,13,347,335,48,0,3,2
2278.0,7399,8754,6,13,347,335,48,0,3,2
2279.0,7402,8754,6,13,347,335,48,0,3,2
2280.0,7405,8754,6,13,347,335,48,0,3,2
2281.0,7408,8754,6,13,347,335,49,0,3,2
2282.0,7411,8756,6,13,347,335,49,0,3,2
2283.0,7414,8756,6,13,347,335,49,0,3,2
2284.0,7417,8756,6,13,347,335,49,0,3,2
2285.0,7420,8756,6,13,347,335,49,0,3,2
2286.0,7423,8756,6,13,347,335,49,0,3,2
2287.0,7426,8756,6,13,347,335,49,0,3,2
2288.0,7429,8756,6,13,348,335,49,0,3,2
2289.0,7432,8764,6,13,348,335,49,0,3,2
2290.0,7435,8764,6,13,348,335,49,0,3,2
2291.0,7438,8764,6,13,348,335,49,0,3,2
2292.0,7441,8764,6,13,348,335,49,0,3,2
2293.0,7444,8764,6,13,348,335,49,0,3,2
2294.0,7447,8764,6,13,348,335,49,0,3,2
2295.0,7450,8764,6,13,348,335,49,0,3,2
2296.0,7453,8764,6,13,348,335,49,0,3,2
2297.0,7456,8764,6,13,348,335,49,0,3,2
2298.0,7459,8764,6,13,348,335,49,0,3,2
2299.0,7462,8764,6,13,348,335,49,0,3,2
2300.0,7465,8764,6,13,348,335,49,0,3,2
2301.0,7468,8764,6,13,348,335,49,0,3,2
2302.0,7471,8764,6,13,349,335,49,0,3,2
2303.0,7474,8772,6,13,349,335,49,0,3,2
2304.0,7477,8772,6,13,349,336,49,0,3,2
2305.0,7480,8775,6,13,349,336,49,0,3,2
2306.0,7483,8775,6,13,349,336,49,0,3,2
2307.0,7486,8775,6,13,349,336,49,0,3,2
2308.0,7489,8775,6,13,349,337,49,0,3,2
2309.0,7492,8778,6,13,349,338,49,0,3,2
2310.0,7495,8781,6,13,349,338,49,0,3,2
2311.0,7498,8781,6,13,349,338,49,0,3,2
2312.0,7501,8781,6,13,349,338,49,0,3,2
2313.0,7504,8781,6,13,349,338,49,0,3,2
2314.0,7507,8781,6,13,350,338,49,0,3,2
2315.0,7510,8789,6,13,350,338,49,0,3,2
2316.0,7513,8789,6,13,350,339,49,0,3,2
2317.0,7516,8792,6,13,350,340,49,0,3,2
2318.0,7519,8795,6,13,350,340,49,0,3,2
2319.0,7522,8795,6,13,350,340,49,0,3,2
2320.0,7525,8795,6,13,351,340,49,0,3,2
2321.0,7528,8803,6,13,351,340,49,0,3,2
2322.0,7531,8803,6,13,351,340,49,0,3,2
2323.0,7534,8803,6,13,351,340,49,0,3,2
2324.0,7537,8803,6,13,351,340,49,0,3,2
2325.0,7540,8803,6,13,351,341,49,0,3,2
2326.0,7543,8806,6,13,352,341,49,0,3,2
2327.0,7546,8814,6,13,353,341,49,0,3,2
2328.0,7549,8822,6,13,353,342,49,0,3,2
2329.0,7552,8825,6,13,353,342,49,0,3,2
2330.0,7555,8825,6,13,354,342,49,0,3,2
2331.0,7558,8833,6,13,354,343,49,0,3,2
2332.0,7561,8836,6,13,354,344,49,0,3,2
2333.0,7564,8839,6,13,355,344,49,0,3,2
2334.0,7567,8847,6,13,355,344,49,0,3,2
2335.0,7570,8847,6,13,356,344,49,0,3,2
2336.0,7573,8855,6,13,356,344,49,0,3,2
2337.0,7576,8855,6,13,356,344,49,0,3,2
2338.0,7579,8855,6,13,356,345,49,0,3,2
2339.0,7582,8858,6,13,356,345,49,0,3,2
2340.0,7585,8858,6,13,356,345,49,0,3,2
2341.0,7588,8858,6,13,356,345,49,0,3,2
2342.0,7591,8858,6,13,356,346,49,0,3,2
2343.0,7594,8861,6,13,356,346,49,0,3,2
2344.0,7597,8861,6,13,357,346,49,0,3,2
2345.0,7600,8869,6,13,358,346,49,0,3,2
2346.0,7603,8877,6,13,358,346,49,0,3,2
2347.0,7606,8877,6,13,358,347,49,0,3,2
2348.0,7609,8880,6,13,358,347,49,0,3,2
2349.0,7612,8880,6,13,358,347,49,0,3,2
2350.0,7615,8880,6,13,358,347,49,0,3,2
2351.0,7618,8880,6,13,358,347,49,0,3,2
2352.0,7621,8880,6,13,358,347,49,0,3,2
2353.0,7624,8880,6,13,358,347,50,0,3,2
2354.0,7627,8882,6,13,358,347,50,0,3,2
2355.0,7630,8882,6,13,358,348,50,0,3,2
2356.0,7633,8885,6,13,358,348,50,0,3,2
2357.0,7636,8885,6,14,358,348,50,0,3,2
2358.0,7681,9179,6,14,359,348,50,0,3,2
2359.0,7684,9187,6,14,359,349,50,0,3,2
2360.0,7687,9190,6,14,359,349,50,0,3,2
2361.0,7690,9190,6,14,359,349,50,0,3,2
2362.0,7693,9190,6,14,359,349,50,0,3,2
2363.0,7696,9190,6,14,359,349,50,0,3,2
2364.0,7699,9190,6,14,359,349,50,0,3,2
2365.0,7702,9190,6,14,359,349,50,0,3,2
2366.0,7705,9190,6,14,359,349,50,0,3,2
2367.0,7708,9190,6,14,360,349,50,0,3,2
2368.0,7711,9198,6,14,360,349,50,0,3,2
2369.0,7714,9198,6,14,360,349,50,0,3,2
2370.0,7717,9198,6,14,360,349,50,0,3,2
2371.0,7720,9198,6,14,360,349,50,0,3,2
2372.0,7723,9198,6,14,360,349,50,0,3,2
2373.0,7726,9198,6,14,360,349,50,0,3,2
2374.0,7729,9198,6,14,360,349,51,0,3,2
2375.0,7732,9200,6,14,360,349,51,0,3,2
2376.0,7735,9200,6,14,360,349,51,0,3,2
2377.0,7738,9200,6,14,360,350,51,0,3,2
2378.0,7741,9203,6,14,360,350,51,0,3,2
2379.0,7744,9203,6,14,361,350,51,0,3,2
2380.0,7747,9211,6,14,361,350,51,0,3,2
2381.0,7750,9211,6,14,361,350,51,0,3,2
2382.0,7753,9211,6,14,361,350,51,0,3,2
2383.0,7756,9211,6,14,361,350,51,0,3,2
2384.0,7759,9211,6,14,361,350,51,0,3,2
2385.0,7762,9211,6,14,361,350,51,0,3,2
2386.0,7765,9211,6,14,361,350,51,0,3,2
2387.0,7768,9211,6,14,361,350,51,0,3,2
2388.0,7771,9211,6,14,361,350,51,0,3,2
2389.0,7774,9211,6,14,361,351,51,0,3,2
2390.0,7777,9214,6,14,361,351,51,0,3,2
2391.0,7780,9214,6,14,361,352,51,0,3,2
2392.0,7783,9217,6,14,361,352,51,0,3,2
2393.0,7786,9217,6,14,362,352,51,0,3,2
2394.0,7789,9225,6,14,362,352,51,0,3,2
2395.0,7792,9225,6,14,362,352,51,0,3,2
2396.0,7795,9225,6,14,362,353,51,0,3,2
2397.0,7798,9228,6,14,362,353,51,0,3,2
2398.0,7801,9228,6,14,362,353,51,0,3,2
2399.0,7804,9228,6,14,362,353,51,0,3,2
2400.0,7807,9228,6,14,362,353,51,0,3,2
2401.0,7810,9228,6,14,362,353,51,0,3,2
2402.0,7813,9228,6,14,362,353,51,0,3,2
2403.0,7816,9228,6,14,363,353,51,0,3,2
2404.0,7819,9236,6,14,363,353,51,0,3,2
2405.0,7822,9236,6,14,363,353,52,0,3,2
2406.0,7825,9238,6,14,363,353,52,0,3,2
2407.0,7828,9238,6,14,364,353,52,0,3,2
2408.0,7831,9246,6,14,364,353,52,0,3,2
2409.0,7834,9246,6,14,364,353,52,0,3,2
2410.0,7837,9246,6,14,364,353,52,0,3,2
2411.0,7840,9246,6,14,364,353,52,0,3,2
2412.0,7843,9246,6,14,364,354,52,0,3,2
2413.0,7846,9249,6,14,364,354,52,0,3,2
2414.0,7849,9249,6,14,364,354,52,0,3,2
2415.0,7852,9249,6,14,364,354,52,0,3,2
2416.0,7855,9249,6,14,364,355,52,0,3,2
2417.0,7858,9252,6,14,364,355,52,0,3,2
2418.0,7861,9252,6,14,365,355,52,0,3,2
2419.0,7864,9260,6,14,365,355,52,0,3,2
2420.0,7867,9260,6,14,365,355,52,0,3,2
2421.0,7870,9260,6,14,366,355,52,0,3,2
2422.0,7873,9268,6,14,366,355,52,0,3,2
2423.0,7876,9268,6,14,366,356,52,0,3,2
2424.0,7879,9271,6,14,366,356,52,0,3,2
2425.0,7882,9271,6,14,366,356,52,0,3,2
2426.0,7885,9271,6,14,366,357,52,0,3,2
2427.0,7888,9274,6,14,366,357,52,0,3,2
2428.0,7891,9274,6,14,366,357,52,0,3,2
2429.0,7894,9274,6,14,366,358,52,0,3,2
2430.0,7897,9277,6,14,366,358,52,0,3,2
2431.0,7900,9277,6,14,366,358,52,0,3,2
2432.0,7903,9277,6,14,366,359,52,0,3,2
2433.0,7906,9280,6,14,366,359,52,0,3,2
2434.0,7909,9280,6,14,366,360,52,0,3,2
2435.0,7912,9283,6,14,366,360,52,0,3,2
2436.0,7915,9283,6,14,366,360,52,0,3,2
2437.0,7918,9283,6,14,366,360,52,0,3,2
2438.0,7921,9283,6,14,366,360,52,0,3,2
2439.0,7924,9283,6,14,366,360,52,0,3,2
2440.0,7927,9283,6,14,366,360,52,0,3,2
2441.0,7930,9283,6,14,366,360,52,0,3,2
2442.0,7933,9283,6,14,366,361,52,0,3,2
2443.0,7936,9286,6,14,367,361,52,0,3,2
2444.0,7939,9294,6,14,367,362,52,0,3,2
2445.0,7942,9297,6,14,368,362,52,0,3,2
2446.0,7945,9305,6,14,369,362,52,0,3,2
2447.0,7948,9313,6,14,369,362,52,0,3,2
2448.0,7951,9313,6,14,369,362,52,0,3,2
2449.0,7954,9313,6,14,369,362,52,0,3,2
2450.0,7957,9313,6,14,369,362,52,0,3,2
2451.0,7960,9313,6,14,369,362,52,0,3,2
2452.0,7963,9313,6,14,370,362,52,0,3,2
2453.0,7966,9321,6,14,370,362,52,0,3,2
2454.0,7969,9321,6,14,370,362,52,0,3,2
2455.0,7972,9321,6,14,370,362,52,0,3,2
2456.0,7975,9321,6,14,370,362,52,0,3,2
2457.0,7978,9321,6,14,370,362,52,0,3,2
2458.0,7981,9321,6,14,370,362,52,0,3,2
2459.0,7984,9321,6,14,370,362,52,0,3,2
2460.0,7987,9321,6,14,370,363,52,0,3,2
2461.0,7990,9324,6,14,371,363,52,0,3,2
2462.0,7993,9332,6,14,372,363,52,0,3,2
2463.0,7996,9340,6,14,373,363,52,0,3,2
2464.0,7999,9348,6,14,374,363,52,0,3,2
2465.0,8002,9356,6,14,375,363,52,0,3,2
2466.0,8005,9364,6,14,376,363,52,0,3,2
2467.0,8008,9372,6,14,376,363,52,0,3,2
2468.0,8011,9372,6,14,376,364,52,0,3,2
2469.0,8014,9375,6,14,377,364,52,0,3,2
2470.0,8017,9383,6,14,377,364,52,0,3,2
2471.0,8020,9383,6,14,377,364,53,0,3,2
2472.0,8023,9385,6,14,377,364,53,0,3,2
2473.0,8026,9385,6,14,378,364,53,0,3,2
2474.0,8029,9393,6,14,378,364,53,0,3,2
2475.0,8032,9393,6,14,378,364,53,0,3,2
2476.0,8035,9393,6,14,378,364,53,0,3,2
2477.0,8038,9393,6,14,378,364,53,0,3,2
2478.0,8041,9393,6,14,378,364,53,0,3,2
2479.0,8044,9393,6,14,378,364,53,0,3,2
2480.0,8047,9393,6,14,379,364,53,0,3,2
2481.0,8050,9401,6,14,379,364,53,0,3,2
2482.0,8053,9401,6,14,380,364,53,0,3,2
2483.0,8056,9409,6,14,380,364,53,0,3,2
2484.0,8059,9409,6,14,381,364,53,0,3,2
2485.0,8062,9417,6,14,381,365,53,0,3,2
2486.0,8065,9420,6,14,381,365,53,0,3,2
2487.0,8068,9420,6,14,381,366,53,0,3,2
2488.0,8071,9423,6,14,382,366,53,0,3,2
2489.0,8074,9431,6,14,382,367,53,0,3,2
2490.0,8077,9434,6,14,382,367,53,0,3,2
2491.0,8080,9434,6,14,382,368,53,0,3,2
2492.0,8083,9437,6,14,383,368,53,0,3,2
2493.0,8086,9445,6,14,383,368,53,0,3,2
2494.0,8089,9445,6,14,384,368,53,0,3,2
2495.0,8092,9453,6,14,384,368,53,0,3,2
2496.0,8095,9453,6,14,384,368,53,0,3,2
2497.0,8098,9453,6,14,384,368,53,0,3,2
2498.0,8101,9453,6,14,384,368,53,0,3,2
2499.0,8104,9453,6,14,385,368,53,0,3,2
2500.0,8107,9461,6,14,385,368,53,0,3,2
2501.0,8110,9461,6,14,385,368,53,0,3,2
2502.0,8113,9461,6,14,385,368,53,0,3,2
2503.0,8116,9461,6,14,386,368,53,0,3,2
2504.0,8119,9469,6,14,386,368,53,0,3,2
2505.0,8122,9469,6,14,386,368,53,0,3,2
2506.0,8125,9469,6,14,386,368,53,0,3,2
2507.0,8128,9469,6,14,386,368,53,0,3,2
2508.0,8131,9469,6,14,386,368,53,0,3,2
2509.0,8134,9469,6,14,386,369,53,0,3,2
2510.0,8137,9472,6,14,386,369,53,0,3,2
2511.0,8140,9472,6,14,386,369,54,0,3,2
2512.0,8143,9474,6,14,386,369,54,0,3,2
2513.0,8146,9474,6,14,386,370,54,0,3,2
2514.0,8149,9477,6,14,386,371,54,0,3,2
2515.0,8152,9480,6,14,386,371,54,0,3,2
2516.0,8155,9480,6,14,387,371,54,0,3,2
2517.0,8158,9488,6,14,387,371,54,0,3,2
2518.0,8161,9488,6,14,387,371,54,0,3,2
2519.0,8164,9488,6,14,387,371,54,0,3,2
2520.0,8167,9488,6,14,388,371,54,0,3,2
2521.0,8170,9496,6,14,388,371,54,0,3,2
2522.0,8173,9496,6,14,388,372,54,0,3,2
2523.0,8176,9499,6,14,388,373,54,0,3,2
2524.0,8179,9502,6,14,388,373,54,0,3,2
2525.0,8182,9502,6,14,388,373,54,0,3,2
2526.0,8185,9502,6,14,389,373,54,0,3,2
2527.0,8188,9510,6,14,389,373,54,0,3,2
2528.0,8191,9510,6,14,389,373,54,0,3,2
2529.0,8194,9510,6,14,389,373,54,0,3,2
2530.0,8197,9510,6,14,389,373,54,0,3,2
2531.0,8200,9510,6,14,390,373,54,0,3,2
2532.0,8203,9518,6,14,390,373,54,0,3,2
2533.0,8206,9518,6,14,390,373,54,0,3,2
2534.0,8209,9518,6,14,390,373,54,0,3,2
2535.0,8212,9518,6,14,390,373,54,0,3,2
2536.0,8213,9518,6,14,390,373,54,0,3,2
2537.0,8214,9518,7,14,390,373,54,0,3,2
2538.0,8233,9633,7,14,390,373,54,0,3,2
2539.0,8236,9633,7,14,390,373,54,0,3,2
2540.0,8239,9633,7,14,390,374,54,0,3,2
2541.0,8242,9636,7,14,390,374,54,0,3,2
2542.0,8245,9636,7,14,390,374,54,0,3,2
2543.0,8248,9636,7,14,390,374,54,0,3,2
2544.0,8251,9636,7,14,391,374,54,0,3,2
2545.0,8254,9644,7,14,391,374,54,0,3,2
2546.0,8257,9644,7,14,391,374,54,0,3,2
2547.0,8260,9644,7,14,391,374,54,0,3,2
2548.0,8263,9644,7,14,391,374,54,0,3,2
2549.0,8266,9644,7,14,391,374,54,0,3,2
2550.0,8269,9644,7,14,391,374,54,0,3,2
2551.0,8272,9644,7,14,391,375,54,0,3,2
2552.0,8275,9647,7,14,391,375,54,0,3,2
2553.0,8278,9647,7,14,391,375,54,0,3,2
2554.0,8281,9647,7,14,391,375,54,0,3,2
2555.0,8284,9647,7,14,391,375,54,0,3,2
2556.0,8287,9647,7,14,391,375,54,0,3,2
2557.0,8290,9647,7,14,391,375,54,0,3,2
2558.0,8293,9647,7,14,392,375,54,0,3,2
2559.0,8296,9655,7,14,392,375,54,0,3,2
2560.0,8299,9655,7,14,392,375,54,0,3,2
2561.0,8302,9655,7,14,393,375,54,0,3,2
2562.0,8305,9663,7,14,394,375,54,0,3,2
2563.0,8308,9671,7,14,394,375,54,0,3,2
2564.0,8311,9671,7,14,394,375,54,0,3,2
2565.0,8314,9671,7,14,394,375,54,0,3,2
2566.0,8317,9671,7,14,394,375,54,0,3,2
2567.0,8320,9671,7,14,395,375,54,0,3,2
2568.0,8323,9679,7,14,395,375,54,0,3,2
2569.0,8326,9679,7,14,395,375,54,0,3,2
2570.0,8329,9679,7,14,395,375,54,0,3,2
2571.0,8332,9679,7,14,396,375,54,0,3,2
2572.0,8335,9687,7,14,396,375,54,0,3,2
2573.0,8338,9687,7,14,396,375,54,0,3,2
2574.0,8341,9687,7,14,396,375,54,0,3,2
2575.0,8344,9687,7,14,396,375,54,0,3,2
2576.0,8347,9687,7,14,396,375,54,0,3,2
2577.0,8350,9687,7,14,396,375,54,0,3,2
2578.0,8353,9687,7,14,396,375,54,0,3,2
2579.0,8356,9687,7,14,396,375,54,0,3,2
2580.0,8359,9687,7,14,396,375,54,0,3,2
2581.0,8362,9687,7,14,396,375,54,0,3,2
2582.0,8365,9687,7,14,396,376,54,0,3,2
2583.0,8368,9690,7,14,396,376,54,0,3,2
2584.0,8371,9690,7,14,396,376,54,0,3,2
2585.0,8374,9690,7,14,396,377,54,0,3,2
2586.0,8377,9693,7,14,396,377,54,0,3,2
2587.0,8380,9693,7,14,396,377,54,0,3,2
2588.0,8383,9693,7,14,397,377,54,0,3,2
2589.0,8386,9701,7,14,397,377,54,0,3,2
2590.0,8389,9701,7,14,397,378,54,0,3,2
2591.0,8392,9704,7,14,397,378,54,0,3,2
2592.0,8395,9704,7,14,397,378,54,0,3,2
2593.0,8398,9704,7,14,397,378,54,0,3,2
2594.0,8401,9704,7,14,397,378,54,0,3,2
2595.0,8404,9704,7,14,397,378,54,0,3,2
2596.0,8407,9704,7,14,398,378,54,0,3,2
2597.0,8410,9712,7,14,398,378,54,0,3,2
2598.0,8413,9712,7,14,398,378,54,0,3,2
2599.0,8416,9712,7,14,398,378,54,0,3,2
2600.0,8419,9712,7,14,398,378,54,0,3,2
2601.0,8422,9712,7,14,398,378,54,0,3,2
2602.0,8425,9712,7,14,398,378,54,0,3,2
2603.0,8428,9712,7,14,398,378,54,0,3,2
2604.0,8431,9712,7,14,398,378,54,0,3,2
2605.0,8434,9712,7,14,398,378,54,0,3,2
2606.0,8437,9712,7,14,398,379,54,0,3,2
2607.0,8440,9715,7,14,398,379,54,0,3,2
2608.0,8443,9715,7,14,398,379,54,0,3,2
2609.0,8446,9715,7,14,398,379,54,0,3,2
2610.0,8447,9715,7,14,398,379,55,0,3,2
2611.0,8449,9717,7,14,398,379,55,0,3,2
2612.0,8451,9717,7,14,398,379,55,0,3,2
2613.0,8452,9717,7,15,398,379,55,0,3,2
2614.0,8497,10011,7,15,398,379,55,0,3,2
2615.0,8500,10011,7,15,398,379,55,0,3,2
2616.0,8503,10011,7,15,398,379,55,0,3,2
2617.0,8506,10011,7,15,398,379,55,0,3,2
2618.0,8509,10011,7,15,398,380,55,0,3,2
2619.0,8512,10014,7,15,398,380,55,0,3,2
2620.0,8515,10014,7,15,399,380,55,0,3,2
2621.0,8518,10022,7,15,400,380,55,0,3,2
2622.0,8521,10030,7,15,401,380,55,0,3,2
2623.0,8524,10038,7,15,401,380,55,0,3,2
2624.0,8527,10038,7,15,401,380,55,0,3,2
2625.0,8530,10038,7,15,401,380,55,0,3,2
2626.0,8533,10038,7,15,401,380,55,0,3,2
2627.0,8536,10038,7,15,401,380,55,0,3,2
2628.0,8539,10038,7,15,401,380,55,0,3,2
2629.0,8542,10038,7,15,401,380,55,0,3,2
2630.0,8545,10038,7,15,401,380,55,0,3,2
2631.0,8548,10038,7,15,401,380,55,0,3,2
2632.0,8551,10038,7,15,401,380,55,0,3,2
2633.0,8554,10038,7,15,402,380,55,0,3,2
2634.0,8557,10046,7,15,402,381,55,0,3,2
2635.0,8560,10049,7,15,402,382,55,0,3,2
2636.0,8563,10052,7,15,402,382,55,0,3,2
2637.0,8566,10052,7,15,402,382,55,0,3,2
2638.0,8569,10052,7,15,402,382,55,0,3,2
2639.0,8572,10052,7,15,402,382,55,0,3,2
2640.0,8575,10052,7,15,402,382,55,0,3,2
2641.0,8578,10052,7,15,402,383,55,0,3,2
2642.0,8581,10055,7,15,402,383,55,0,3,2
2643.0,8584,10055,7,15,402,383,55,0,3,2
2644.0,8587,10055,7,15,403,383,55,0,3,2
2645.0,8590,10063,7,15,403,383,55,0,3,2
2646.0,8593,10063,7,15,403,383,55,0,3,2
2647.0,8596,10063,7,15,404,383,55,0,3,2
2648.0,8599,10071,7,15,404,384,55,0,3,2
2649.0,8602,10074,7,15,405,384,55,0,3,2
2650.0,8605,10082,7,15,405,385,55,0,3,2
2651.0,8608,10085,7,15,405,385,55,0,3,2
2652.0,8611,10085,7,15,406,385,55,0,3,2
2653.0,8614,10093,7,15,406,385,55,0,3,2
2654.0,8617,10093,7,15,406,385,55,0,3,2
2655.0,8620,10093,7,15,406,385,55,0,3,2
2656.0,8623,10093,7,15,406,386,55,0,3,2
2657.0,8626,10096,7,15,406,386,55,0,3,2
2658.0,8629,10096,7,15,406,386,55,0,3,2
2659.0,8632,10096,7,15,406,386,55,0,3,2
2660.0,8635,10096,7,15,407,386,55,0,3,2
2661.0,8638,10104,7,15,408,386,55,0,3,2
2662.0,8641,10112,7,15,408,386,55,0,3,2
2663.0,8644,10112,7,15,409,386,55,0,3,2
2664.0,8647,10120,7,15,409,386,55,0,3,2
2665.0,8650,10120,7,15,410,386,55,0,3,2
