No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
2290.0,7194,6645,10,5,378,296,42,0,2,2
2291.0,7197,6645,10,5,378,296,42,0,2,2
2292.0,7200,6645,10,5,378,296,42,0,2,2
2293.0,7203,6645,10,5,378,296,42,0,2,2
2294.0,7206,6645,10,5,378,296,42,0,2,2
2295.0,7209,6645,10,5,379,296,42,0,2,2
2296.0,7212,6653,10,5,379,296,43,0,2,2
2297.0,7215,6655,10,5,379,296,43,0,2,2
2298.0,7218,6655,10,5,379,296,43,0,2,2
2299.0,7221,6655,10,5,379,297,43,0,2,2
2300.0,7224,6658,10,5,379,297,43,0,2,2
2301.0,7227,6658,10,5,380,297,43,0,2,2
2302.0,7230,6666,10,5,380,297,43,0,2,2
2303.0,7233,6666,10,5,380,297,43,0,2,2
2304.0,7236,6666,10,5,380,297,43,0,2,2
2305.0,7239,6666,10,5,380,297,43,0,2,2
2306.0,7242,6666,10,5,381,297,43,0,2,2
2307.0,7245,6674,10,5,381,297,43,0,2,2
2308.0,7248,6674,10,5,381,297,43,0,2,2
2309.0,7251,6674,10,5,381,297,43,0,2,2
2310.0,7254,6674,10,5,381,297,43,0,2,2
2311.0,7257,6674,10,5,381,297,43,0,2,2
2312.0,7260,6674,10,5,381,298,43,0,2,2
2313.0,7263,6677,10,5,382,298,43,0,2,2
2314.0,7266,6685,10,5,382,299,43,0,2,2
2315.0,7269,6688,10,5,382,300,43,0,2,2
2316.0,7272,6691,10,5,382,300,43,0,2,2
2317.0,7275,6691,10,5,382,300,43,0,2,2
2318.0,7278,6691,10,5,382,300,43,0,2,2
2319.0,7281,6691,10,5,382,300,43,0,2,2
2320.0,7284,6691,10,5,382,300,43,0,2,2
2321.0,7287,6691,10,5,382,300,43,0,2,2
2322.0,7290,6691,10,5,382,300,43,0,2,2
2323.0,7293,6691,10,5,382,301,43,0,2,2
2324.0,7296,6694,10,5,382,301,43,0,2,2
2325.0,7299,6694,10,5,383,301,43,0,2,2
2326.0,7302,6702,10,5,383,301,43,0,2,2
2327.0,7305,6702,10,5,383,301,43,0,2,2
2328.0,7308,6702,10,5,383,301,43,0,2,2
2329.0,7311,6702,10,5,384,301,43,0,2,2
2330.0,7314,6710,10,5,384,301,43,0,2,2
2331.0,7317,6710,10,5,384,302,43,0,2,2
2332.0,7320,6713,10,5,384,302,44,0,2,2
2333.0,7323,6715,10,5,384,302,44,0,2,2
2334.0,7326,6715,10,5,384,302,44,0,2,2
2335.0,7329,6715,10,5,384,302,44,0,2,2
2336.0,7332,6715,10,5,384,302,44,0,2,2
2337.0,7335,6715,10,5,384,303,44,0,2,2
2338.0,7338,6718,10,5,384,303,44,0,2,2
2339.0,7341,6718,10,5,384,303,44,0,2,2
2340.0,7344,6718,10,5,384,303,44,0,2,2
2341.0,7347,6718,10,5,384,304,44,0,2,2
2342.0,7350,6721,10,5,384,304,44,0,2,2
2343.0,7353,6721,10,5,384,304,44,0,2,2
2344.0,7356,6721,10,5,385,304,44,0,2,2
2345.0,7359,6729,10,5,385,304,44,0,2,2
2346.0,7362,6729,10,5,385,304,44,0,2,2
2347.0,7365,6729,10,5,386,304,44,0,2,2
2348.0,7368,6737,10,5,386,304,44,0,2,2
2349.0,7371,6737,10,5,386,304,44,0,2,2
2350.0,7374,6737,10,5,386,304,44,0,2,2
2351.0,7377,6737,10,5,386,304,44,0,2,2
2352.0,7380,6737,10,5,386,305,44,0,2,2
2353.0,7383,6740,10,5,386,305,44,0,2,2
2354.0,7386,6740,10,5,386,305,44,0,2,2
2355.0,7389,6740,10,5,386,305,44,0,2,2
2356.0,7392,6740,10,5,386,305,44,0,2,2
2357.0,7395,6740,10,5,387,305,44,0,2,2
2358.0,7398,6748,10,5,387,305,44,0,2,2
2359.0,7401,6748,10,5,387,305,44,0,2,2
2360.0,7404,6748,10,5,387,305,44,0,2,2
2361.0,7407,6748,10,5,387,305,44,0,2,2
2362.0,7410,6748,10,5,387,305,44,0,2,2
2363.0,7413,6748,10,5,387,306,44,0,2,2
2364.0,7416,6751,10,5,388,306,44,0,2,2
2365.0,7419,6759,10,5,388,306,44,0,2,2
2366.0,7422,6759,10,5,388,306,44,0,2,2
2367.0,7425,6759,10,5,388,306,44,0,2,2
2368.0,7428,6759,10,5,388,306,45,0,2,2
2369.0,7431,6761,10,5,388,306,45,0,2,2
2370.0,7434,6761,10,5,389,306,45,0,2,2
2371.0,7437,6769,10,5,389,306,45,0,2,2
2372.0,7440,6769,10,5,389,306,45,0,2,2
2373.0,7443,6769,10,5,389,306,45,0,2,2
2374.0,7446,6769,10,5,390,306,45,0,2,2
2375.0,7449,6777,10,5,390,306,45,0,2,2
2376.0,7452,6777,10,5,390,307,45,0,2,2
2377.0,7455,6780,10,5,390,307,45,0,2,2
2378.0,7458,6780,10,5,390,307,46,0,2,2
2379.0,7461,6782,10,5,390,307,46,0,2,2
2380.0,7462,6782,10,6,390,307,46,0,2,2
2381.0,7507,7076,10,6,390,307,46,0,2,2
2382.0,7510,7076,10,6,391,307,46,0,2,2
2383.0,7513,7084,10,6,392,307,46,0,2,2
2384.0,7516,7092,10,6,392,307,46,0,2,2
2385.0,7519,7092,10,6,393,307,46,0,2,2
2386.0,7522,7100,10,6,393,307,46,0,2,2
2387.0,7525,7100,10,6,393,307,46,0,2,2
2388.0,7528,7100,10,6,394,307,46,0,2,2
2389.0,7531,7108,10,6,394,308,46,0,2,2
2390.0,7534,7111,10,6,394,309,46,0,2,2
2391.0,7537,7114,10,6,394,309,46,0,2,2
2392.0,7540,7114,10,6,395,309,46,0,2,2
2393.0,7543,7122,10,6,396,309,46,0,2,2
2394.0,7546,7130,10,6,397,309,46,0,2,2
2395.0,7549,7138,10,6,398,309,46,0,2,2
2396.0,7552,7146,10,6,398,309,46,0,2,2
2397.0,7555,7146,10,6,398,309,46,0,2,2
2398.0,7558,7146,10,6,398,309,46,0,2,2
2399.0,7561,7146,10,6,398,309,46,0,2,2
2400.0,7564,7146,10,6,398,309,46,0,2,2
2401.0,7567,7146,10,6,399,309,46,0,2,2
2402.0,7570,7154,10,6,399,309,47,0,2,2
2403.0,7573,7156,10,6,399,310,47,0,2,2
2404.0,7576,7159,10,6,399,310,47,0,2,2
2405.0,7579,7159,10,6,400,310,47,0,2,2
2406.0,7582,7167,10,6,400,310,47,0,2,2
2407.0,7585,7167,10,6,400,310,47,0,2,2
2408.0,7588,7167,10,6,400,310,47,0,2,2
2409.0,7591,7167,10,6,400,310,47,0,2,2
2410.0,7594,7167,10,6,400,310,47,0,2,2
2411.0,7597,7167,10,6,400,311,47,0,2,2
2412.0,7600,7170,10,6,400,311,47,0,2,2
2413.0,7603,7170,10,6,400,311,47,0,2,2
2414.0,7606,7170,10,6,400,312,47,0,2,2
2415.0,7609,7173,10,6,400,313,47,0,2,2
2416.0,7612,7176,10,6,401,313,47,0,2,2
2417.0,7615,7184,10,6,401,313,47,0,2,2
2418.0,7618,7184,10,6,401,313,47,0,2,2
2419.0,7621,7184,10,6,402,313,47,0,2,2
2420.0,7624,7192,10,6,402,314,47,0,2,2
2421.0,7627,7195,10,6,402,314,47,0,2,2
2422.0,7630,7195,10,6,402,314,47,0,2,2
2423.0,7633,7195,10,6,402,314,47,0,2,2
2424.0,7636,7195,10,6,402,314,47,0,2,2
2425.0,7639,7195,10,6,403,314,47,0,2,2
2426.0,7642,7203,10,6,404,314,47,0,2,2
2427.0,7645,7211,10,6,404,314,47,0,2,2
2428.0,7648,7211,10,6,404,314,47,0,2,2
2429.0,7651,7211,10,6,404,314,47,0,2,2
2430.0,7654,7211,10,6,404,314,47,0,2,2
2431.0,7657,7211,10,6,404,314,47,0,2,2
2432.0,7660,7211,10,6,404,314,47,0,2,2
2433.0,7663,7211,10,6,405,314,47,0,2,2
2434.0,7666,7219,10,6,405,315,47,0,2,2
2435.0,7669,7222,10,6,405,315,47,0,2,2
2436.0,7672,7222,10,6,405,316,47,0,2,2
2437.0,7675,7225,10,6,406,316,47,0,2,2
2438.0,7678,7233,10,6,406,316,47,0,2,2
2439.0,7681,7233,10,6,406,316,47,0,2,2
2440.0,7684,7233,10,6,406,316,47,0,2,2
2441.0,7687,7233,10,6,406,317,47,0,2,2
2442.0,7690,7236,10,6,406,317,47,0,2,2
2443.0,7693,7236,10,6,406,317,47,0,2,2
2444.0,7696,7236,10,6,407,317,47,0,2,2
2445.0,7699,7244,10,6,407,317,47,0,2,2
2446.0,7702,7244,10,6,407,317,47,0,2,2
2447.0,7705,7244,10,6,407,317,47,0,2,2
2448.0,7708,7244,10,6,407,318,47,0,2,2
2449.0,7711,7247,10,6,407,318,47,0,2,2
2450.0,7714,7247,10,6,407,318,47,0,2,2
2451.0,7717,7247,10,6,408,318,47,0,2,2
2452.0,7720,7255,10,6,409,318,47,0,2,2
2453.0,7723,7263,10,6,409,318,47,0,2,2
2454.0,7726,7263,10,6,409,318,47,0,2,2
2455.0,7729,7263,10,6,409,319,47,0,2,2
2456.0,7732,7266,10,6,410,319,47,0,2,2
2457.0,7735,7274,10,6,410,319,47,0,2,2
2458.0,7736,7274,10,7,410,319,47,0,2,2
2459.0,7781,7568,10,7,410,320,47,0,2,2
2460.0,7784,7571,10,7,410,320,47,0,2,2
2461.0,7787,7571,10,7,410,320,47,0,2,2
2462.0,7790,7571,10,7,410,320,47,0,2,2
2463.0,7793,7571,10,7,411,320,47,0,2,2
2464.0,7796,7579,10,7,411,321,47,0,2,2
2465.0,7799,7582,10,7,411,321,47,0,2,2
2466.0,7802,7582,10,7,411,321,47,0,2,2
2467.0,7805,7582,10,7,411,321,47,0,2,2
2468.0,7808,7582,10,7,412,321,47,0,2,2
2469.0,7811,7590,10,7,412,321,47,0,2,2
2470.0,7814,7590,10,7,412,321,47,0,2,2
2471.0,7817,7590,10,7,412,321,47,0,2,2
2472.0,7820,7590,10,7,412,322,47,0,2,2
2473.0,7823,7593,10,7,413,322,47,0,2,2
2474.0,7826,7601,10,7,414,322,47,0,2,2
2475.0,7829,7609,10,7,414,322,47,0,2,2
2476.0,7832,7609,10,7,414,323,47,0,2,2
2477.0,7835,7612,10,7,414,323,47,0,2,2
2478.0,7838,7612,10,7,415,323,47,0,2,2
2479.0,7841,7620,10,7,415,323,47,0,2,2
2480.0,7844,7620,10,7,415,323,47,0,2,2
2481.0,7847,7620,10,7,416,323,47,0,2,2
2482.0,7850,7628,10,7,416,323,47,0,2,2
2483.0,7853,7628,10,7,417,323,47,0,2,2
2484.0,7856,7636,10,7,417,323,47,0,2,2
2485.0,7859,7636,10,7,417,324,47,0,2,2
2486.0,7862,7639,10,7,417,325,47,0,2,2
2487.0,7865,7642,10,7,417,325,47,0,2,2
2488.0,7868,7642,10,7,418,325,47,0,2,2
2489.0,7871,7650,10,7,418,325,47,0,2,2
2490.0,7874,7650,10,7,419,325,47,0,2,2
2491.0,7877,7658,10,7,419,325,47,0,2,2
2492.0,7880,7658,10,7,420,325,47,0,2,2
2493.0,7883,7666,10,7,420,326,47,0,2,2
2494.0,7886,7669,10,7,421,326,47,0,2,2
2495.0,7889,7677,10,7,422,326,47,0,2,2
2496.0,7892,7685,10,7,422,326,47,0,2,2
2497.0,7895,7685,10,7,423,326,47,0,2,2
2498.0,7898,7693,10,7,423,326,47,0,2,2
2499.0,7901,7693,10,7,423,326,47,0,2,2
2500.0,7904,7693,10,7,423,326,47,0,2,2
2501.0,7907,7693,10,7,423,326,47,0,2,2
2502.0,7910,7693,10,7,423,326,47,0,2,2
2503.0,7913,7693,10,7,424,326,47,0,2,2
2504.0,7916,7701,10,7,424,326,47,0,2,2
2505.0,7919,7701,10,7,424,326,47,0,2,2
2506.0,7922,7701,10,7,424,326,47,0,2,2
2507.0,7925,7701,10,7,424,326,47,0,2,2
2508.0,7928,7701,10,7,424,326,47,0,2,2
2509.0,7931,7701,10,7,424,326,47,0,2,2
2510.0,7934,7701,10,7,424,326,47,0,2,2
2511.0,7937,7701,10,7,425,326,47,0,2,2
2512.0,7940,7709,10,7,425,326,47,0,2,2
2513.0,7943,7709,10,7,425,326,47,0,2,2
2514.0,7946,7709,10,7,426,326,47,0,2,2
2515.0,7949,7717,10,7,427,326,47,0,2,2
2516.0,7952,7725,10,7,428,326,47,0,2,2
2517.0,7955,7733,10,7,428,326,47,0,2,2
2518.0,7958,7733,10,7,428,326,47,0,2,2
2519.0,7961,7733,10,7,428,326,47,0,2,2
2520.0,7962,7733,10,8,428,326,47,0,2,2
2521.0,8007,8030,10,8,429,326,47,0,2,2
2522.0,8010,8038,10,8,429,326,47,0,2,2
2523.0,8013,8038,10,8,429,326,47,0,2,2
2524.0,8016,8038,10,8,429,326,47,0,2,2
2525.0,8019,8038,10,8,429,326,47,0,2,2
2526.0,8022,8038,10,8,429,326,47,0,2,2
2527.0,8025,8038,10,8,430,326,47,0,2,2
2528.0,8028,8046,10,8,430,326,47,0,2,2
2529.0,8031,8046,10,8,430,326,47,0,2,2
2530.0,8034,8046,10,8,430,326,47,0,2,2
2531.0,8037,8046,10,8,430,326,47,0,2,2
2532.0,8040,8046,10,8,430,326,47,0,2,2
2533.0,8043,8046,10,8,431,326,47,0,2,2
2534.0,8046,8054,10,8,432,326,47,0,2,2
2535.0,8049,8062,10,8,432,326,47,0,2,2
2536.0,8052,8062,10,8,432,326,47,0,2,2
2537.0,8055,8062,10,8,432,326,47,0,2,2
2538.0,8058,8062,10,8,433,326,47,0,2,2
2539.0,8061,8070,10,8,433,326,47,0,2,2
2540.0,8064,8070,10,8,433,326,47,0,2,2
2541.0,8067,8070,10,8,433,327,47,0,2,2
2542.0,8070,8073,10,8,434,327,47,0,2,2
2543.0,8073,8081,10,8,434,327,47,0,2,2
2544.0,8076,8081,10,8,434,327,47,0,2,2
2545.0,8079,8081,10,8,434,328,47,0,2,2
2546.0,8082,8084,10,8,434,328,47,0,2,2
2547.0,8085,8084,10,8,434,328,47,0,2,2
2548.0,8088,8084,10,8,434,328,47,0,2,2
2549.0,8091,8084,10,8,434,329,47,0,2,2
2550.0,8094,8087,10,8,434,329,47,0,2,2
2551.0,8097,8087,10,8,434,329,47,0,2,2
2552.0,8100,8087,10,8,434,330,47,0,2,2
2553.0,8103,8090,10,8,434,330,47,0,2,2
2554.0,8106,8090,10,8,434,330,47,0,2,2
2555.0,8109,8090,10,8,434,330,47,0,2,2
2556.0,8112,8090,10,8,434,330,47,0,2,2
2557.0,8115,8090,10,8,434,330,47,0,2,2
2558.0,8118,8090,10,8,434,330,47,0,2,2
2559.0,8121,8090,10,8,434,331,47,0,2,2
2560.0,8124,8093,10,8,434,331,47,0,2,2
2561.0,8127,8093,10,8,434,331,47,0,2,2
2562.0,8130,8093,10,8,434,331,47,0,2,2
2563.0,8133,8093,10,8,434,331,47,0,2,2
2564.0,8136,8093,10,8,435,331,47,0,2,2
2565.0,8139,8101,10,8,435,331,47,0,2,2
2566.0,8142,8101,10,8,435,331,47,0,2,2
2567.0,8145,8101,10,8,435,331,47,0,2,2
2568.0,8148,8101,10,8,435,331,47,0,2,2
2569.0,8151,8101,10,8,435,331,47,0,2,2
2570.0,8154,8101,10,8,435,331,47,0,2,2
2571.0,8157,8101,10,8,435,331,47,0,2,2
2572.0,8160,8101,10,8,435,331,47,0,2,2
2573.0,8163,8101,10,8,436,331,47,0,2,2
2574.0,8166,8109,10,8,436,331,47,0,2,2
2575.0,8169,8109,10,8,436,332,47,0,2,2
2576.0,8172,8112,10,8,436,332,47,0,2,2
2577.0,8175,8112,10,8,436,332,47,0,2,2
2578.0,8178,8112,10,8,436,332,47,0,2,2
2579.0,8181,8112,10,8,436,332,47,0,2,2
2580.0,8184,8112,10,8,436,332,47,0,2,2
2581.0,8187,8112,10,8,437,332,47,0,2,2
2582.0,8190,8120,10,8,437,332,47,0,2,2
2583.0,8193,8120,10,8,437,333,47,0,2,2
2584.0,8196,8123,10,8,437,333,47,0,2,2
2585.0,8199,8123,10,8,437,333,47,0,2,2
2586.0,8202,8123,10,8,437,333,47,0,2,2
2587.0,8205,8123,10,8,437,333,47,0,2,2
2588.0,8208,8123,10,8,437,333,47,0,2,2
2589.0,8211,8123,10,8,438,333,47,0,2,2
2590.0,8214,8131,10,8,438,334,47,0,2,2
2591.0,8217,8134,10,8,439,334,47,0,2,2
2592.0,8220,8142,10,8,439,334,47,0,2,2
2593.0,8223,8142,10,8,439,334,47,0,2,2
2594.0,8226,8142,10,8,439,334,47,0,2,2
2595.0,8229,8142,10,8,439,335,47,0,2,2
2596.0,8232,8145,10,8,439,335,47,0,2,2
2597.0,8235,8145,10,8,440,335,47,0,2,2
2598.0,8238,8153,10,8,440,336,47,0,2,2
2599.0,8241,8156,10,8,440,336,47,0,2,2
2600.0,8244,8156,10,8,440,336,47,0,2,2
2601.0,8247,8156,10,8,440,336,47,0,2,2
2602.0,8250,8156,10,8,441,336,47,0,2,2
2603.0,8253,8164,10,8,442,336,47,0,2,2
2604.0,8256,8172,10,8,442,336,47,0,2,2
2605.0,8259,8172,10,8,443,336,47,0,2,2
2606.0,8262,8180,10,8,443,336,47,0,3,2
2607.0,8263,8181,10,8,443,336,47,0,3,2
2608.0,8264,8181,10,9,443,336,47,0,3,2
2609.0,8309,8478,10,9,443,336,47,0,3,2
2610.0,8312,8478,10,9,443,336,47,0,3,2
2611.0,8315,8478,10,9,443,337,47,0,3,2
2612.0,8318,8481,10,9,443,337,47,0,3,2
2613.0,8321,8481,10,9,443,337,47,0,3,2
2614.0,8324,8481,10,9,443,338,47,0,3,2
2615.0,8327,8484,10,9,443,339,47,0,3,2
2616.0,8330,8487,10,9,443,339,47,0,3,2
2617.0,8333,8487,10,9,443,339,48,0,3,2
2618.0,8336,8489,10,9,443,339,48,0,3,2
2619.0,8339,8489,10,9,443,339,48,0,3,2
2620.0,8342,8489,10,9,443,340,48,0,3,2
2621.0,8345,8492,10,9,443,340,48,0,3,2
2622.0,8348,8492,10,9,443,341,48,0,3,2
2623.0,8351,8495,10,9,443,341,48,0,3,2
2624.0,8354,8495,10,9,444,341,48,0,3,2
2625.0,8357,8503,10,9,444,341,48,0,3,2
2626.0,8360,8503,10,9,444,341,48,0,3,2
2627.0,8363,8503,10,9,444,341,48,0,3,2
2628.0,8366,8503,10,9,445,341,48,0,3,2
2629.0,8369,8511,10,9,446,341,48,0,3,2
2630.0,8372,8519,10,9,446,341,48,0,3,2
2631.0,8375,8519,10,9,447,341,48,0,3,2
2632.0,8378,8527,10,9,447,341,48,0,3,2
2633.0,8381,8527,10,9,447,341,48,0,3,2
2634.0,8384,8527,10,9,447,341,48,0,3,2
2635.0,8387,8527,10,9,447,342,48,0,3,2
2636.0,8390,8530,10,9,447,342,48,0,3,2
2637.0,8393,8530,10,9,447,342,48,0,3,2
2638.0,8396,8530,10,9,447,342,48,0,3,2
2639.0,8399,8530,10,9,447,342,48,0,3,2
2640.0,8402,8530,10,9,448,342,48,0,3,2
2641.0,8405,8538,10,9,448,342,48,0,3,2
2642.0,8408,8538,10,9,448,342,48,0,3,2
2643.0,8411,8538,10,9,449,342,48,0,3,2
2644.0,8414,8546,10,9,449,343,48,0,3,2
2645.0,8417,8549,10,9,449,343,48,0,3,2
2646.0,8420,8549,10,9,449,344,48,0,3,2
2647.0,8423,8552,10,9,449,344,48,0,3,2
2648.0,8426,8552,10,9,449,344,48,0,3,2
2649.0,8429,8552,10,9,450,344,48,0,3,2
2650.0,8432,8560,10,9,450,345,48,0,3,2
2651.0,8435,8563,10,9,450,345,48,0,3,2
2652.0,8438,8563,10,9,450,345,48,0,3,2
2653.0,8441,8563,10,9,450,345,48,0,3,2
2654.0,8444,8563,10,9,450,345,48,0,3,2
2655.0,8447,8563,10,9,450,345,48,0,3,2
2656.0,8450,8563,10,9,450,345,48,0,3,2
2657.0,8453,8563,10,9,450,345,48,0,3,2
2658.0,8456,8563,10,9,450,345,48,0,3,2
2659.0,8459,8563,10,9,450,345,48,0,3,2
2660.0,8462,8563,10,9,450,345,48,0,3,2
2661.0,8465,8563,10,9,451,345,48,0,3,2
2662.0,8468,8571,10,9,451,345,48,0,3,2
2663.0,8471,8571,10,9,451,345,48,0,3,2
2664.0,8474,8571,10,9,451,345,48,0,3,2
2665.0,8477,8571,10,9,452,345,48,0,3,2
2666.0,8480,8579,10,9,452,345,48,0,3,2
2667.0,8483,8579,10,9,452,345,48,0,3,2
2668.0,8486,8579,10,9,452,345,48,0,3,2
2669.0,8489,8579,10,9,452,345,48,0,3,2
2670.0,8492,8579,10,9,453,345,48,0,3,2
2671.0,8495,8587,10,9,453,345,48,0,3,2
2672.0,8498,8587,10,9,453,346,48,0,3,2
2673.0,8501,8590,10,9,453,346,48,0,3,2
2674.0,8504,8590,10,9,453,346,48,0,3,2
2675.0,8507,8590,10,9,453,346,48,0,3,2
2676.0,8510,8590,10,9,454,346,48,0,3,2
2677.0,8513,8598,10,9,454,346,48,0,3,2
2678.0,8516,8598,10,9,454,347,48,0,3,2
2679.0,8519,8601,10,9,455,347,48,0,3,2
2680.0,8522,8609,10,9,455,347,48,0,3,2
2681.0,8525,8609,10,9,455,348,48,0,3,2
2682.0,8528,8612,10,9,455,348,48,0,3,2
2683.0,8531,8612,10,9,455,348,48,0,3,2
2684.0,8534,8612,10,9,455,348,48,0,3,2
2685.0,8537,8612,10,9,455,348,48,0,3,2
2686.0,8540,8612,10,9,455,348,48,0,3,2
2687.0,8543,8612,10,9,455,348,48,0,3,2
2688.0,8546,8612,10,9,455,348,48,0,3,2
2689.0,8549,8612,10,9,456,348,48,0,3,2
2690.0,8552,8620,10,9,456,348,48,0,3,2
2691.0,8555,8620,10,9,456,349,48,0,3,2
2692.0,8558,8623,10,9,456,350,48,0,3,2
2693.0,8561,8626,10,9,456,350,48,0,3,2
2694.0,8564,8626,10,9,457,350,48,0,3,2
2695.0,8567,8634,10,9,457,351,48,0,3,2
2696.0,8570,8637,10,9,457,351,48,0,3,2
2697.0,8573,8637,10,9,457,351,48,0,3,2
2698.0,8576,8637,10,9,457,351,48,0,3,2
2699.0,8579,8637,10,9,457,351,48,0,3,2
2700.0,8582,8637,10,9,457,351,48,0,3,2
2701.0,8585,8637,10,9,457,351,48,0,3,2
2702.0,8588,8637,10,9,457,351,48,0,3,2
2703.0,8591,8637,10,9,457,351,49,0,3,2
2704.0,8594,8639,10,9,457,351,49,0,3,2
2705.0,8597,8639,10,9,458,351,49,0,3,2
2706.0,8600,8647,10,9,458,352,49,0,3,2
2707.0,8603,8650,10,9,458,352,49,0,3,2
2708.0,8606,8650,10,9,458,353,49,0,3,2
2709.0,8609,8653,10,9,458,353,49,0,3,2
2710.0,8612,8653,10,9,458,353,49,0,3,2
2711.0,8615,8653,10,9,458,353,49,0,3,2
2712.0,8618,8653,10,9,458,354,49,0,3,2
2713.0,8621,8656,10,9,458,354,49,0,3,2
2714.0,8624,8656,10,9,458,354,49,0,3,2
2715.0,8627,8656,10,9,459,354,49,0,3,2
2716.0,8630,8664,10,9,459,355,49,0,3,2
2717.0,8633,8667,10,9,459,355,49,0,3,2
2718.0,8636,8667,10,9,459,355,49,0,3,2
2719.0,8639,8667,10,9,460,355,49,0,3,2
2720.0,8642,8675,10,9,461,355,49,0,3,2
2721.0,8645,8683,10,9,461,355,49,0,3,2
2722.0,8648,8683,10,9,461,355,49,0,3,2
2723.0,8651,8683,10,9,461,355,49,0,3,2
2724.0,8654,8683,10,9,461,355,49,0,3,2
2725.0,8657,8683,10,9,461,355,49,0,3,2
2726.0,8660,8683,10,9,462,355,49,0,3,2
2727.0,8663,8691,10,9,463,355,49,0,3,2
2728.0,8666,8699,10,9,464,355,49,0,3,2
2729.0,8669,8707,10,9,464,355,49,0,3,2
2730.0,8672,8707,10,9,465,355,49,0,3,2
2731.0,8675,8715,10,9,465,355,49,0,3,2
2732.0,8676,8715,10,10,465,355,49,0,3,2
2733.0,8721,9017,10,10,465,355,49,0,3,2
2734.0,8724,9017,10,10,465,356,49,0,3,2
2735.0,8727,9020,10,10,466,356,49,0,3,2
2736.0,8730,9028,10,10,467,356,49,0,3,2
2737.0,8733,9036,10,10,467,356,49,0,3,2
2738.0,8736,9036,10,10,467,356,49,0,3,2
2739.0,8739,9036,10,10,468,356,49,0,3,2
2740.0,8742,9044,10,10,468,356,49,0,3,2
2741.0,8745,9044,10,10,468,356,49,0,3,2
2742.0,8748,9044,10,10,468,356,49,0,3,2
2743.0,8751,9044,10,10,468,357,49,0,3,2
2744.0,8754,9047,10,10,468,357,50,0,3,2
2745.0,8757,9049,10,10,468,358,50,0,3,2
2746.0,8760,9052,10,10,468,358,50,0,3,2
2747.0,8763,9052,10,10,468,359,50,0,3,2
2748.0,8766,9055,10,10,468,359,50,0,3,2
2749.0,8769,9055,10,10,468,359,50,0,3,2
2750.0,8772,9055,10,10,468,359,50,0,3,2
2751.0,8775,9055,10,10,468,359,50,0,3,2
2752.0,8778,9055,10,10,468,360,50,0,3,2
2753.0,8781,9058,10,10,468,360,50,0,3,2
2754.0,8784,9058,10,10,469,360,50,0,3,2
2755.0,8787,9066,10,10,469,360,50,0,3,2
2756.0,8790,9066,10,10,470,360,50,0,3,2
2757.0,8793,9074,10,10,470,360,51,0,3,2
2758.0,8796,9076,10,10,470,360,51,0,3,2
2759.0,8799,9076,10,10,470,360,52,0,3,2
2760.0,8802,9078,10,10,471,360,52,0,3,2
2761.0,8805,9086,10,10,471,361,52,0,3,2
2762.0,8808,9089,10,10,471,361,52,0,3,2
2763.0,8811,9089,10,10,471,361,52,0,3,2
2764.0,8814,9089,10,10,471,361,52,0,3,2
2765.0,8817,9089,10,10,471,362,52,0,3,2
2766.0,8820,9092,10,10,471,362,52,0,3,2
2767.0,8823,9092,10,10,471,362,52,0,3,2
2768.0,8826,9092,10,10,471,362,52,0,3,2
2769.0,8829,9092,10,10,471,362,52,0,3,2
2770.0,8832,9092,10,10,471,362,52,0,3,2
2771.0,8835,9092,10,10,471,363,52,0,3,2
2772.0,8838,9095,10,10,471,363,52,0,3,2
2773.0,8841,9095,10,10,471,363,52,0,3,2
2774.0,8844,9095,10,10,471,364,52,0,3,2
2775.0,8847,9098,10,10,471,364,52,0,3,2
2776.0,8850,9098,10,10,471,364,52,0,3,2
2777.0,8853,9098,10,10,472,364,52,0,3,2
2778.0,8856,9106,10,10,473,364,52,0,3,2
2779.0,8859,9114,10,10,473,364,52,0,3,2
2780.0,8862,9114,10,10,474,364,52,0,3,2
2781.0,8865,9122,10,10,474,364,52,0,3,2
2782.0,8868,9122,10,10,474,364,52,0,3,2
2783.0,8871,9122,10,10,474,364,52,0,3,2
2784.0,8874,9122,10,10,474,364,52,0,3,2
2785.0,8877,9122,10,10,474,364,52,0,3,2
2786.0,8880,9122,10,10,474,364,52,0,3,2
2787.0,8883,9122,10,10,474,364,52,0,3,2
2788.0,8886,9122,10,10,474,364,52,0,3,2
2789.0,8889,9122,10,10,474,364,52,0,3,2
2790.0,8892,9122,10,10,474,364,52,0,3,2
2791.0,8895,9122,10,10,475,364,52,0,3,2
2792.0,8898,9130,10,10,475,364,52,0,3,2
2793.0,8901,9130,10,10,475,364,52,0,3,2
2794.0,8904,9130,10,10,475,364,52,0,3,2
2795.0,8907,9130,10,10,476,364,52,0,3,2
2796.0,8910,9138,10,10,476,364,52,0,3,2
2797.0,8913,9138,10,10,477,364,52,0,3,2
2798.0,8916,9146,10,10,477,365,52,0,3,2
2799.0,8919,9149,10,10,477,365,52,0,3,2
2800.0,8922,9149,10,10,477,365,52,0,3,2
2801.0,8925,9149,10,10,477,366,52,0,3,2
2802.0,8928,9152,10,10,478,366,52,0,3,2
