No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,setting
1687.0,5475,6297,8,8,287,222,25,0,4,5
1688.0,5478,6297,8,8,287,222,25,0,4,5
1689.0,5481,6297,8,8,287,222,25,0,4,5
1690.0,5484,6297,8,8,287,222,25,0,4,5
1691.0,5487,6297,8,8,287,222,25,0,4,5
1692.0,5490,6297,8,8,288,222,25,0,4,5
1693.0,5493,6305,8,8,288,222,25,0,4,5
1694.0,5496,6305,8,8,289,222,25,0,4,5
1695.0,5499,6313,8,8,289,222,25,0,4,5
1696.0,5502,6313,8,8,289,222,25,0,4,5
1697.0,5505,6313,8,8,289,222,25,0,4,5
1698.0,5508,6313,8,8,289,222,25,0,4,5
1699.0,5511,6313,8,8,289,222,25,0,4,5
1700.0,5514,6313,8,8,289,222,25,0,4,5
1701.0,5517,6313,8,8,289,222,25,0,4,5
1702.0,5520,6313,8,8,289,222,25,0,4,5
1703.0,5523,6313,8,8,289,223,25,0,4,5
1704.0,5526,6316,8,8,289,223,25,0,4,5
1705.0,5529,6316,8,8,289,223,25,0,4,5
1706.0,5532,6316,8,8,289,223,26,0,4,5
1707.0,5535,6318,8,8,289,223,26,0,4,5
1708.0,5538,6318,8,8,289,223,26,0,4,5
1709.0,5539,6318,9,8,289,223,26,0,4,5
1710.0,5558,6430,9,8,289,223,26,0,4,5
1711.0,5561,6430,9,8,289,223,26,0,4,5
1712.0,5562,6430,10,8,289,223,26,0,4,5
1713.0,5581,6550,10,8,290,223,26,0,4,5
1714.0,5584,6558,10,8,291,223,26,0,4,5
1715.0,5587,6566,10,8,291,223,26,0,4,5
1716.0,5590,6566,10,8,291,223,26,0,4,5
1717.0,5593,6566,10,8,292,223,26,0,4,5
1718.0,5596,6574,10,8,293,223,26,0,4,5
1719.0,5599,6582,10,8,294,223,26,0,4,5
1720.0,5602,6590,10,8,294,224,26,0,4,5
1721.0,5605,6593,10,8,294,224,26,0,4,5
1722.0,5608,6593,10,8,294,224,26,0,4,5
1723.0,5611,6593,10,8,294,224,26,0,4,5
1724.0,5614,6593,10,8,294,225,26,0,4,5
1725.0,5617,6596,10,8,294,225,26,0,4,5
1726.0,5620,6596,10,8,294,225,26,0,4,5
1727.0,5623,6596,10,8,294,226,26,0,4,5
1728.0,5626,6599,10,8,294,226,26,0,4,5
1729.0,5629,6599,10,8,294,226,26,0,4,5
1730.0,5632,6599,10,8,295,226,26,0,4,5
1731.0,5635,6607,10,8,296,226,26,0,4,5
1732.0,5638,6615,10,8,296,226,26,0,4,5
1733.0,5641,6615,10,8,296,226,26,0,4,5
1734.0,5644,6615,10,8,296,226,26,0,4,5
1735.0,5647,6615,10,8,296,226,26,0,4,5
1736.0,5650,6615,10,8,296,226,26,0,4,5
1737.0,5653,6615,10,8,297,226,26,0,4,5
1738.0,5656,6623,10,8,297,226,26,0,4,5
1739.0,5659,6623,10,8,297,226,26,0,4,5
1740.0,5662,6623,10,8,297,226,27,0,4,5
1741.0,5665,6625,10,8,297,227,27,0,4,5
1742.0,5668,6628,10,8,298,227,27,0,4,5
1743.0,5671,6636,10,8,298,227,27,0,4,5
1744.0,5674,6636,10,8,298,227,27,0,4,5
1745.0,5677,6636,10,8,299,227,27,0,4,5
1746.0,5680,6644,10,8,299,227,28,0,4,5
1747.0,5683,6646,10,8,299,227,29,0,4,5
1748.0,5686,6648,10,8,299,227,29,0,4,5
1749.0,5689,6648,10,8,300,227,29,0,4,5
1750.0,5692,6656,10,8,300,227,29,0,4,5
1751.0,5695,6656,10,8,300,227,29,0,4,5
1752.0,5698,6656,10,8,300,227,29,0,4,5
1753.0,5701,6656,10,8,301,227,29,0,4,5
1754.0,5704,6664,10,8,302,227,29,0,4,5
1755.0,5707,6672,10,8,302,227,29,0,4,5
1756.0,5710,6672,10,8,302,227,29,0,4,5
1757.0,5713,6672,10,8,302,228,29,0,4,5
1758.0,5716,6675,10,8,302,229,29,0,4,5
1759.0,5719,6678,10,8,302,229,29,0,4,5
1760.0,5722,6678,11,8,302,229,29,0,4,5
1761.0,5741,6793,11,8,303,229,29,0,4,5
1762.0,5744,6801,11,8,304,229,29,0,4,5
1763.0,5747,6809,11,8,305,229,29,0,4,5
1764.0,5750,6817,11,8,305,229,29,0,4,5
1765.0,5753,6817,11,8,305,229,29,0,4,5
1766.0,5756,6817,11,8,306,229,29,0,4,5
1767.0,5759,6825,11,8,306,229,29,0,4,5
1768.0,5762,6825,11,8,306,229,29,0,4,5
1769.0,5765,6825,11,8,307,229,29,0,4,5
1770.0,5768,6833,11,8,307,229,29,0,4,5
1771.0,5771,6833,11,8,307,229,29,0,4,5
1772.0,5774,6833,11,8,307,229,29,0,4,5
1773.0,5777,6833,11,8,307,230,29,0,4,5
1774.0,5780,6836,11,8,307,230,29,0,4,5
1775.0,5783,6836,11,8,308,230,29,0,4,5
1776.0,5786,6844,11,8,309,230,29,0,4,5
1777.0,5789,6852,11,8,309,230,29,0,4,5
1778.0,5792,6852,11,8,309,230,29,0,4,5
1779.0,5795,6852,11,8,309,230,29,0,4,5
1780.0,5798,6852,11,8,309,230,29,0,4,5
1781.0,5801,6852,11,8,309,230,29,0,4,5
1782.0,5804,6852,11,8,309,231,29,0,4,5
1783.0,5807,6855,11,8,310,231,29,0,4,5
1784.0,5810,6863,11,8,311,231,29,0,4,5
1785.0,5813,6871,11,8,311,232,29,0,4,5
1786.0,5816,6874,11,8,311,233,29,0,4,5
1787.0,5819,6877,11,8,311,233,29,0,4,5
1788.0,5822,6877,11,8,311,234,29,0,4,5
1789.0,5825,6880,11,8,311,234,30,0,4,5
1790.0,5828,6882,11,8,311,234,30,0,4,5
1791.0,5831,6882,11,8,311,234,30,0,4,5
1792.0,5834,6882,11,8,311,234,30,0,4,5
1793.0,5837,6882,11,8,311,234,30,0,4,5
1794.0,5840,6882,11,8,311,234,30,0,4,5
1795.0,5843,6882,11,8,311,234,30,0,4,5
1796.0,5846,6882,11,8,311,235,30,0,4,5
1797.0,5849,6885,11,8,311,235,30,0,4,5
1798.0,5852,6885,11,8,311,235,30,0,4,5
1799.0,5855,6885,11,8,311,235,30,0,4,5
1800.0,5858,6885,11,8,311,235,30,0,4,5
1801.0,5861,6885,11,8,311,235,30,0,4,5
1802.0,5864,6885,11,8,311,236,30,0,4,5
1803.0,5867,6888,11,8,311,236,30,0,4,5
1804.0,5870,6888,11,8,311,236,30,0,4,5
1805.0,5873,6888,11,8,311,236,30,0,4,5
1806.0,5876,6888,11,8,312,236,30,0,4,5
1807.0,5879,6896,11,8,312,237,30,0,4,5
1808.0,5882,6899,11,8,312,238,30,0,4,5
1809.0,5885,6902,11,8,312,239,30,0,4,5
1810.0,5888,6905,11,8,312,239,30,0,4,5
1811.0,5891,6905,11,8,312,239,31,0,4,5
1812.0,5894,6907,11,8,312,239,31,0,4,5
1813.0,5897,6907,11,8,313,239,31,0,4,5
1814.0,5900,6915,11,8,313,239,31,0,4,5
1815.0,5903,6915,11,8,313,239,31,0,4,5
1816.0,5906,6915,11,8,313,239,31,0,4,5
1817.0,5909,6915,11,8,314,239,31,0,4,5
1818.0,5912,6923,11,8,314,240,31,0,4,5
1819.0,5915,6926,11,8,314,241,31,0,4,5
1820.0,5918,6929,11,8,314,241,31,0,4,5
1821.0,5921,6929,11,8,314,241,31,0,4,5
1822.0,5924,6929,11,8,314,241,31,0,4,5
1823.0,5927,6929,11,8,314,241,31,0,4,5
1824.0,5930,6929,11,8,315,241,31,0,4,5
1825.0,5933,6937,11,8,315,241,31,0,4,5
1826.0,5936,6937,11,8,316,241,31,0,4,5
1827.0,5939,6945,11,8,316,241,31,0,4,5
1828.0,5942,6945,11,8,317,241,31,0,4,5
1829.0,5945,6953,11,8,318,241,31,0,4,5
1830.0,5948,6961,11,8,318,241,31,0,4,5
1831.0,5951,6961,11,8,318,241,31,0,4,5
1832.0,5954,6961,11,8,318,241,31,0,4,5
1833.0,5957,6961,11,8,318,241,31,0,4,5
1834.0,5960,6961,11,8,318,242,31,0,4,5
1835.0,5963,6964,11,8,318,242,31,0,4,5
1836.0,5966,6964,11,8,319,242,31,0,4,5
1837.0,5969,6972,11,8,320,242,31,0,4,5
1838.0,5972,6980,11,8,320,242,31,0,4,5
1839.0,5975,6980,11,8,320,242,31,0,4,5
1840.0,5978,6980,11,8,320,242,31,0,4,5
1841.0,5981,6980,11,8,321,242,31,0,4,5
1842.0,5984,6988,11,8,322,242,31,0,4,5
1843.0,5987,6996,11,8,323,242,31,0,4,5
1844.0,5990,7004,11,8,324,242,31,0,4,5
1845.0,5993,7012,11,8,324,242,31,0,4,5
1846.0,5996,7012,11,8,325,242,31,0,4,5
1847.0,5999,7020,11,8,325,242,31,0,4,5
1848.0,6002,7020,11,8,326,242,31,0,4,5
1849.0,6005,7028,11,8,326,242,31,0,4,5
1850.0,6008,7028,11,8,326,243,31,0,4,5
1851.0,6011,7031,11,8,327,243,31,0,4,5
1852.0,6014,7039,11,8,327,243,31,0,4,5
1853.0,6017,7039,11,8,327,244,31,0,4,5
1854.0,6020,7042,11,8,327,245,31,0,4,5
1855.0,6023,7045,11,8,328,245,31,0,4,5
1856.0,6026,7053,11,8,328,245,31,0,4,5
1857.0,6029,7053,11,8,328,245,31,0,4,5
1858.0,6032,7053,11,8,328,245,31,0,4,5
1859.0,6035,7053,11,8,328,245,31,0,4,5
1860.0,6038,7053,11,8,329,245,31,0,4,5
1861.0,6041,7061,11,8,329,245,31,0,4,5
1862.0,6044,7061,11,8,329,245,31,0,4,5
1863.0,6047,7061,11,8,329,245,31,0,4,5
1864.0,6050,7061,11,8,330,245,31,0,4,5
1865.0,6053,7069,11,8,330,246,31,0,4,5
1866.0,6056,7072,11,8,331,246,31,0,4,5
1867.0,6059,7080,11,8,331,246,31,0,4,5
1868.0,6062,7080,11,8,331,246,31,0,4,5
1869.0,6065,7080,11,8,331,246,31,0,4,5
1870.0,6068,7080,11,8,332,246,31,0,4,5
1871.0,6071,7088,11,8,332,246,31,0,4,5
1872.0,6074,7088,11,8,332,246,31,0,4,5
1873.0,6077,7088,11,8,333,246,31,0,4,5
1874.0,6080,7096,11,8,333,246,31,0,4,5
1875.0,6083,7096,11,8,333,246,31,0,4,5
1876.0,6086,7096,11,8,333,246,31,0,4,5
1877.0,6089,7096,11,8,333,246,31,0,4,5
1878.0,6092,7096,11,8,333,246,31,0,4,5
1879.0,6095,7096,11,8,333,246,31,0,4,5
1880.0,6098,7096,11,8,333,246,31,0,4,5
1881.0,6101,7096,11,8,333,246,31,0,4,5
1882.0,6104,7096,11,8,333,246,31,0,4,5
1883.0,6107,7096,11,8,333,246,31,0,4,5
1884.0,6110,7096,11,8,333,246,31,0,4,5
1885.0,6113,7096,11,8,333,246,31,0,4,5
1886.0,6116,7096,11,8,333,246,31,0,4,5
1887.0,6119,7096,11,8,333,246,31,0,4,5
1888.0,6122,7096,11,8,333,246,31,0,4,5
1889.0,6125,7096,11,8,333,247,31,0,4,5
1890.0,6128,7099,11,8,333,247,31,0,4,5
1891.0,6131,7099,11,8,333,248,31,0,4,5
1892.0,6134,7102,11,8,333,248,31,0,4,5
1893.0,6137,7102,11,8,333,248,31,0,4,5
1894.0,6140,7102,11,8,333,248,31,0,4,5
1895.0,6143,7102,11,8,333,248,31,0,4,5
1896.0,6146,7102,11,8,333,248,31,0,4,5
1897.0,6149,7102,11,8,333,249,31,0,4,5
1898.0,6152,7105,11,8,334,249,31,0,4,5
1899.0,6155,7113,11,8,334,249,31,0,4,5
1900.0,6158,7113,11,8,334,250,31,0,4,5
1901.0,6161,7116,11,8,335,250,31,0,4,5
1902.0,6164,7124,11,8,335,250,31,0,4,5
1903.0,6167,7124,11,8,336,250,31,0,4,5
1904.0,6170,7132,11,8,336,250,31,0,4,5
1905.0,6173,7132,11,8,336,250,31,0,4,5
1906.0,6176,7132,11,8,336,251,31,0,4,5
1907.0,6179,7135,11,8,336,251,31,0,4,5
1908.0,6182,7135,11,8,336,251,31,0,4,5
1909.0,6185,7135,11,8,336,251,31,0,4,5
1910.0,6188,7135,11,8,336,251,31,0,4,5
1911.0,6191,7135,11,8,336,252,31,0,4,5
1912.0,6194,7138,11,8,336,252,31,0,4,5
1913.0,6197,7138,11,8,336,252,31,0,4,5
1914.0,6200,7138,11,8,337,252,31,0,4,5
1915.0,6203,7146,11,8,337,252,31,0,4,5
1916.0,6206,7146,11,8,337,252,31,0,4,5
1917.0,6209,7146,11,8,337,252,31,0,4,5
1918.0,6212,7146,11,8,337,253,31,0,4,5
1919.0,6215,7149,11,8,337,253,31,0,4,5
1920.0,6218,7149,11,8,337,253,31,0,4,5
1921.0,6221,7149,11,8,338,253,31,0,4,5
1922.0,6224,7157,11,8,338,253,31,0,4,5
1923.0,6227,7157,11,8,339,253,31,0,4,5
1924.0,6230,7165,11,8,340,253,31,0,4,5
1925.0,6233,7173,11,8,340,253,31,0,4,5
1926.0,6236,7173,11,8,340,253,31,0,4,5
1927.0,6239,7173,11,8,340,254,31,0,4,5
1928.0,6242,7176,11,8,340,254,31,0,4,5
1929.0,6245,7176,11,8,340,254,31,0,4,5
1930.0,6248,7176,11,8,341,254,31,0,4,5
1931.0,6251,7184,11,8,341,254,31,0,4,5
1932.0,6254,7184,11,8,341,255,31,0,4,5
1933.0,6257,7187,11,8,341,255,31,0,4,5
1934.0,6260,7187,11,8,341,255,31,0,4,5
1935.0,6263,7187,11,8,341,255,31,0,4,5
1936.0,6266,7187,11,8,342,255,31,0,4,5
1937.0,6269,7195,11,8,343,255,31,0,4,5
1938.0,6272,7203,11,8,343,255,31,0,4,5
1939.0,6275,7203,11,8,343,255,31,0,4,5
1940.0,6278,7203,11,8,343,255,31,0,4,5
1941.0,6281,7203,11,8,343,256,31,0,4,5
1942.0,6284,7206,11,8,344,256,31,0,4,5
1943.0,6287,7214,11,8,344,256,31,0,4,5
1944.0,6290,7214,11,8,344,256,31,0,4,5
1945.0,6293,7214,11,8,344,256,31,0,4,5
1946.0,6296,7214,11,8,344,256,32,0,4,5
1947.0,6299,7216,11,8,345,256,32,0,4,5
1948.0,6302,7224,11,8,345,256,32,0,4,5
1949.0,6305,7224,11,8,345,256,33,0,4,5
1950.0,6308,7226,11,8,345,256,33,0,4,5
1951.0,6311,7226,11,8,345,256,33,0,4,5
1952.0,6314,7226,11,8,345,256,33,0,4,5
1953.0,6317,7226,11,8,345,256,33,0,4,5
1954.0,6320,7226,11,8,345,256,33,0,4,5
1955.0,6323,7226,11,8,345,256,33,0,4,5
1956.0,6326,7226,11,8,345,256,33,0,4,5
1957.0,6329,7226,11,8,345,257,33,0,4,5
1958.0,6332,7229,11,8,346,257,33,0,4,5
1959.0,6335,7237,11,8,346,257,33,0,4,5
1960.0,6338,7237,11,8,346,257,33,0,4,5
1961.0,6341,7237,11,8,346,257,33,0,4,5
1962.0,6344,7237,11,8,346,257,33,0,4,5
1963.0,6347,7237,11,8,346,257,33,0,4,5
1964.0,6350,7237,11,8,346,257,33,0,4,5
1965.0,6353,7237,11,8,346,257,33,0,4,5
1966.0,6356,7237,11,8,346,257,33,0,4,5
1967.0,6359,7237,11,8,346,257,33,0,4,5
1968.0,6362,7237,11,8,346,257,33,0,4,5
1969.0,6365,7237,11,8,346,257,33,0,4,5
1970.0,6368,7237,11,8,346,257,33,0,4,5
1971.0,6371,7237,11,8,346,257,33,0,4,5
1972.0,6374,7237,11,8,346,257,33,0,4,5
1973.0,6377,7237,11,8,346,257,34,0,4,5
1974.0,6380,7239,11,8,346,257,34,0,4,5
1975.0,6383,7239,11,8,346,257,34,0,4,5
1976.0,6386,7239,11,8,346,257,34,0,4,5
1977.0,6389,7239,11,8,346,257,34,0,4,5
1978.0,6392,7239,11,8,346,258,34,0,4,5
1979.0,6395,7242,11,8,346,258,34,0,4,5
1980.0,6398,7242,11,8,346,258,34,0,4,5
1981.0,6401,7242,11,8,346,258,34,0,4,5
1982.0,6404,7242,11,8,346,258,34,0,4,5
1983.0,6407,7242,11,8,346,258,34,0,4,5
1984.0,6410,7242,11,8,346,258,34,0,4,5
1985.0,6413,7242,11,8,346,258,34,0,4,5
1986.0,6416,7242,11,8,347,258,34,0,4,5
1987.0,6419,7250,11,8,347,258,34,0,4,5
1988.0,6422,7250,11,8,347,258,35,0,4,5
1989.0,6425,7252,11,8,348,258,35,0,4,5
1990.0,6428,7260,11,8,348,258,35,0,4,5
1991.0,6431,7260,11,8,348,258,35,0,4,5
1992.0,6434,7260,11,8,348,258,35,0,4,5
1993.0,6437,7260,11,8,348,258,35,0,4,5
1994.0,6440,7260,11,8,348,258,35,0,4,5
1995.0,6443,7260,11,8,348,258,35,0,4,5
1996.0,6446,7260,11,8,349,258,35,0,4,5
1997.0,6449,7268,11,8,349,259,35,0,4,5
1998.0,6452,7271,11,8,349,259,35,0,4,5
1999.0,6455,7271,11,8,349,259,35,0,4,5
2000.0,6458,7271,11,8,349,259,35,0,4,5
2001.0,6461,7271,11,8,349,259,35,0,4,5
2002.0,6464,7271,11,8,349,259,35,0,4,5
2003.0,6467,7271,11,8,349,259,35,0,4,5
2004.0,6470,7271,11,8,349,260,35,0,4,5
2005.0,6473,7274,11,8,349,260,35,0,4,5
2006.0,6476,7274,11,8,349,260,35,0,4,5
2007.0,6479,7274,11,8,349,260,35,0,4,5
2008.0,6482,7274,11,8,349,261,35,0,4,5
2009.0,6485,7277,11,8,349,262,35,0,4,5
2010.0,6488,7280,11,8,349,262,35,0,4,5
2011.0,6491,7280,11,8,349,262,35,0,4,5
2012.0,6494,7280,11,8,349,262,35,0,4,5
2013.0,6497,7280,11,8,349,262,35,0,4,5
2014.0,6500,7280,11,8,349,262,35,0,4,5
2015.0,6503,7280,11,8,349,262,35,0,4,5
2016.0,6506,7280,11,8,349,262,35,0,4,5
2017.0,6509,7280,11,8,349,262,35,0,4,5
2018.0,6512,7280,11,8,349,262,35,0,4,5
2019.0,6515,7280,11,8,349,262,35,0,4,5
2020.0,6518,7280,11,8,350,262,35,0,4,5
2021.0,6521,7288,11,8,350,262,35,0,4,5
2022.0,6524,7288,11,8,350,262,35,0,4,5
2023.0,6527,7288,11,8,350,262,36,0,4,5
2024.0,6530,7290,11,8,350,262,36,0,4,5
2025.0,6533,7290,11,8,351,262,36,0,4,5
2026.0,6536,7298,11,8,352,262,36,0,4,5
2027.0,6539,7306,11,8,352,262,36,0,4,5
2028.0,6542,7306,11,8,353,262,36,0,4,5
2029.0,6545,7314,11,8,353,262,36,0,4,5
2030.0,6548,7314,11,8,354,262,36,0,4,5
2031.0,6551,7322,11,8,354,262,36,0,4,5
2032.0,6554,7322,11,8,354,263,36,0,4,5
2033.0,6557,7325,11,8,355,263,36,0,4,5
2034.0,6560,7333,11,8,355,263,36,0,4,5
2035.0,6563,7333,11,8,355,263,37,0,4,5
2036.0,6566,7335,11,8,355,263,37,0,4,5
2037.0,6569,7335,11,8,355,263,37,0,4,5
2038.0,6572,7335,11,8,355,263,37,0,4,5
2039.0,6575,7335,11,8,356,263,37,0,4,5
2040.0,6578,7343,11,8,356,263,38,0,4,5
2041.0,6581,7345,11,8,357,263,38,0,4,5
2042.0,6584,7353,11,8,357,263,38,0,4,5
2043.0,6587,7353,11,8,357,263,38,0,4,5
2044.0,6590,7353,11,8,357,263,38,0,4,5
2045.0,6593,7353,11,8,357,263,38,0,4,5
2046.0,6596,7353,11,8,357,263,38,0,4,5
2047.0,6599,7353,11,8,357,263,38,0,4,5
2048.0,6602,7353,11,8,357,263,38,0,4,5
2049.0,6605,7353,11,8,357,263,38,0,4,5
2050.0,6608,7353,11,8,358,263,38,0,4,5
2051.0,6611,7361,11,8,358,263,38,0,4,5
2052.0,6614,7361,11,8,359,263,38,0,4,5
2053.0,6617,7369,11,8,359,264,38,0,4,5
2054.0,6620,7372,11,8,359,264,39,0,4,5
2055.0,6623,7374,11,8,359,264,39,0,4,5
2056.0,6626,7374,11,8,359,264,39,0,4,5
2057.0,6629,7374,11,8,359,264,39,0,4,5
2058.0,6632,7374,11,8,359,264,39,0,4,5
2059.0,6635,7374,11,8,360,264,39,0,4,5
2060.0,6638,7382,11,8,360,264,39,0,4,5
2061.0,6641,7382,11,8,360,264,39,0,4,5
2062.0,6644,7382,11,8,360,264,39,0,4,5
2063.0,6647,7382,11,8,360,265,39,0,4,5
2064.0,6650,7385,11,8,360,265,39,0,4,5
2065.0,6653,7385,11,8,360,266,39,0,4,5
2066.0,6656,7388,11,8,360,266,39,0,4,5
2067.0,6659,7388,11,8,361,266,39,0,4,5
2068.0,6662,7396,11,8,361,266,39,0,4,5
2069.0,6665,7396,11,8,361,267,39,0,4,5
2070.0,6668,7399,11,8,361,267,39,0,4,5
2071.0,6671,7399,11,8,361,267,39,0,4,5
2072.0,6674,7399,11,8,361,267,39,0,4,5
2073.0,6677,7399,11,8,362,267,39,0,4,5
2074.0,6680,7407,11,8,362,267,39,0,4,5
2075.0,6683,7407,11,8,362,267,39,0,4,5
2076.0,6686,7407,11,8,363,267,39,0,4,5
2077.0,6689,7415,11,8,363,267,39,0,4,5
2078.0,6692,7415,11,8,364,267,39,0,4,5
2079.0,6695,7423,11,8,365,267,39,0,4,5
2080.0,6698,7431,11,8,365,267,39,0,4,5
2081.0,6701,7431,11,8,365,267,39,0,4,5
2082.0,6704,7431,11,8,365,267,39,0,4,5
2083.0,6707,7431,11,8,366,267,39,0,4,5
2084.0,6710,7439,11,8,366,267,39,0,4,5
2085.0,6713,7439,11,8,366,267,39,0,4,5
2086.0,6716,7439,11,8,366,267,39,0,4,5
2087.0,6719,7439,11,8,366,267,39,0,4,5
2088.0,6722,7439,11,8,366,268,39,0,4,5
2089.0,6725,7442,11,8,366,268,39,0,4,5
2090.0,6728,7442,11,8,366,268,39,0,4,5
2091.0,6731,7442,11,8,367,268,39,0,4,5
2092.0,6734,7450,11,8,367,269,39,0,4,5
2093.0,6737,7453,11,8,367,269,39,0,4,5
2094.0,6740,7453,11,8,367,269,39,0,4,5
2095.0,6743,7453,11,8,368,269,39,0,4,5
2096.0,6746,7461,11,8,368,269,39,0,4,5
2097.0,6749,7461,11,8,368,269,39,0,4,5
2098.0,6752,7461,11,8,368,269,39,0,4,5
2099.0,6755,7461,11,8,368,269,39,0,4,5
2100.0,6758,7461,11,8,368,269,39,0,4,5
2101.0,6761,7461,11,8,369,269,39,0,4,5
2102.0,6764,7469,11,8,369,269,39,0,4,5
2103.0,6767,7469,11,8,369,269,39,0,4,5
2104.0,6770,7469,11,8,370,269,39,0,4,5
2105.0,6773,7477,11,8,370,269,39,0,4,5
2106.0,6776,7477,11,8,370,269,39,0,4,5
2107.0,6779,7477,11,8,370,269,39,0,4,5
2108.0,6782,7477,11,8,371,269,39,0,4,5
2109.0,6785,7485,11,8,371,270,39,0,4,5
2110.0,6788,7488,11,8,371,270,39,0,4,5
2111.0,6791,7488,11,8,372,270,39,0,4,5
2112.0,6794,7496,11,8,372,270,39,0,4,5
2113.0,6797,7496,11,8,372,270,39,0,4,5
2114.0,6800,7496,11,8,372,271,39,0,4,5
2115.0,6803,7499,11,8,372,271,39,0,4,5
2116.0,6806,7499,11,8,372,271,39,0,4,5
2117.0,6809,7499,11,8,373,271,39,0,4,5
2118.0,6812,7507,11,8,373,271,39,0,4,5
2119.0,6815,7507,11,8,374,271,39,0,4,5
2120.0,6818,7515,11,8,374,271,39,0,4,5
2121.0,6821,7515,11,8,374,271,39,0,4,5
2122.0,6824,7515,11,8,374,271,39,0,4,5
2123.0,6827,7515,11,8,374,271,39,0,4,5
2124.0,6830,7515,11,8,375,271,39,0,4,5
2125.0,6833,7523,11,8,376,271,39,0,4,5
2126.0,6836,7531,11,8,376,271,39,0,4,5
2127.0,6839,7531,11,8,376,271,39,0,4,5
2128.0,6842,7531,11,8,376,271,39,0,4,5
2129.0,6845,7531,11,8,376,271,39,0,4,5
2130.0,6848,7531,11,8,377,271,39,0,4,5
2131.0,6851,7539,11,8,377,271,39,0,4,5
2132.0,6854,7539,11,8,377,271,39,0,4,5
2133.0,6857,7539,11,8,378,271,39,0,4,5
2134.0,6860,7547,11,8,378,271,39,0,4,5
2135.0,6863,7547,11,8,378,271,39,0,4,5
2136.0,6866,7547,11,8,378,271,39,0,4,5
2137.0,6869,7547,11,8,378,271,40,0,4,5
2138.0,6872,7549,11,8,378,271,40,0,4,5
2139.0,6875,7549,11,8,378,271,41,0,4,5
2140.0,6878,7551,11,8,379,271,41,0,4,5
2141.0,6881,7559,11,8,379,271,41,0,4,5
2142.0,6884,7559,11,8,380,271,41,0,4,5
2143.0,6887,7567,11,8,380,271,41,0,4,5
2144.0,6890,7567,11,8,381,271,41,0,4,5
2145.0,6893,7575,11,8,381,272,41,0,4,5
2146.0,6896,7578,11,8,382,272,41,0,4,5
2147.0,6899,7586,11,8,382,272,41,0,4,5
2148.0,6902,7586,11,8,382,272,41,0,4,5
2149.0,6905,7586,11,8,382,272,41,0,4,5
2150.0,6908,7586,11,8,383,272,41,0,4,5
2151.0,6911,7594,11,8,383,272,41,0,4,5
2152.0,6914,7594,11,8,383,272,41,0,4,5
2153.0,6917,7594,11,8,384,272,41,0,4,5
2154.0,6920,7602,11,8,384,272,41,0,4,5
2155.0,6923,7602,11,8,384,272,41,0,4,5
2156.0,6926,7602,11,8,384,272,41,0,4,5
2157.0,6929,7602,11,8,385,272,41,0,4,5
2158.0,6932,7610,11,8,385,272,41,0,4,5
2159.0,6935,7610,11,8,385,272,41,0,4,5
2160.0,6938,7610,11,8,385,272,41,0,4,5
2161.0,6941,7610,11,8,385,272,41,0,4,5
2162.0,6944,7610,11,8,385,272,41,0,4,5
2163.0,6947,7610,11,8,386,272,41,0,4,5
2164.0,6950,7618,11,8,386,272,41,0,4,5
2165.0,6953,7618,11,8,386,272,41,0,4,5
2166.0,6956,7618,11,8,386,272,41,0,4,5
2167.0,6959,7618,11,8,386,273,41,0,4,5
2168.0,6962,7621,11,8,386,273,41,0,4,5
2169.0,6965,7621,11,8,386,273,41,0,4,5
2170.0,6968,7621,11,8,387,273,41,0,4,5
2171.0,6971,7629,11,8,387,274,41,0,4,5
2172.0,6974,7632,11,8,387,274,41,0,4,5
2173.0,6977,7632,11,8,387,274,41,0,4,5
2174.0,6980,7632,11,8,387,274,41,0,4,5
2175.0,6983,7632,11,8,387,274,41,0,4,5
2176.0,6986,7632,11,8,387,274,41,0,4,5
2177.0,6989,7632,11,8,387,274,41,0,4,5
2178.0,6992,7632,11,8,387,274,41,0,4,5
2179.0,6995,7632,11,8,387,274,41,0,4,5
2180.0,6998,7632,11,8,387,275,41,0,4,5
2181.0,7001,7635,11,8,388,275,41,0,4,5
2182.0,7004,7643,11,8,389,275,41,0,4,5
2183.0,7007,7651,11,8,389,275,41,0,4,5
2184.0,7010,7651,11,8,389,275,41,0,4,5
2185.0,7013,7651,11,8,390,275,41,0,4,5
2186.0,7016,7659,11,8,390,275,41,0,4,5
2187.0,7019,7659,11,8,391,275,41,0,4,5
2188.0,7022,7667,11,8,392,275,41,0,4,5
2189.0,7025,7675,11,8,392,276,41,0,4,5
2190.0,7028,7678,11,8,392,277,41,0,4,5
2191.0,7031,7681,11,8,392,277,41,0,4,5
2192.0,7034,7681,11,8,392,277,41,0,4,5
2193.0,7037,7681,11,8,392,277,41,0,4,5
2194.0,7040,7681,11,8,393,277,41,0,4,5
2195.0,7043,7689,11,8,393,277,41,0,4,5
2196.0,7046,7689,11,8,393,277,41,0,4,5
2197.0,7049,7689,11,8,393,277,41,0,4,5
2198.0,7052,7689,11,8,394,277,41,0,4,5
2199.0,7055,7697,11,8,395,277,41,0,4,5
